orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
1684,i am not an atheist and have no reason to debate with anyone concerning an eternal being who is greater than any of us,aig doesnt believe the geological data,0,Attack,A,0,,,
1785,the theory behind evolution is not that an organism evolves during its lifetime but that the species evolves over thousands if not millions of years or generations,hey razza for i wanna say thanks for standing up for what u believe in most people want hard evidence that will prove gods existence when really we ourselves are evidence that god exists,0,Attack,A,0,,,
769,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.","Mr Cameron also said he did not think it would be right for Britain - or in the national interest - to leave the EU entirely, pointing out that some 50% of nation's trade was with the EU.",0,Attack,A,1,,,
355,Support for UKIP simply indicates that people have noticed that the major parties do not represent their interests.,"Thatcher was wrong then and Cameron is wrong now, neither have ever represented their populace.",1,Support,A,0,,,
1195,fxl wrote so why arent physicists saying gravity is as well established as the theory of   evolution  it  is obvious isnt it i hope not to be too snarky but the pope finally got around to admitting that  galileo was correct in teaching that the earth revolved around the sun get the gravity connection,it is obvious isnt it i hope not to be too snarky but the pope finally got around to admitting that galileo was correct in teaching that the earth revolved around the sun get the gravity connection,0,Attack,A,0,,,
917,the proiders claim that id uses scientific method infers design by testing positive predictionsdiscovery institute on id uses scien,island statesyou pretend like the appearance doesnt beg a real scientific question because you are overreacting to your perceived motivation of idists but not because you are thinking like an honest scientist would,1,Support,A,1,,,
2087,how can it get anymore embarrassing for science that they got the premise wrong for all these years,do you actually have any idea how science works why are you not embarrassed for creationism,0,Attack,A,1,,,
166,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"On this, and many other matters, UKIP's views chime with mine and I am delighted to join the party which is fast becoming a real force in British politics.",1,Support,A,0,,,
473,"UKIP do not bear scrutiny either as a coherent policy offer or a group of potential ministers , they are an insurgent party of protest with one message.","He said it was proof that UKIP is no longer just a protest party and is broadening its appeal across the country, not just the south of England.",0,Attack,A,1,,,
707,UKIP doesn't need to win power to force the changes people want.,"Foreign Secretary William Hague has meanwhile ruled out an electoral pact with UKIP, after a BBC poll suggested nearly 25% of Conservative councillors were in favour of such a deal.",0,Attack,A,0,,,
85,If UKIP are wise they will alter their attitude about the NHS and public services in general.,"Many hospitals are overburdened with long waiting times and do not want to act as immigration officials while the NHS is already buckling under the weight of administration, Tim Aker, the head of the party's policy unit said.",0,Attack,A,0,,,
144,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.","Mr Farage, who failed in his attempt to become an MP in May, said he was the best man to lead UKIP from the front.",0,Attack,A,1,,,
2175,i apologise if i have offended you jason furthermore i must admit that i do not actually own a camel,apology accepted i kind of figured you did not,1,Support,A,0,,,
527,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,"David Cameron should consider a pact with UKIP, his elections adviser has said.",1,Support,A,0,,,
2617,did anybody else find the twist a bit silly i did it was shocking and unexpected alright but also so random ,i dont know how anyone can watch this movie and not understand the mastery of revenge they had just witnessed it couldnt have been more perfect,0,Attack,A,1,,,
421,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,Farage told the BBC the Conservatives were virtually indistinguishable from Labour and the Lib Dems on many issues and that UKIP was offering a real alternative.,1,Support,A,1,,,
73,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","UKIP has reached unprecedented heights in the opinion polls under Mr Farage, prospering in May's local elections.",0,Attack,A,1,,,
31,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",Nigel Farage seems to be on remarably good form these days.,1,Support,A,0,,,
1100,to those unfamiliar with nick matzke he was one of the many instrumental contributors to the success of the kitzmiller v dover ruling as part of the plaintiffs team,i understand that michael behe is one of the participants on this forum and i am looking forward to his contributions addressing matzkes observations,1,Support,A,0,,,
156,The current smear strategy against UKIP is not pulling people back but pushing them towards UKIP and if this carries on then things are going to be a lot tighter by the time the general election comes.,Any eccentric comment made by any UKIP [member] immediately becomes a huge national scandal.,1,Support,A,1,,,
2147,that is where you mess up and apply the logical fallacy of equivocation you are also doing what is known as willful ignorance,and you do what many atheists do when they do not know what else to say you clang the fallacy bell,0,Attack,A,0,,,
1142,the physical reality to which behe so proudly points is a stylized cartoon of reality,design is recognized in the purposeful arrangement of parts storms  tornadoes hurricanes etc,1,Support,A,1,,,
992,jumpstart helps us understand the eliminative nature of idit is difficult even improbable to imagine how such a process could happen without being jump started,how did life begin ,0,Attack,A,0,,,
1035,i have yet to read a single sentence from any id proponent that provides testable predictions about the type of informational properties we expect to find in nature if an intelligent agent were at work in designing a natural object,when held to the standards of proof required for all other scientific theories id fails,1,Support,A,1,,,
2594,i read the book which is subtle philosophical and nuanced at the beginning of the year and last night i watched the dvd of this film what utter rubbish the film is a boring sweary standard thriller,sadly yes it just became a standard thriller,1,Support,A,0,,,
2313,i believe a phd is still not really required if you aim a position in the corporate world you should only do a phd if you aim at a career at a univeristy,i would also say that phd could help in industry career i guess it really depends on the company and the particular position though,0,Attack,A,1,,,
1720,just curious but what does the types of rock have to with ex nihilo,the young earth creationist dogma demands that the obvious features of the earths geology can not exist,0,Attack,A,1,,,
75,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,The anti-EU party also came second in the last European elections in 2009.,1,Support,A,0,,,
1534,heres some links to actual passages something nick failed to provide as requested,debates like this do nothing more but cause problems for people who are trying to pursue legitimate alternatives to neodarwinian theory,0,Attack,A,1,,,
1881,why couldnt god have created everything through evolution,intelligent design is the conclusion of deductive reasoning,1,Support,A,1,,,
903,teaching creationism is in no way akin to child abuse,attempts to teach the creationismevolution controversy to students are disingenuous promotions of activist christians,0,Attack,A,1,,,
802,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.",The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,0,Attack,A,1,,,
1864,evolution has more supporting details than the theory of intelligent design,ok,1,Support,A,0,,,
393,The only reason we are even having a sensible debate about Europe are UKIP.,"The whole political scene is changing; it's changing because of the strength of UKIP, and I'm pleased about that.",1,Support,A,1,,,
1120,every time i hear a single word mentioned about the ttss and that it somehow gives flagellar   evolution   some credibility i lose a few months off my life span,i am debating it mainly to create a faq sheet for ithilarious,0,Attack,A,1,,,
533,"It feels like UKIP is anti most things and base their politics on this: Anti-aid, Anti-immigrant – at times even anti-politics; it is therefore difficult to understand what they actually stand for and want to work towards.","He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",1,Support,A,1,,,
1616,god is not physical except as christ  a christian true believers,this is my proof that he existswell your proof is a terrible waste of valuable electrons and also ridiculous nonsense,0,Attack,A,1,,,
2544,We should force think tanks to reveal all of their sources for resource funding,Legally requiring disclosure from all benefits think tanks,1,Support,A,0,,,
1182,non sequitur,i dont think anyone who feels limitations should be brought to light about a theory is a   creationist  ,0,Attack,A,0,,,
47,"Labour should be running scared of UKIP, now the working class are starting to realise that Labour is for middle class socialists and the public sector.",The safest way to protect Britain's interests is to vote Labour.,0,Attack,A,1,,,
2049, yes there is evidence, i take issue only with the word no in this title though without it there wouldnt be much debate so fair play,1,Support,A,0,,,
1227,and one of the reasons why id appears to be lousy theology but what the heck  i am sure iders can find yet another ad hoc explanation for this,yes jim we see objects on a daily basis that were not designed,0,Attack,A,1,,,
2086,i do not know why you are having such a hard time making sense of my quotes,what quotes that is what i was asking you to repost because i can not find anything intelligent you have either posted or quoted at all,0,Attack,A,1,,,
1140,science did not design the functionality scientists observed the functionality and developed theories on how it function  how that function came about,beheif scientific merit is judged by the correspondence between theory and physical reality then the theory of intelligent design rates very strongly,1,Support,A,1,,,
304,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,Mr Farage said his party was making huge progress towards achieving that goal going in one year from 4.5% in the polls to a high of 16%.,0,Attack,A,0,,,
1947, i am going to borrow from churchill, i believe evolution is correct and whats up with this lack of understanding that evolution is a sloooooooow process       with the making everything is  days and resting on the seventh  which conveniently happens to be a week,1,Support,A,0,,,
962,the the myths and stories of the bible were never meant to be taken as history in our sense of the word and certainly not   science  ,  this will and is already descending into a debate about the philosophy of science,0,Attack,A,0,,,
973,first i believe that religion is manmade as are christ buddha mohammed et al,ask yourself this if the universe is expanding what happens when that expansion ceases my answer is that it cant be random,0,Attack,A,0,,,
2305,yes they already have their own strong currency they can make it on their own plus they always come last at the eurovision song contest,the eu is not just about currency it is also about being able to travel without a visa and other economic factors,0,Attack,A,1,,,
38,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","In his weekly phone-in show on LBC radio last week, Mr Clegg described the Lib Dems as the party of 'in', meaning it was the most pro-European of the major parties at Westminster.",1,Support,A,0,,,
261,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.","But judging from recent opinion polls UKIP's wider policies - grammar schools, curbing immigration and opposing gay marriage - seem to have struck a chord with disenchanted voters from the big three.",0,Attack,A,1,,,
219,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.","Mr Farage has abjectly failed to develop coherent policies and is not leading the party on the course to victory, she said.",1,Support,A,0,,,
2088,evolution is the method that god used to create all things,well the point about evolution is that it does not need a god to tinker with it,0,Attack,A,1,,,
823,"It feels like UKIP is anti most things and base their politics on this: Anti-aid, Anti-immigrant – at times even anti-politics; it is therefore difficult to understand what they actually stand for and want to work towards.",UKIP leader Nigel Farage said any members proven to have extreme right wing views would be expelled.,0,Attack,A,0,,,
1369,here is the response to irons which was also published in the montana law review,pt,1,Support,A,0,,,
672,UKIP want to get us out of the EU to make the British people much worse off then they already are.,"He debated with journalist and historian Sir Max Hastings who said Britain can't stay in Europe on any terms, but said leaving could mean the UK could find a very tough time out there.",1,Support,A,1,,,
1847,contrary to some belief evolution doesnt conflict with creationismyou just have to read the first story of the bible adam and eve in a less literal sense,evolution has been basically proven,1,Support,A,0,,,
1820,as i prepare to answer this question i realize i have essentially no knowledge about the theory of evolution besides darwinism and the title,yes you are right it is impossible to call it a certainity but for this reasonall evidence for evolution is proven,1,Support,A,1,,,
157,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.",Mr Nattrass said this was untrue and accused theUKIP leadership of stupid and childish behaviour.,1,Support,A,0,,,
716,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","There needs to be a clearer narrative on immigration, stressing not only the need to restrict numbers, but also to determine which individuals, with what skills, enter our country, he said.",0,Attack,A,1,,,
312,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,"Mr Farage says he will give up as leader if UKIP doesn't win seats at Westminster at next year's general election, where he would represent all of the British people.",0,Attack,A,0,,,
756,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,"Earlier this year, UKIP leader Nigel Farage said he was open to the idea of a pact but demanded a referendum pledge written in blood.",1,Support,A,1,,,
958,the purpose of the spiritual realm has never been to say how but why,science is about how things work,1,Support,A,1,,,
439,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.",Mr Andor previously said the UK risked being seen as a nasty country.,1,Support,A,0,,,
278,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.",Farage insisted his party was not a pressure group and demanded action to simplify the tax system.,0,Attack,A,1,,,
1116,behe claims that that is not the sort of process one needs to build complex molecular systems,behe claims that that is not the sort of process one needs to build complex molecular systems,0,Attack,A,0,,,
645,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"I believe that what UKIP is doing is vital for this country, and of course the party's financial management is crucial.",0,Attack,A,1,,,
33,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","Ms Andreasen had been UKIP's sole remaining female MEP, after Nikki Sinclaire was expelled from the party in 2010, hinting what a terrible standing women have in the party.",1,Support,A,0,,,
1975, as far as evolution god and the creation of man is concerned maybe evolution is an explanation of how and not why, as a general common sense rule you really shouldnt get into a debate against evolution unless you have some basic understanding of the process of evolution,1,Support,A,0,,,
1011,just as advances in genetic and protein research and mathematics are enabling us to understand and explain how evolution works a growing number of our society are rejecting science in favor of myth and fake science,i really have to give the antiiders credit you have a lot of faith,0,Attack,A,0,,,
281,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","Mr Cameron had given away too many powers and too much money to Europe, Farage said.",1,Support,A,0,,,
1807,for macroevolution theory to be valid laws of nature that are generally accepted as true and standard must be repeatedly denied,st evolution does not require dramatic mutation,0,Attack,A,0,,,
1423,if the institution in question does not feel that id is a valid line of inquiry then i dont see why it would give tenure to people who subscribe to the theory, what predictions has id made and have they so far proven truesee the above links,1,Support,A,0,,,
2245,any state of the art pc with a game pad,i think that the best consoles by far are either the xbox or the ps,0,Attack,A,1,,,
622,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,"And he accused the government of burying their head in the sand over the size of the Roma community living in the UK, which he said was revealed in a recent study by Salford University.",1,Support,A,0,,,
2217,i will post another in the next couple of days,bless your heart,1,Support,A,1,,,
1680,human beings added names to the days of week they were originally and simply numbers,why should we just stop  why not keep trying to understand the universe  i could never imagine being satisfied with a god did it,0,Attack,A,1,,,
1247,you are ignoring my main point that catastrophism was closer to the truth then darwin,how was catastrophism closer then the original darwinian theory  catastrophism offered no mechanism for the changes that we see was completely wrong as to what catastrophes occurred  how severe they were and when they took place,0,Attack,A,1,,,
2223,you are saying it is impossible to take marriage out of the government i have all people currently married a civil union and let people from now on get a civil union from the government and marriage from the church it really would not be that hard,i think we all could live with this,1,Support,A,0,,,
2601,rarely have i watched and rewatched a movie with such spectacular cinematography,agree completely the action scenes are unparalleled as time has gone on and ive rewatched the film over the years i realise just how exceptional the action scenes truly are,1,Support,A,0,,,
199,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","On the whole it's been a good year, Farage says.",1,Support,A,0,,,
655,"UKIP is not an isolated phenomenon: France has Le Pen, Germany has AfD, and all of these have in common that they are nationalist, anti-European, and more right than mainstream conservative parties.","Of course it is racist, the language, the rhetoric, the membership, who doubts it?",1,Support,A,1,,,
1363,bowman arguesthe board members werent even aware of the wedge document a dated ten years internal document of di and neither relevant to dover v kitzmiller nor to the id hypothesis,ids designer wink wink is just an evolved concept just like creationist became cdesign proponentist to design proponent,0,Attack,A,0,,,
1398,poblic schools are not to promote   religion  ,why dont we   add   those inand believe me those commandments werent invented at that time,0,Attack,A,1,,,
591,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","UKIP are certainly trying to professionalise, to move away from its more amateurish origins.",0,Attack,A,0,,,
1636,the first problem with the debate question is that neither time nor space exists per se,one of the major problems that we all have in fact its the same problem adam and eve had in the garden of eden is that we tend to start from outside gods word and then go to what god has written in the bible orin adams casewhat god forbade him to do to try to interpret it on the basis of our own preset ideas,1,Support,A,0,,,
483,UKIP is not at all taking into account the financial effects of leaving the EU: Europe is the main market for the UK. ,"Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",1,Support,A,1,,,
428,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","In an interview with the Guardian, Mr Farage defended UKIP as a party where we've got some eccentrics.",0,Attack,A,1,,,
1490,you still have yet to provide any passages within pandas which state that god is directly implicated saying that the fte is religious therefore so is pandas,why should god be directly implicated when it looks like a duck smells like a duck walks like a duck,0,Attack,A,0,,,
1921, i really like bananas so i mustve evolved from monkeys p, the one that suits its current environment surveys and grow up to breed,1,Support,A,1,,,
2281,hybrid electric vehicle,cost will reduce with scale,0,Attack,A,0,,,
165,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","Business for New Europe director Phillip Souta, which organised the letter, said reform of the EU was needed and claimed We are better off in, in many, many ways indeed.",0,Attack,A,1,,,
91,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.","And for supporters on the right, UKIP can claim to offer the real deal Conservative cordial, rather than what they see as the diluted squash of coalition.",1,Support,A,0,,,
23,"UKIP are a two trick pony, Europe and immigration that's it.","UKIP is branching out on its policy focus, currently focusing its local election campaign on fat cat executives who are currently directing cuts at vital front line services while protecting trendy non-jobs.",0,Attack,A,1,,,
2580,everything about this was perfect i cried so hard when i watched it,i thought it was ludicrous  the premise of it i mean the actors were very good i just didnt buy for a moment that the uk which is probably the most gay friendly and atheistic nation on earth could be transformed into a rightwing fascist state that kills homosexuals its just absurd,0,Attack,A,1,,,
1188,seems to me like dawkins and weinberg were claiming that there is no evidence for design at least according to richards,could evidence against design perhaps be evidence against the case brought in favor of it,0,Attack,A,0,,,
1695,using logic to apply consistent artistry to the mass of creation we may assert the existence of the artist almighty god  if we exercise faith toward god by believing that he exists in the very manner that he says that he does then we may logically apply his consistent character including his artistic signature in creation to all things that god the artist creates,your argument breaks down if your audience rejects the notion that adam was created ex nihilo with the appearance of age,0,Attack,A,1,,,
225,"I agree with UKIP on the EU, but the rest of their policies are dangerous right wing bile.","UK Independence Party leader Nigel Farage has launched his party's local election manifesto, saying he expects a big increase in its vote.",0,Attack,A,0,,,
1691,the scripture is silent as to which locale in the spacetime continuum the author of the account was measuring time from on the first day of creation,one thing for sure time was and continues to be passing differently in different parts of the universe,1,Support,A,0,,,
1757,i really feel sorry for you,the history of the bible including its compilation by the early church is quite well known,1,Support,A,0,,,
2168,it was a pretty clear rebuttal of the idea that the toe breeds social elitism marxism and nazisim,which although a very good point when it comes to refuting creationist claptrap is not even the major issue of this forum,1,Support,A,1,,,
2642,i cant believe that a great film like this can receive such a low rating while the likes of shawshank redemption and batman sit comfortably in the top  list of the entire website,this film is very underrated especially by critics why this film is a big twist even better than sixth sense and that crap memento,1,Support,A,1,,,
2235,carefully think about this statement christianity is based upon the essential beliefs that god is allpowerful man is fallen and in need of redemption,well there is a little more to it than that but agreed,1,Support,A,0,,,
173,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",Mr Farage said it was very important that UKIP gets a voice in Westminster.,1,Support,A,0,,,
1758,the history of the bible including its compilation by the early church is quite well known,i didnt realize how crazy some people were,1,Support,A,0,,,
178,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","UKIP never actually developed any body of thinking on mainstream British political problems, we have no idea what it would do in most areas, but I don't believe it would just be right wing blather.",0,Attack,A,1,,,
718,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"In 2006, the lower-key Knapman retired, to be replaced by Nigel Farage, an eye-catching media performer who pledged to make UKIP a truly representative party, ending its image as a single-issue pressure group.",1,Support,A,0,,,
1524,teachers have no freedom to misinform and miseducate students,purelabor claims that there is no proof for either side,0,Attack,A,0,,,
1000,i read the entire article,first and foremost  how does an animal without an immune system survive to acquire one,0,Attack,A,0,,,
1897, what i feel in this context is creationism is nothing but a wrong assumption, yes evolution has hard scientific fact and the creationists put all of their faith in a book that is supposed to be the word of god but it was written by people,1,Support,A,0,,,
669,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.","I believe that what UKIP is doing is vital for this country, and of course the party's financial management is crucial.",0,Attack,A,1,,,
1850,hey i feel the same way almost took the brain cells out of my head,intelligent design doesnt refute evolution,1,Support,A,0,,,
2192,probably bought with our taxpayer dollars and that is why jimmie carter got awarded one too,i think you are on to some thing there,1,Support,A,0,,,
1739,  science   always wants to separate that messy first cell from   evolution   theory,you said tentacles could become legs,0,Attack,A,0,,,
2524,We should negotiate with terrorists,Negotiation provides more resources to terrorists,0,Attack,A,1,,,
357,UKIP and the Greens are the only parties to date that haven't screwed us all over.,"In contrast, the Conservatives have seen their membership levels fall.",1,Support,A,1,,,
919,you are missing the point the ad hominem is not that i did not understand your argument i can see why given your limited exposure to id you may have come to that conclusion,i wrote a good philosophical question and i think you and i would agree that this adaptation could have been guided by some higher agency of course by using a fully natural mechanism such questions remain scientifically vacuous,1,Support,A,0,,,
1681,why should we just stop  why not keep trying to understand the universe  i could never imagine being satisfied with a god did it,there are some things human beings were not meant to understand because the god who created this universe is a being who is greater than all of his creation,0,Attack,A,1,,,
729,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.",He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,A,0,,,
788,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,"The Conservatives, the Lib Dems and Labour have all been reconsidering their policies in light of this change and widespread criticism of the last government's failure to anticipate the large number of migrants from eastern Europe who came to the UK after EU enlargement in 2004.",0,Attack,A,0,,,
943,joe argues that the design inference is disallowed and we agree to the extent that it fails to be scientifically relevant a posteriori but of course it is never disallowed a priori,joewe look at the options,0,Attack,A,0,,,
202,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","Speaking on The World At One Nigel Farage, leader of the UKIP party, told presenter Shaun Ley that he believes that UKIP are offering a real alternative, and leaving the EU is at the heart of it.",0,Attack,A,1,,,
2376,as a mediator with as little violence as possible,they should also not veto every single attempt at an un resolution,1,Support,A,0,,,
451,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"The Tory leadership is running scared of its backbenchers by offering to renegotiate the UK's relationship with Brussels, he said in the Observer.",1,Support,A,0,,,
1646,you are an intellectual and people like you have the hardest time believing anything let alone trying to intellectualize the bible or god or anything like it,tell me have you ever read the origin of the species i have and i find it to be a pretty far stretch,0,Attack,A,1,,,
607,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","UKIP defied the odds again at last year's European elections, beating Labour into third place, much to the dismay of those, on the left and right, who had written the party off as a busted flush.",1,Support,A,0,,,
1470,i am fast drawing to the conclusion that this discussion will never end,its about being scientifically relevant,0,Attack,A,1,,,
732,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","The Green Party, so often the fourth contender in local election races, now faces a very serious rival for that spot in UKIP.",1,Support,A,0,,,
2212,sadly policy needs no law for justification the va is a law unto themselves as anyone who has delt with them finds out,well then there is grounds for a lawsuit find a group of veterans and get them to sue the va funded by the nra and take the whole organizaton to court on charges of violating federal standards,1,Support,A,1,,,
120,"On voting day, this week the vast majority of the British public will not vote for UKIP.","Historically people turned out in European elections to vote for UKIP and then in general elections went back to their normal parties but something has changed since then, he said.",0,Attack,A,1,,,
1872,i think you have some misconceptions about what evolution actually is,answers answers answersthanks,1,Support,A,0,,,
2474,We should create a United Nations standing army,A United Nations standing army would not be costeffective,0,Attack,A,1,,,
1111,so we detect design by inferring that some parts appear to have been arranged for a purpose,in order to have purposefulness and intentionality you need selfawareness,1,Support,A,1,,,
648,"ukip's policies on health, education, taxation and all the things that affect peoples lives are non-existent.","We have fundamentally changed the national debate on Europe, immigration, education and I really believe that given the trajectory UKIP's on there is a real opportunity for us to get significant representation in 2015.",0,Attack,A,0,,,
1779,theres no point arguing against evolution when you dont understand it in the first place,now creationism to me makes much more sense,0,Attack,A,1,,,
1731,are we really arrogant enough to think that a day to us equals a day to god the thing is the bible never says how long a day is,in genesis we have no reason to believe that one day meant any more than one day today,0,Attack,A,1,,,
1127,because   science   as we know it today can only answer one of them,why not what qualities does the designers have that make them beyond studynot being able to directly observe it,0,Attack,A,1,,,
1223,and again the design inference is based on our current knowledge that being we have an understanding of what nature operating freely is capable of and we couple that with our knowledge of what designing agencies are capable of,if we dont know then no one can say that a designer was not involved or not required,0,Attack,A,1,,,
434,UKIPs strength is based on ignorance and idiots.,"He said it was proof that UKIP is no longer just a protest party and is broadening its appeal across the country, not just the south of England.",0,Attack,A,0,,,
2420,We should grant politicians immunity from prosecution,Immunity for politicians is an unjust double standard,0,Attack,A,1,,,
514,"UKIP don't lecture, they try to represent the people, which is why they are doing so well.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,A,0,,,
497,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",And they also seemed very thankful to have the colourful Nigel Farage back as party leader.,1,Support,A,0,,,
1611,on the origin of species is out of date,which do you believe they are after all both based on books written by men,1,Support,A,1,,,
1512,i cant say i agree with too much of what zebrakin said so i wont defend him,the reason for the existence of the second amendment is to prevent religious people from being denied the opportunity to practice their religion,1,Support,A,0,,,
516,"I suspect the main reason a new Left party hasn't emerged with similar prominence to UKIP is because UK politics has, like that in the USA, become the plaything of the wealthy.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,A,0,,,
1382,of course the disco tute is the discovery of nonsense,by the logic of the antiidists the current theory of evolution is an atheistic theory because richard dawkins once stated it allows for one to be an intellectually fulfilled atheist,1,Support,A,0,,,
2656,the only good thing in this movie was dr schultz after that it was a yawn fest,this post is a yawn fest worst movie ever you should be tied up and forced to watch the baby geniuses movies or battlefield earth see what a real bad movie is like next,0,Attack,A,0,,,
2380,nuclear energy is the most efficient once all potential hazards are eliminated,zero co emissions and can now be produced much safer than previous generations,1,Support,A,0,,,
429,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,Former Europe Minister Denis MacShane said the EU was Britain's biggest trading partner.,0,Attack,A,1,,,
462,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","Mr Farage told the BBC that since the general election UKIP had trebled its vote share, according to opinion polls.",1,Support,A,0,,,
1957, you shouldnt just blindly repeat things you hear, did you really just say that no scientist can support evolution  the theory of evolution came about from scientific discovery so your statement makes hardly any sense,1,Support,A,1,,,
1992, has anyone got a more rational explanation, and what proof do you have for intelligent design      microevolution is indisputable,1,Support,A,1,,,
1072,in arguing for the existence of god dr,of course id has to move from its position of ignorance to a position which allows it to be fully reconcilable with science namely by arguing a position of front loading which moves the design event to coincide with the big bang,1,Support,A,0,,,
1076,when i grew up science was a useful tool for discovering things about the world around us, and this site says it better than i could,1,Support,A,0,,,
2080,all organisms tend to produce more offspring than can possibly survive,false and that does not invalidate evolution given how it is a misrepresentation of one of the statements in the theory ,0,Attack,A,1,,,
1969, the simplest way to prove it is this, i am a christian and i do believe in evolution because there are quite an amount of amazing proofs for it,1,Support,A,0,,,
677,UKIP doesn't need to win power to force the changes people want.,"According to the Daily Telegraph, Mr Farage suggested to Mr Murdoch at the meal that he would form an electoral pact with the Conservatives if David Cameron stood down as leader.",1,Support,A,0,,,
2303,i do not think any eu citizen should have the right to vote in other eu countries because most people do not understand or know enough about other countries,i think the same argument could be made about peoples own countries though,0,Attack,A,0,,,
686,UKIP are blatantly disregarding the possibility of man made climate change.,"From the right, fringes of the Conservative Party and UKIP are parroting the arguments of the most discredited climate change deniers, seizing on any anomaly in the climate data to attempt to discredit the whole.",1,Support,A,0,,,
