orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
2043, creation is fantasy and you cant prove a fantasy, it is only belief,1,Support,A,0,,,
1935, evolution is most certainly wrong, you cant make nothing out of nothing,1,Support,A,0,,,
2053,i can appreciate this slant however i think that a true feminist approach would be to support women who want their pregnancies by finding solutions to the reasons they feel an abortion would be their best choice,that is not something you can really blame on the pro life movement in fact a lot of effort in the pro life movement does go into helping single mothers,0,Attack,A,1,,,
719,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,The Bulgarian President Rosen Plevneliev has warned that Britain's immigration policy could harm its image as a great global power that pioneered integration.,0,Attack,A,1,,,
550,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!",Amjad Bashir was responding to comments on Wednesday's Daily Politics from ex-deputy PM Lord Heseltine that UKIP was a racist party.,0,Attack,A,1,,,
1030,thats classy,in order to better understand intelligent design it is important to appreciate how it abuses and conflates terminologies,1,Support,A,0,,,
2026, there is absolutely no proof for evolution, i didnt see it so it cant be true,1,Support,A,1,,,
821,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.","He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",0,Attack,A,1,,,
228,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.","But UKIP, whose conference takes place at Eastbourne's Congress Theatre and Winter Gardens, is keen to be seen as more than a single-issue party and other issues on the agenda include defence, education and housing.",0,Attack,A,1,,,
1028,intelligent design is a dishonest way for   creationism   to try to appear scientific,satan is sure behind all of these things,1,Support,A,0,,,
1589,why would god explain this only to a semiliterate group of ancient nomads with no understanding of the cosmos or the world outside of their little   society   why not give an updated version to modern jewish or christian or islamic scholars surely all three groups today include people who understand  geology astronomy and biology on a rather more comprehensive level than the ironage authors of genesisin fact being allpowerful why be limited to the understanding of the writers at least if you can create the world surely you can inspire sentences like and the quickness of light shall be found to be always the same relative to the one who looketh and behold the quickness of the light when multiplied by itself and the true weight of matter equals the amount of force that went into its making,while i have my own reasons for believing he did that my personal opinions regarding   religion   are a bit outside of the mainstream so im not going to discuss them,1,Support,A,1,,,
288,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.","UKIP has a simple, understandable message, which has led to the party gaining bigger shares of the votes in European elections.",0,Attack,A,1,,,
920,i wrote a good philosophical question and i think you and i would agree that this adaptation could have been guided by some higher agency of course by using a fully natural mechanism such questions remain scientifically vacuous,i surely intend to do so but these issues go beyond questions of policy,1,Support,A,1,,,
998,id is offered as an explanation for the complexity of life on earth which according to id proponents cannot be explained by random chance and survival of the fittest,on pandasthumb nick matzke whose contributions to dover v kitzmiller were instrumental in the stunning defeat of intelligent design and whose contributions to exposing the fallacies in behes arguments as well as the extent of ignorance of science amongst id proponents has caused much concern amongst id proponents so much that in general they have chosen to pretend in a typical creationist fashion that matzkes arguments do not exist,1,Support,A,1,,,
1801,well personally my second cousin by marriage on my mothers side descends from the archea branch but my bosses boss is an arachnid,fact shmakt,1,Support,A,0,,,
2123,creation scientists read the sedimentary record of the placement of strata as evidence of the great flood while evo scientists read the same evidence very differently as evidence of an old earth,and creationists who can not tell the difference between cats and nuclear reactors do not understand fluid mechanics,0,Attack,A,1,,,
1537,there are two and they are fundamentally different,six days on gods terms not mans terms,0,Attack,A,1,,,
2412,I prefer trade to aid,The global economy is not welcoming to African players,0,Attack,A,1,,,
2375,probably apple they keep making all the wrong marketing moves,it also seems to get harder and harder for them to innovate,1,Support,A,0,,,
2610, especially from a first time director,its too bad you couldnt finish because its a great movie,0,Attack,A,0,,,
2567,this was just an amateurish hodgepodge of the departed the town and we own the night and sopranos,completely agree swing and a miss on this one kept waiting for something to happen maybe i wasnt in the right mood for it but it just didnt deliver at all more limp than month old lettuce,1,Support,A,0,,,
669,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.","I believe that what UKIP is doing is vital for this country, and of course the party's financial management is crucial.",0,Attack,A,1,,,
904,attempts to teach the creationismevolution controversy to students are disingenuous promotions of activist christians,teaching creationism is comparable to teaching flat earthism,1,Support,A,0,,,
523,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",1,Support,A,0,,,
2079,science has managed to show that life and non life are not distinct and are indeed simply a continuium of molecular complexity and function,you have got to be kidding me this has got to be one of the absolute dumbest things i have heard you are truly one confused individual if you can not tell there is a distinct difference between a living thing and a non living thing that nonliving things are missing something that living things have,0,Attack,A,1,,,
1415,after admitting that science is not atheistic he now accuses atheists scientists and christians alike of not liking ids implications when in fact anyone should realize that these objections are firstmost about the lack of scientific content of id and that the strong religious foundation of id is only secondary to this,the writer of this piece is working for a salary,0,Attack,A,1,,,
1371,instead this appears to be an abuse of copyright without an argument on crowthers part,the u,1,Support,A,0,,,
458,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"The voters have understood that EU membership is making us poorer and less democratic and less free, he said.",1,Support,A,0,,,
1420,the origins of life are the focus of a great deal of study but it focuses more on biochemistry then   evolutionary biology   as there was nothing to evolve before the first cells existed,how are they standing in the way is research into id bannedpretty much especially if anyone who has publically known proid views prior to getting tenure is bound to not get it,1,Support,A,1,,,
64,The reason why UKIP has gained so many votes is because the main parties refuse to deal with immigration and the EU.,"Isolating Britain and damaging Britain's reputation is not the right history to write, he said.",0,Attack,A,0,,,
1343,tji dont believe the  similarity in the aclus submission and the judges analysis was a lucky or freak coincidence im illinformed because i think he copied it rightyou seem to be ill informed about both the extent as well as the relevance of this so called copying,this is one of the things wesley cites to bolster his case  httpvangogh,0,Attack,A,1,,,
2285,nothing is more important than my research time and i just think this is a distraction,are you an empire builder,0,Attack,A,1,,,
2503,The International Criminal Court should be recognised,The ICC generates crippling expenses,0,Attack,A,1,,,
528,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.",We need to show respect for people who have taken the choice to support this party.,0,Attack,A,0,,,
1584,then why does this argument always seem to come from the creationists  aig was not founded and is not funded by the scientific community,this thread has been kept going by three people who have voted no to the question of a six day creation,1,Support,A,0,,,
2211,and the organism is not equipped to function in any predetermined fashion,that is right it merely has the capacity to make errors which sometimes slightly improves function in a particular environment and those tend to accumulate over time,1,Support,A,0,,,
661,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,He also said he would consider a electoral pact with another party if it meant moving closer to leaving the EU.,1,Support,A,1,,,
2157,that would be true if he did not keep on opening up thread after thread after thread of the same subject he makes  or  posts then runs away to open up another thread,yes i agree with you,1,Support,A,0,,,
177,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.","Only 33% said they would never consider voting UKIP, with many people seemingly taken by their message.",0,Attack,A,1,,,
1716,the scientific investigation into the question of the age of the earth and of the universe has been going on for hundreds of years,maybe get someone to do your studies who doesnt pay a tithe  someone who perhaps doesnt own a   bible  ,1,Support,A,1,,,
2597,undoubtably the best film of the decade,definitely one of them no doubt,1,Support,A,0,,,
1251,you have such books written as the consipiracy of ignorance by martin gross,it should readtruth is probably the best factor in determining intelligence and one cannot have it without gd,1,Support,A,0,,,
2342,limassol no doubt about it it has the most beautiful beaches and the most fun places to visit,fresh fish cafes beautiful people carnival wine festival and more,1,Support,A,0,,,
250,"I would say it's the anti-ukip brigade who have no substance to their argument (or facts), they simply shout ""racist"" with nothing to substantiate this slur, or become crude and insulting.","At the local elections last week, the UKIP - which campaigns for the UK to leave the EU - made substantial gains, while the Conservatives lost control of 10 councils.",1,Support,A,0,,,
617,UKIP and the Greens are the only parties to date that haven't screwed us all over.,UKIP say it proves their message is cutting through regularly.,1,Support,A,0,,,
1652,everything i say is correct regardless of logic or evidence that attempts to prove me wrong,while aig tries to defend genesis with the weakest possible argument answers in creation explain genesis i in a way that gives it a literal interpretation that is still in line with   science  ,1,Support,A,1,,,
2519,We should negotiate with terrorists,Negotiation encourages moderation,1,Support,A,0,,,
1125,so are we asking if a telic force exists or are we trying to psychoanalyze the intentions behind itwhy are these two questions always independent  i would think that any theory of id that made no attempt to identify and analyze the designer was an incomplete theory,why are these two questions always independentbecause   science   as we know it today can only answer one of them,0,Attack,A,1,,,
1611,on the origin of species is out of date,which do you believe they are after all both based on books written by men,1,Support,A,1,,,
222,"On voting day, this week the vast majority of the British public will not vote for UKIP.","At the 2010 general election,  support dwindled to 3.1% and UKIP did not win a Westminster seat.",1,Support,A,0,,,
1606,there is no proof that there even exists a god to begin with so in that case you cant really use that either,read romans chapter ,0,Attack,A,1,,,
30,Cameron had it right and UKIP could tip the balance towards Labour in the crucial marginal seats in the GE where the battle will take place .,"UKIP would seek to make the 2014 elections to the European Parliament a referendum on open borders, he said.",1,Support,A,0,,,
1594,  httpeesc,animals convert oxygen to co,1,Support,A,0,,,
951,we dont know but we do know a designer wasnt involved,pvm the quotewe dont know but we do know a designer wasnt involved,0,Attack,A,0,,,
857,"Despite you best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.","Mr Cameron once described UKIP as a party of fruitcakes, loonies and closet racists.",1,Support,A,0,,,
549,"The People's Army is on the march and UKIP will get Britain back from the Liblabcon, Establishment and MSM political abusers of our country.",UKIP has won 42 seats so far and is averaging 26 per cent of the vote in the wards where it is standing.,1,Support,A,0,,,
2474,We should create a United Nations standing army,A United Nations standing army would not be costeffective,0,Attack,A,1,,,
1649,after the entire cain and able thing the brother left to another group of people to find a wife,aig argues that pretexts brought by the reader are to blame for difficulties accepting the bible as literal truth,1,Support,A,0,,,
362,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.",The EU is no longer an academic debate because it's affecting people in their everyday lives.,1,Support,A,0,,,
878,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.",But UKIP said leaving the EU was the only way to fully take control of the UK's borders.,0,Attack,A,1,,,
196,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.","The leader of the UK Independence Party, Nigel Farage, has said early gains in council elections across England are remarkable for the party.",1,Support,A,0,,,
2621,in my opinion full metal jacket was way better full metal jacket was at least fair i spoke to a lot of guys that told me thats the way it was,no platoon was the better movie,0,Attack,A,1,,,
1461,the bottom line is some interpretations of evolution leave little room for a caring god,which i argue is the main reason people have come to embrace id and object to sciencecouldnt atheism be the main reason people have come to embrace a certain type of evolution and object to id  the emotions so commonly seen in the rejection of id support this,0,Attack,A,1,,,
1257,landonevolutionary science may have progressed but it has not explained the evolution of man or history,the eonic website claims erroneouslythe one thing darwinists dont want to find is such a nonrandom pattern anywhere,1,Support,A,1,,,
75,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,The anti-EU party also came second in the last European elections in 2009.,1,Support,A,0,,,
170,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.",I think we should really consider bringing forward the legislation in this parliament that would enable the referendum on EU membership.,0,Attack,A,1,,,
1908, creationism is not out of the picture, i do believe in creationism,1,Support,A,0,,,
598,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",Mr Farage has also successfully broadened UKIP's appeal away from Europe.,1,Support,A,0,,,
414,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","Responding to the success of UKIP, Prime Minister David Cameron said It's no good insulting a political party that people have chosen to vote for.",0,Attack,A,1,,,
2522,We should negotiate with terrorists,Negotiations cannot take place while innocents are being threatened,0,Attack,A,1,,,
158,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","With our broadened platform between now and the next general election our aim is to replace the Lib Dems as the third party in British politics, Farage added.",0,Attack,A,1,,,
1148,we absolutely exclude natural selection as a designerthe real trick is convincing the public that macroevolution is a scientific fact when it has never been observed which is a requirement for sciencei dont know where you get your information but i dont know any id people who include nonid as part of their belief systemlets do this sir lets bring it home to where we live if the human body is not an intelligent design then you tell me what is the definition for an intelligent designwhat is a intelligent design and why is your example an intelligent design   simple straight forward questionwhat is your simple straight forward answer                   bet you cant do it,icdesignwhat is a intelligent design and why is your example an intelligent design simple straight forward question,0,Attack,A,0,,,
12,"The greens and ukip provide encouragement for labour and conservatives alike to address some issues people care about, albeit only lip service to retain votes mainly.",The UK Independence Party had its best ever local election night with a 14% share of the vote where they had candidates.,1,Support,A,1,,,
2599,rarely have i watched and rewatched a movie with such spectacular cinematography,loved the blood splatter on the camera too gave it that feel of being right there with a war correspondent the timing of everything was incredible,1,Support,A,0,,,
1120,every time i hear a single word mentioned about the ttss and that it somehow gives flagellar   evolution   some credibility i lose a few months off my life span,i am debating it mainly to create a faq sheet for ithilarious,0,Attack,A,0,,,
2443,We should fear the power of government over the internet,Internet regulation is necessary to ensure a safe internet,0,Attack,A,1,,,
1346,after some diversions to point out that augustine himself held some inconsistent positions tj finally comes to the quote i providedtji understand what he is saying but for this to be valid the unbeliever has to accurate in what he believes,so tj you seem to have made quite a few foolish arguments how familiar are you with augustinetj  well i know that he believed the earth was created instantaneously not progressively and was according to scripture less than  years old,0,Attack,A,1,,,
1268,discovery institute writes ,the informational signaturesonly conscious beings produce signatures,0,Attack,A,0,,,
1077, and this site says it better than i could,should we just reject the bigbang as being unscientific since it would require a supernatural cause according to the nd premise you list is the best you can really come up with is who designed the designer,1,Support,A,1,,,
1178,but we are not arguing that it is wrong,the theory of   intelligent design   holds that certain features of the universe and of living things are best explained by an intelligent causefine,0,Attack,A,0,,,
2031, if you wanted to start an actual debate you should have said there is no convincing evidence, wow,1,Support,A,0,,,
971,i recently read that after careful study the backwards wiring is essential,if you are going to comment on something in   science   you need to back it up with actual data,0,Attack,A,1,,,
980,currently   science   feels its accelerating,god stretched out the heavens,0,Attack,A,1,,,
1386,i guess this means that what id proponents say about id is irrelevant even though said proponents are the ones who started idfascinating indeed,as for scientific evidence for id start with the genetic code,1,Support,A,1,,,
654,UKIP are the only party willing to have a sensible open debate on the key issues affecting the country. ,UKIP say it proves their message is cutting through regularly.,1,Support,A,0,,,
2029, evolution is just an excuse for biology to occupy the adolescent young mind, go read on the origin of species,0,Attack,A,1,,,
806,It's a protest vote because (most) people know that UKIP will never net in power.,"He said it was proof that UKIP is no longer just a protest party and is broadening its appeal across the country, not just the south of England.",0,Attack,A,1,,,
1363,bowman arguesthe board members werent even aware of the wedge document a dated ten years internal document of di and neither relevant to dover v kitzmiller nor to the id hypothesis,ids designer wink wink is just an evolved concept just like creationist became cdesign proponentist to design proponent,0,Attack,A,0,,,
396,"If you want an insight into just how mad and bad UKIP are, go and read what their members, candidates and supporters write on the Telegraph.",Marta Andreasen said Mr Farage had abjectly failed and should go.,1,Support,A,0,,,
124,Cameron had it right and UKIP could tip the balance towards Labour in the crucial marginal seats in the GE where the battle will take place .,"In the end, I think it will strengthen our role in Europe and our continued membership and the opportunities it gives Britain as a country.",1,Support,A,1,,,
2651,oh no ive seen the whole movie multiple times definitely a film i wont get tired of any time soon,yeah this is a definite rewatchable film really heavy but never boring and i for one would love to know the answer to arthur burns last question,1,Support,A,0,,,
386,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,Conservative MP Tim Loughton said bringing in the eurosceptic party to a TV debate would show it to be a complete load of old hot air with a very charismatic and beaming person in charge and not much else.,1,Support,A,0,,,
2009, evidence indicating intelligent design is abundant and overwhelming, granted creationism is not provable through the use of the scientific method,1,Support,A,1,,,
1300,even the antiidists require something beyond nature to explain the origin of nature,so id is about complexity and function but that merely describes what i outlined already,0,Attack,A,1,,,
1622,the bible is no more self authenticating then any other irrational fantasy,some foolish men declare that a creator made the world,0,Attack,A,0,,,
2484,We should use torture to obtain information from suspected terrorists,If legal principles are abandoned then there is little point in defending the liberties that democratic governments say they are so keen to defend,0,Attack,A,1,,,
1956, you dont need to believe in evolution you just need to understand it, you shouldnt just blindly repeat things you hear,1,Support,A,0,,,
1153,icdesigni think behe has made the case for obvious design within the cell and i dont think you will findanyone who could put it any more clear,hi pvm they finally got things straightened out,0,Attack,A,1,,,
1344,this is one of the things wesley cites to bolster his case  httpvangogh,so tj you seem to have made quite a few foolish arguments how familiar are you with augustinetj  well i know that he believed the earth was created instantaneously not progressively and was according to scripture less than  years old,1,Support,A,1,,,
2146,you do get critized for talking about god any other god other than the christian god that is,in your own little fantasy world,0,Attack,A,1,,,
501,UKIP want to get us out of the EU to make the British people much worse off then they already are.,"Deputy Prime Minister Nick Clegg, whose Liberal Democrats oppose a referendum, said leaving altogether would make us less safe because we co-operate in the European Union to go after criminal gangs that cross borders.",1,Support,A,1,,,
1362,bowman arguesthe board members werent even aware of the wedge document a dated ten years internal document of di and neither relevant to dover v kitzmiller nor to the id hypothesis,bowman arguesthe board members werent even aware of the wedge document a dated ten years internal document of di and neither relevant to dover v kitzmiller nor to the id hypothesis,1,Support,A,0,,,
1598,if god knew how it would turn out when he created the world the whole thing would be kind of pointless,so god is not omniscient,1,Support,A,1,,,
2408,I prefer trade to aid,Trade may not help those most in need,0,Attack,A,1,,,
865,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.",You all think euroscepticism is a right-wing view - it is not.,0,Attack,A,1,,,
366,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,They (the Conservatives) know they have lost the argument on jobs and immigration and UKIP have stolen a march on them.,1,Support,A,1,,,
559,"ukip's policies on health, education, taxation and all the things that affect peoples lives are non-existent.","Here is how I see it - immigration, welfare and education are totally linked.",0,Attack,A,1,,,
2303,i do not think any eu citizen should have the right to vote in other eu countries because most people do not understand or know enough about other countries,i think the same argument could be made about peoples own countries though,0,Attack,A,0,,,
153,"Despite their best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.",Mr Farage said the issue of Europe was resonating more with the British public.,0,Attack,A,1,,,
1521,the national center for science education has a good reason to be concerned about intelligent design,perhaps what is needed is to distinguish between academic freedom and peer review,1,Support,A,0,,,
451,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"The Tory leadership is running scared of its backbenchers by offering to renegotiate the UK's relationship with Brussels, he said in the Observer.",1,Support,A,0,,,
325,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",I want to campaign for Britain to break free from the EU and UKIP are the party to do it.,1,Support,A,0,,,
1480,pvmcool now the claim is the arrival of variation,i appreciate that you are making attempts to answer all these issues,1,Support,A,0,,,
2399,We should ban religious symbols in public buildings,Western societies are secularly focused,1,Support,A,0,,,
1821,yes you are right it is impossible to call it a certainity but for this reasonall evidence for evolution is proven,to say that evolution has been scientifically proved would require that it be first studied then determined scientifically,0,Attack,A,1,,,
2147,that is where you mess up and apply the logical fallacy of equivocation you are also doing what is known as willful ignorance,and you do what many atheists do when they do not know what else to say you clang the fallacy bell,0,Attack,A,1,,,
1283,well since they do not it is a true statement,while it is true that   science   and   religion   have little to do with one another that has never stopped teachers from pointing out that science refutes religion,0,Attack,A,1,,,
1687,usher got a bad rap,well once you accept the existence of an all powerful deity then anything is possible,1,Support,A,0,,,
17,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,There was also embarrassment this year as MEP Godfrey Bloom resigned from the party's group in the European Parliament after being criticised for joking that a group of female UKIP members who did not clean behind their fridges were sluts.,1,Support,A,1,,,
1245,in the th century fundamentalist supported the idea that new species appear abruptly catastrophism,like all theories evolution has changed over the years because of new evidence was discovered,0,Attack,A,0,,,
369,A vote for UKIP is a vote to leave the EU and recover power over our national life.,Farage acknowledged that the first past the post system would make it difficult for his party to win a seat at Westminster and this would leave UKIP with little influence.,0,Attack,A,1,,,
709,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"UKIP, which has called for withdrawal from the European Union and greater restrictions on immigration, has seen improved poll ratings this year.",1,Support,A,0,,,
2094,in the latter case that is because more fornicators are shacking up rather than getting married which is why there is fewer divorces if a state allows gay marriages their spirituality is in the toilet,good the less moronic spirituality in each state the better lets move out of the dark ages as fast as we can,0,Attack,A,0,,,
2450,The voting age should be lowered to sixteen years,Parents are guardians and should be trusted to vote in their childrens interests,0,Attack,A,1,,,
1191,anybody that thinks there is currently a healthy scientific debate over intelligent design has missed the history of the last  years,theology it says in his profile,1,Support,A,0,,,
128,"Marketing UKIP as ""the people's army"" is a bitter irony.",A UKIP candidate in Somerset was suspended from the party on Tuesday after a photo of him apparently making a Nazi-style salute appeared on his Facebook page.,1,Support,A,0,,,
957,the purpose of the spiritual realm has never been to say how but why,the purpose of the spiritual realm has never been to say how but why,1,Support,A,0,,,
1416,the writer of this piece is working for a salary,idnetthe writer of this piece is working for a salary,0,Attack,A,0,,,
1281,the same reason we dont teach literature in a home economics class,the reason we dont teach literature in home economics is because those two subject have seemingly absolutely nothing to do with one another,0,Attack,A,0,,,
2184,it is helpful if one understands evolution before one attempts to debunk it,i know what you mean you should see some of the other books he has at his site as well,1,Support,A,0,,,
429,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,Former Europe Minister Denis MacShane said the EU was Britain's biggest trading partner.,0,Attack,A,1,,,
2181,all of these reasons are way vague some are outright ridiculous,agreed many of the reasons are ridiculous but to some people no restriction on gun ownership is unreasonable,1,Support,A,1,,,
2304,no what makes economics tick is unfairness of trade you do not need to fix something that is still not broken,on the other hand prices in usa are much lower for example for electronic devices that could be a way to reduce prices in europe,0,Attack,A,1,,,
2161,here in new hampshire not known as a bastion of liberalism civil unions passed the state legislature this year i am now covered under my partners state sponsored he is a state worker health insurance we are grateful,oh i hear you i am covered by my partners insurance here as well i would not have been able to get the insurance if we were not legally a union,1,Support,A,0,,,
808,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.","In a separate interview with BBC Radio 5 live, he warned of the possible consequences of an in-out referendum on the UK's relationship with the EU.",0,Attack,A,1,,,
1018,youre right science is not atheism but not thats what most people make it out to be,your argument is compelling until we expand the question of how did we get here to encompass the divine,0,Attack,A,1,,,
2206,if i can find the time is anyone here interested in debating the virgin birth in the debate section i would debate it didnt happen,actually hank i agree with you i do not believe it happened either i am curious to hear your opinion on the matter,1,Support,A,0,,,
969,if youre tired of debating pandas fine,if intelligent design is a valid scientific concept why is it that we have examples of idiotic design in so many organism including vertbrates all their eyes are wired backwards making their retinas vulnerable to damage,0,Attack,A,1,,,
1109,the following is a quote from your points quote the more parts that appear to be arranged for a purpose and the more precisely they fit each other to achieve that purpose the more and more confident we can be in our conclusion of design,behe says intelligent agents can plan ahead and act on their plans,0,Attack,A,0,,,
729,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.",He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,A,0,,,
2494,Terrorism can sometimes be justified,Terrorism creates a negative abusable portrayal,0,Attack,A,0,,,
465,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.","UKIP's local election manifesto, concentrates on its flagship policy of ending open door immigration and putting pressure on the government not to lift restrictions on workers from Bulgaria and Romania on 1 January, which proved a successful formula in Eastleigh.",1,Support,A,0,,,
1724,july  william jennings bryan the leading fundamentalist in america was questioned by clarence darrow on the accuracy of the bible,if the   bible   is to be taken literally then wouldnt a literal interpretation include a literal interpretation of genesis,1,Support,A,0,,,
114,The reason why UKIP has gained so many votes is because the main parties refuse to deal with immigration and the EU.,That is probably why they are going to vote more for UKIP than the LibDems,1,Support,A,0,,,
1740,you said tentacles could become legs,because you cant imagine a reason why both chimps and humans have a chunk of dna that has the same viral code doesnt mean its   evolution  ,1,Support,A,1,,,
1705,agreed  percent  this is my frustration with people who want to find every possible motive to discredit creationism they seem to want everyone to accept their viewpoints without question while they seemingly want to question and discredit anyone who does not see from their points of view,god created the universe therefore god created   science  ,0,Attack,A,0,,,
361,"It's true that UKIP dont have ideas to suit everyone, but at the moment they are heads above the pillocks at No 10 today.",The UKIP leader had told the Guardian that there was no way his party could work with Mr Cameron under any circumstances.,1,Support,A,0,,,
910,preventing creationism to be taught is not violating freedom of religion,laurie goodstein,0,Attack,A,0,,,
2027, i didnt see it so it cant be true, i have repeatedly asked for proof on this site and have yet to be supplied with any real proof,1,Support,A,1,,,
2236,sometimes the state of the education system in the usa makes me cry,sometimes the state of the public education system in the us is downright criminally neglectful,1,Support,A,0,,,
979,i dont really care  ,currently   science   feels its accelerating,1,Support,A,0,,,
1973, no scientist can give strong evidence to support evolution      your dishonesty and ignorance of science proves you are not fit to even ask the question, theres really no way yet to prove it but the precedence of the evolution of all other species including our own has led to a conclusion that we most likely came from something else,1,Support,A,1,,,
2155,i am for gun control i believe you should have a steady hand firm grip calm breath and a smooth pull,very well put,1,Support,A,0,,,
2653,i turned this movie off halfway through because i was bored out of my skull then i come here and its got a high rating granted its got a good storyline good acting nice cinematography but somehow still managed to bore me to tears,i will also agree that i was bored at times considering all of the reviews that this movie got,1,Support,A,0,,,
1272,complexity is the more the norm than the exception,i guess i must be old fashioned  but i do believe in real science,0,Attack,A,1,,,
1517,luskin quotesmay not the principle of uniformity then be used in a broader frame of consideration to suggest that dna had an intelligent cause at the beginningthis would seem to be the usual trick of origins science  an attempt to claim that abiogenesis is impossible,just because id claims that it is scientifically relevant and in fact can lead to affect research directions does not mean that their claims are accurate and truthful especially given the simple fact that in the last  years id has failed to show much of any example that supports their claims,1,Support,A,0,,,
877,"The whole UKIP-for-the-working-class narrative is utterly insane since, if we left the EU, the poor would still be competing with cheap foreign labor.",Mr Farage has successfully broadened UKIP's appeal away from Europe.,0,Attack,A,1,,,
1645,it has been translated for about six thousand years,you are an intellectual and people like you have the hardest time believing anything let alone trying to intellectualize the bible or god or anything like it,0,Attack,A,0,,,
1917, all animals share the same dna so we must be related if you look at the evidence something religious people dont do you will see that there is more evidence for it than against it, you dont have to believe anything,1,Support,A,0,,,
552,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,A,1,,,
1041,specifically the theory predicts that we will find large amounts of specified complexity in natural objects,i am an experimental scientist,1,Support,A,0,,,
2414,We should grant politicians immunity from prosecution,Politicians should be able to make difficult decisions without fear that selecting one option will lead to their incarceration,1,Support,A,0,,,
856,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","In contrast, the Liberal Democrat's Bill Newton Dunn quit the Tories in protest at its increasing hostility to Europe.",0,Attack,A,1,,,
1503,in pandas we read creation means that the various forms of life began abruptly through the agency of an intelligent creator with their distinctive features already intact,   httpwww,0,Attack,A,0,,,
1464,id may assert but as a science their contributions remain largely with content,id may assert but as a science their contributions remain largely with content,0,Attack,A,0,,,
2532,US intervention in Libya lacking congressional approval was illegal,Humanitarian reasons prompted swift intervention,0,Attack,A,1,,,
2282,go by bike,people are too lazy,0,Attack,A,1,,,
2148,that can be proven,no it can not scientific theories are not proven,0,Attack,A,1,,,
1426,a non living entity possibly though it depends on you definition,that in no way describes the current theories about how life began,1,Support,A,1,,,
2209,and i was not disappointed,can not be dissapointed if i know not to expect more,1,Support,A,0,,,
