orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
603,UKIP is a vessel through which a protest is being delivered. ,But Mr Cameron dismissed UKIP's showing as a protest by voters and promised to stay true to his principles.,1,Support,A,1,,,
2338,perhaps a marathon,a marathon sounds good,1,Support,A,0,,,
1972, i definitely think it has something to do with everything as there is quite a lot of evidence for it e, no scientist can give strong evidence to support evolution      your dishonesty and ignorance of science proves you are not fit to even ask the question,1,Support,A,1,,,
577,UKIP want to get us out of the EU to make the British people much worse off then they already are.,The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,1,Support,A,1,,,
2100,i also think it is noteworthy that the pro life movement is really making a difference if anything to hit the polls in elections and send the message that we are tired of a cheap view of life in this nation,funny did not hear them complaining about the iraqis dying in the street also they did not seem to mind that the abortion rate which was declining under clinton has been rising under bush,0,Attack,A,1,,,
2266,people who eat at such places every week will not be really bothered personally i try to stay away from it for many reasons not just because of the stories,care to share those reasons,0,Attack,A,0,,,
2593,i read the book which is subtle philosophical and nuanced at the beginning of the year and last night i watched the dvd of this film what utter rubbish the film is a boring sweary standard thriller,i agree with about ninety percent of what you said i was also let down by this movie with all the hype this movie got before it was released i was expecting a masterpiece but no it was just puppet theater,1,Support,A,0,,,
941,pvm is confused,joethe design inference reached based on our knowledge of what nature operating freely can  cannot do coupled with our knowledge of what designing agencies can do,0,Attack,A,1,,,
2204,is it possible that the rigidity of many evangelical churches is and what they expect of their members drives couples to divorce when one partner is not as on board as the other,i think you nailed it i also think that if you are willing to give up your relationship over religion you could be on the border of addiction not faith not you personally but rhetorically,1,Support,A,0,,,
1969, the simplest way to prove it is this, i am a christian and i do believe in evolution because there are quite an amount of amazing proofs for it,1,Support,A,1,,,
1150,im not a cell expert but lets expand out to the human body,im not a cell expert either and understanding what behe wrote in his argument doesnt require it because he didnt say anything except cellular machinery is complex therefore it must be designed,0,Attack,A,0,,,
1658,science is based on what can be observed  tested,intelligent design might be a seasoned exercise in rationalization but the claim that it is a science cannot be supported,0,Attack,A,0,,,
651,"It feels like UKIP is anti most things and base their politics on this: Anti-aid, Anti-immigrant – at times even anti-politics; it is therefore difficult to understand what they actually stand for and want to work towards.",The announcement comes two weeks after a roll out of Home Office vans with posters warning illegal immigrants to go home or face arrest was cancelled.,1,Support,A,0,,,
2276,electric vehicles,limited range,0,Attack,A,1,,,
2177,did a famous gangster not once escape from jail using a gun he carved from soap maybe oz should ban bars of soap,yea that was uncle john,1,Support,A,0,,,
1762,quite so well as christians themselves,the christian faith is a mockery to humankind,1,Support,A,1,,,
229,"If you want an insight into just how the focus of UKIP is, go and read what their members, candidates and supporters write on the Telegraph.","The party sought to broaden its appeal beyond its core message of EU withdrawal, announcing policies in recent days on energy and welfare.",0,Attack,A,1,,,
1569,consider the observation of a solar eclipse,yes im fully aware what a solar eclipse is,0,Attack,A,0,,,
2018, this sounds like religious faith speaking, evolution is one of the most strongly supported theories in all of science,1,Support,A,1,,,
1421,how are they standing in the way is research into id bannedpretty much especially if anyone who has publically known proid views prior to getting tenure is bound to not get it,pretty much especially if anyone who has publicly known proid views prior to getting tenure is bound to not get it,0,Attack,A,0,,,
2034, sorry but this is not an opinion, darwin observed species and wrote it down  evidence,1,Support,A,0,,,
641,"UKIP is not an isolated phenomenon: France has Le Pen, Germany has AfD, and all of these have in common that they are nationalist, anti-European, and more right than mainstream conservative parties.",He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,A,0,,,
2011, creationism is mythology and intelligent design is a politically based movement to secure the support of a certain segment of the population, i dont attempt to defend either intelligent design or creationism,1,Support,A,0,,,
1648,many people claim that certain writings are the word of god,after the entire cain and able thing the brother left to another group of people to find a wife,1,Support,A,0,,,
351,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","The campaign was dominated by a war of words between the Conservatives and the UK Independence Party, which senior Tories fear will take a significant chunk of their votes.",1,Support,A,0,,,
640,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,1,Support,A,1,,,
1116,behe claims that that is not the sort of process one needs to build complex molecular systems,behe claims that that is not the sort of process one needs to build complex molecular systems,0,Attack,A,0,,,
1754,you skewed whatever argument you were wishing to present by quoting from the cathoic catechism,any sincere new testament bible studdent knows that there is only one one reliable and true book the bible,0,Attack,A,1,,,
2041, if your trying to find evidence in the bible your right, god is just an imaginary friend for adults,1,Support,A,1,,,
650,"UKIP do not bear scrutiny either as a coherent policy offer or a group of potential ministers , they are an insurgent party of protest with one message.",There are signs UKIP is starting to pick up the sort of protest votes that traditionally go to the Liberal Democrats - as well as benefiting from a slump in support for the British National Party.,1,Support,A,0,,,
1376,just what if there is a creator  isnt science after truth  has science proven that there is no creator why is recognizing the possibility that there was intelligence behind the emergence of life a nonscientific idea  basically what you are saying is that if there was a creator or intelligence behind the emergence of life science will never be able to come up with the right answer rightso your whole premise for id being nonscientific is the unproven worldview of naturalismyou start off right from the get go with the assumption that there is no creator or any intelligence involved in the emergence of life and go and try and prove your idea with science,they simply want to show that there is good scientific evidence for considering the role of intelligence in the emergence of life,0,Attack,A,1,,,
1480,pvmcool now the claim is the arrival of variation,i appreciate that you are making attempts to answer all these issues,1,Support,A,0,,,
2017, no it is not falling apart, this sounds like religious faith speaking,1,Support,A,1,,,
2628,as far as acting and cinematography go this film was great but the content and plot were horrible,are you serious this film is class the way the real world and the fantasy world its not an easy mix to get right,0,Attack,A,1,,,
1462,which i argue is the main reason people have come to embrace id and object to sciencecouldnt atheism be the main reason people have come to embrace a certain type of evolution and object to id  the emotions so commonly seen in the rejection of id support this,couldnt atheism be the main reason people have come to embrace a certain type of evolution and object to id the emotions so commonly seen in the rejection of id support this,0,Attack,A,0,,,
2416,We should grant politicians immunity from prosecution,Seeing a politician put on trial hurts the integrity of their office,1,Support,A,1,,,
1098,so your argument is by pushing scientists to find more junk dna it is in fact useless to the organism vestigial limbs my tailbone does nothing and has no purpose and i could have it removed with no damage to my functioning and other disproofs of intelligent design id serves the purpose of annoying scientists into progresscouldnt you just advance the cause of science by doing experiments and recording data,unfortunately dr,1,Support,A,0,,,
1646,you are an intellectual and people like you have the hardest time believing anything let alone trying to intellectualize the bible or god or anything like it,tell me have you ever read the origin of the species i have and i find it to be a pretty far stretch,0,Attack,A,1,,,
2394,the best way to protect Scottish interests in the EU is to vote for independence,The Scottish relationship with the EU is likely to change after independence,0,Attack,A,1,,,
518,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","UKIP recorded their best ever Westminster election performance and brought humiliation to the Conservative candidate, in the process triggering a debate within the party about how to deal with their rivals.",1,Support,A,0,,,
1913, just judging from the question obviously the op hasnt got even a high school understanding of what evolution is, first this topic has been on the site at least  times even as recently as a week or so ago and you should run a search before relaunching the same tired junk,1,Support,A,1,,,
1980, well evolution is by far the most logical idea i have heard about where man came from, scientists can present a great deal more evidence for evolution various fossils in chronological order clearly showing an evolving skeletal structure than a christian can present for intelligent design none,1,Support,A,0,,,
1409,agreed that religious belief should not necessarily compel the rejection of wellestablished results from welldeveloped scientific fields,tjopen debate is all we are asking for,0,Attack,A,1,,,
1331,eventually they the smithsonian higherups determined that they could not terminate you sternberg for cause and they were not going to make you a martyr by firing you for publishing a paper on id,tjit is the scientific evidence that is important,1,Support,A,1,,,
1959, evolution is the real deal, i believe there was some sort of evolution but the question is what made that evolution take place,1,Support,A,1,,,
20,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"Asked whether some UKIP members were closet racists, he added that the truth is some UKIP members are.",0,Attack,A,1,,,
2309,nuclear energy is the most efficient once all potential hazards are eliminated,there is no good way to handle the waste created in the process,0,Attack,A,1,,,
583,"UKIP’s popularity is mainly founded on the likeability of its leader Nigel Farage, who manages to obscure its racist policies in clever rhetoric.",The party's leader Nigel Farage has promised to cause a political earthquake at next year's polls after a strong showing in local elections.,0,Attack,A,0,,,
1347,so tj you seem to have made quite a few foolish arguments how familiar are you with augustinetj  well i know that he believed the earth was created instantaneously not progressively and was according to scripture less than  years old,i will address the post by americans united for separation of church and state here and then address the question of constitutionality in another post,1,Support,A,0,,,
1142,the physical reality to which behe so proudly points is a stylized cartoon of reality,design is recognized in the purposeful arrangement of parts storms  tornadoes hurricanes etc,1,Support,A,1,,,
134,Plenty of survey's have shown UKIP to be the most hated of the main parties.,"At the final tour stop, in Tunbridge Wells, Kent, he told supporters in the town centre UKIP was drawing support from across the political spectrum, not just disaffected Tory voters as the media assumed.",0,Attack,A,1,,,
151,UKIP and the Greens are the only parties to date that haven't screwed us all over.,A poll showed that only 26% said the PM was in touch with the lives of ordinary voters.,1,Support,A,0,,,
718,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"In 2006, the lower-key Knapman retired, to be replaced by Nigel Farage, an eye-catching media performer who pledged to make UKIP a truly representative party, ending its image as a single-issue pressure group.",1,Support,A,0,,,
907,because students are impressionable if you teach them the literal truth of genesis as science they may well believe you,if creationism should be taught it should not be taught in science classes,1,Support,A,0,,,
685,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","And with UKIP riding high in national opinion polls and coming second in the recent Eastleigh by-election, Mr Farage predicted his party would win seats in each of the 34 councils where elections are being held.",1,Support,A,0,,,
87,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"Alongside that central desire to get out of the European Union, the party is now pushing a broader range of ideas, from being anti-gay marriage to pro-grammar school.",0,Attack,A,1,,,
2102,can you please respond to fdr and his new deal that saved the country,fdr saved this country if i recall it was in  that because of a combination of weakened capital situations from reconstruction finance corporation loans which published lists of the loan takers and a nationwide banking holiday banks around the country went through a new wave of demise dropping the dc and dr ratios so sharply that in one month alone the money stock m fell a whopping four percent,0,Attack,A,0,,,
553,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,"Foreign Secretary William Hague has meanwhile ruled out an electoral pact with UKIP, after a BBC poll suggested nearly 25% of Conservative councillors were in favour of such a deal.",1,Support,A,0,,,
2633,once you know all the in and outs or all the magic tricks of the movie i dosnt seem as good,i think it gets better you notice little things you get more into looking at the picture not just fitting the pieces,0,Attack,A,1,,,
1097,the biologic institutemy my what nonsense,so your argument is by pushing scientists to find more junk dna it is in fact useless to the organism vestigial limbs my tailbone does nothing and has no purpose and i could have it removed with no damage to my functioning and other disproofs of intelligent design id serves the purpose of annoying scientists into progresscouldnt you just advance the cause of science by doing experiments and recording data,1,Support,A,1,,,
1361,nothing wrong with quoting from a well argued submission by the aclu,bowman arguesthe board members werent even aware of the wedge document a dated ten years internal document of di and neither relevant to dover v kitzmiller nor to the id hypothesis,0,Attack,A,1,,,
2228,so why is population control a good arguement for abortion why do not we kill old people too,i am with you here,1,Support,A,0,,,
184,Only an idiot would think a UKIP win would result in withdrawal from the EU the day after.,"If you want to have a managed migration policy, you cannot remain a member of the European Union.",0,Attack,A,1,,,
409,Support for UKIP simply indicates that people have noticed that the major parties do not represent their interests.,"Our previous best-ever by-election result, a fortnight ago, was 14.3% and this one is comfortably over 20%, so, whichever way you look at it, UKIP is on the rise.",1,Support,A,0,,,
2275,too thin it will not be very durable,but the used material is strong so two centimeter seems to be a good choice,0,Attack,A,1,,,
1744,it is only the closest science can come to explaining the origin of human existence and how things developed over timeyes,so would you say that the those in the bible lied about jesus doing miracles and god showing himself through signs or etc,1,Support,A,1,,,
308,If UKIP are wise they will alter their attitude about the NHS and public services in general.,"The Department of Health has said the cost of treating foreigners is at least Â£30m a year for the NHS in England alone, although practitioners have said the figure could be much higher.",0,Attack,A,0,,,
2136,you did not ask for a quote which says we should ban guns and you posed the question to anti gunners you did not ask for anti gun comments,so if you quoted ted kennedy when he said to his wife in an event that was not even publicized good morning sweetie that would be an answer,0,Attack,A,0,,,
270,UKIP are asking the questions that haven't been asked by the opposition or the media.,"Europe had in the last few years become a huge issue due to the euro crisis and the bailouts, and UKIP was the only party addressing this problem head on.",1,Support,A,0,,,
440,"UKIP are a two trick pony, Europe and immigration that's it.","But it is also one which means people often dismiss it as a single issue party, unlikely to become a force in Westminster politics.",1,Support,A,1,,,
1090,i am always tickled by claims of id advocates that darwinism stifles inquiry and that only id creationism will break the shackles that darwinism puts on the mind that id creationism will open avenues of insight into practically everything,it also means that scientists who hold legitimate scientific views deserve to be heard even if their views differ from the consensus,1,Support,A,1,,,
1052,if it cannot make predictions then it is not a viable theory,there was much that darwin did not know at that time that we now know and his original theory has since been supplanted by more modern versions of his theory,1,Support,A,0,,,
1778,first of all there have been writings in hebrew ,theres no point arguing against evolution when you dont understand it in the first place,0,Attack,A,1,,,
2605,you are right it should be a nine stars hands down,agreed i thought this was a hell of a movie,1,Support,A,0,,,
1412,you are confusing mn with is a methodology with a worldview again,who the designer is has nothing to do with it and everyone knows that,1,Support,A,1,,,
189,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"Isolating Britain and damaging Britain's reputation is not the right history to write, he said.",0,Attack,A,0,,,
984,so if the bible can be used as a source for scientific discovery or guidance then what else in there can be demonstrated to be true scientifically  by what process did god stretch out the heavens where does god get the   energy   to do so,im hardly the authority for all the great questions in life,0,Attack,A,0,,,
1003,i think this comes down to an irreducible complexity argument,as much as i might believe that there is some sort of creator and that a creation occurred you cannot justifiably intermingle science and religion,1,Support,A,1,,,
509,"UKIP is certainly NOT racist or xenophobic - if you, as I'm you have done, read our policies on the website there is no suggestion of this at all, it is more a rumour and conspiracy of the lefties. ",Amjad Bashir was responding to comments on Wednesday's Daily Politics from ex-deputy PM Lord Heseltine that UKIP was a racist party.,0,Attack,A,1,,,
1635,first of all you are sriritualy diserned from understanding until god moves upon your heart mind  core being,the first problem with the debate question is that neither time nor space exists per se,0,Attack,A,0,,,
2057,most pro lifers do not care about women hence why they are pro life,it is idiotic thinking like this that makes me respect you less and less,0,Attack,A,1,,,
1017,first of all science does not make a claim that every feature of the universe can be explained without god,youre right science is not atheism but not thats what most people make it out to be,0,Attack,A,0,,,
424,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","He debated with journalist and historian Sir Max Hastings who said Britain can't stay in Europe on any terms, but said leaving could mean the UK could find a very tough time out there.",1,Support,A,1,,,
1367,peter irons article is only one part of the montana law reviews take on this,robert crowtherlike modern evolutionary theory there is more than just one side to the debate,0,Attack,A,0,,,
658,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","They will each have plenty of opportunities to publicly debate the party's performance, and to make the case against the return of Nigel Farage.",0,Attack,A,1,,,
58,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"UKIP, which also calls for tighter controls on immigration, has seen its poll ratings improve markedly over the last few years, appealing to voters across the board.",0,Attack,A,1,,,
1475,i am glad that someone is trying to oppose the paradigm of undirected chancenonintelligent necessity,there is more than naturalism can engage,0,Attack,A,0,,,
464,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","Mr Dimitrov said UKIP leader Nigel Farage was usually very feeble in presenting solid arguments, suggesting he preferred to engage in propaganda which deviates markedly from the essence of the debate.",0,Attack,A,1,,,
1188,seems to me like dawkins and weinberg were claiming that there is no evidence for design at least according to richards,could evidence against design perhaps be evidence against the case brought in favor of it,0,Attack,A,1,,,
2553,Transparency is necessary for security,Transparency helps reduce international tension,1,Support,A,0,,,
1327,tjthe government report on the issue validates the charges against the smithsonian institute, lets see would these titles copied from the table of contents of the house of representatives report entitled intolerance and the politicization of science at the smithsonian back up you or me  ,0,Attack,A,1,,,
2448,The voting age should be lowered to sixteen years,Voting at a lower age would increase participation,1,Support,A,0,,,
829,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,A,0,,,
1935, evolution is most certainly wrong, you cant make nothing out of nothing,1,Support,A,1,,,
537,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","Mr Farage, speaking to the BBC's Len Tingle, said the election result represented significant progress.",1,Support,A,0,,,
549,"The People's Army is on the march and UKIP will get Britain back from the Liblabcon, Establishment and MSM political abusers of our country.",UKIP has won 42 seats so far and is averaging 26 per cent of the vote in the wards where it is standing.,1,Support,A,0,,,
2092,okay well i think that you are just finding reasons to go against him i think that you had some bad experiences when you were younger or a while ago that made you turn on god,here come the christians thinking they can know everything by guessing and commiting the genetic fallacy left and right,0,Attack,A,1,,,
972,if you are going to comment on something in   science   you need to back it up with actual data,first i believe that religion is manmade as are christ buddha mohammed et al,0,Attack,A,1,,,
2490,The US should ban cluster bombs,Cluster Bombs Can Be Improved,0,Attack,A,1,,,
414,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","Responding to the success of UKIP, Prime Minister David Cameron said It's no good insulting a political party that people have chosen to vote for.",0,Attack,A,1,,,
1771,no but the point remains the same,so how is that not stupid if you can see the evidence for something and you continue to believe something else based on no evidence that is stupid,0,Attack,A,1,,,
1564,as one commenter has already touched on,the bible is the most published and most wide spread book of all times,0,Attack,A,0,,,
820,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,"According to the Daily Telegraph, Mr Farage suggested to Mr Murdoch at the meal that he would form an electoral pact with the Conservatives if David Cameron stood down as leader.",1,Support,A,0,,,
715,UKIP will not improve public services.,He announced a series of measures to address what he said were public concerns about the impact of current and future immigration from eastern European on the UK economy and public services.,0,Attack,A,1,,,
2200,come on it is andy schlafly what do you expect from the spawn of phyllis,oh that explains a lot i actually forgot who she was had to google the name,1,Support,A,0,,,
864,A vote for UKIP would be a vote for a Tory-UKIP alliance that would be more right-wing than a Tory government.,He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,A,0,,,
2347,absolutely everybody knows about foursquare but nobody remembers gowalla they offered identical features and also launched on the same day same conference,well said,1,Support,A,0,,,
1853,no scientific evidence of course,the existence of the universe and life itself is considered mathematically impossibleim curious who other than yourself considers this to be the case,1,Support,A,1,,,
1716,the scientific investigation into the question of the age of the earth and of the universe has been going on for hundreds of years,maybe get someone to do your studies who doesnt pay a tithe  someone who perhaps doesnt own a   bible  ,1,Support,A,1,,,
2348,absolutely everybody knows about foursquare but nobody remembers gowalla they offered identical features and also launched on the same day same conference,nice example,1,Support,A,0,,,
285,"UKIP are an independent party and have shown that their appeal is broad, making big dents in staunchly Labour voting areas as well as the recent bi-election successes.",UKIP's deputy leader Paul Nuttall said the performance - which followed the party's second place in March's Eastleigh by-election - showed it was on an upward trajectory.,1,Support,A,0,,,
588,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"Nobody below the age of 60 has ever had a chance to have a say on this issue, he said.",1,Support,A,0,,,
1360,bowmanmore on the aclus rubber stamped ruling by a practicing attorneynothing wrong with quoting from a well argued submission by the aclubowmanthat said none of this relates to the id ruling since the board members were not id advocates except perhaps superficially,nothing wrong with quoting from a well argued submission by the aclu,0,Attack,A,0,,,
199,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","On the whole it's been a good year, Farage says.",1,Support,A,0,,,
1901, the prospect of creationism is pretty absurd, as an archaeologist i have to say that creationism is wrong,1,Support,A,1,,,
433,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Mr Dimitrov said UKIP leader Nigel Farage was usually very feeble in presenting solid arguments, suggesting he preferred to engage in propaganda which deviates markedly from the essence of the debate.",1,Support,A,1,,,
1311,i dont really believe in the supernatural unless you wanted to say that the first cause behind the big bang is beyond the observable world and therefor supernatural,but where does that leave id  without a theory for the designer then that aspect remains unknown and would thus be called supernatural,0,Attack,A,1,,,
2334,maybe you could have a cake sale,of course everything is better when there is cake,1,Support,A,0,,,
264,UKIP are asking the questions that haven't been asked by the opposition or the media.,"Addressing party members in Birmingham, he predicted UKIP would cause a political earthquake - particularly now that the EU leaders' desire for a fully federal Europe was out of the bag.",1,Support,A,0,,,
1650,aig argues that pretexts brought by the reader are to blame for difficulties accepting the bible as literal truth,the bible is true because the bible says so is incredibly juvenile logic,1,Support,A,1,,,
543,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","Mr Cameron also said he did not think it would be right for Britain - or in the national interest - to leave the EU entirely, pointing out that some 50% of nation's trade was with the EU.",1,Support,A,1,,,
2322,usually the best city in every country is the capital so i would go for madrid ,i would love to go there as well,1,Support,A,0,,,
698,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",1,Support,A,0,,,
1389,id explains the genetic code the same way we explain a computer code,joe gnow you are just lying,1,Support,A,1,,,
733,"The sooner we are out of the EU, the sooner we can start making this country great again.","Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",0,Attack,A,1,,,
1920, and the reason why there are so many species that arent on this planet any longer, i really like bananas so i mustve evolved from monkeys p,1,Support,A,0,,,
1489,you still have yet to provide any passages within pandas which state that god is directly implicated saying that the fte is religious therefore so is pandas,you still have yet to provide any passages within pandas which state that god is directly implicated saying that the fte is religious therefore so is pandas,0,Attack,A,0,,,
1446,when i read casey luskins article he made some very good points, it seems to me that luskin is being more scientific in that he talks about a method for testing idthats ironic because luskin presents no testable id,0,Attack,A,1,,,
2540,We should allow voting at 16 in European Parliament elections,EU elections would put young people off voting,0,Attack,A,1,,,
211,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.","UKIP used to be a protest vote, he explained, but now we are now talking about how Britain should be governed just to say that we are a protest vote simply isn't right.",1,Support,A,1,,,
2215,is not it amazing how quickly creationists will accept natural selection and superfast evolution when it supports their beliefs,another of my favorites is how they loudly criticize radiometric dating most commonly radiocarbon dating because they know no other kind then shout from the rooftops that radiometric dating confirms the genuineness of two tousand year old manuscripts,1,Support,A,0,,,
1690,you are ignoring centuries of good scholarship including that in the last century specifically engaging the arguments of historical criticism and socalled higher reasoning,the scripture is silent as to which locale in the spacetime continuum the author of the account was measuring time from on the first day of creation,1,Support,A,0,,,
2213,i stand corrected on the temperature of space  kelvin translates into  f and i suppose its possible that something could survi have but not likely no matter what entropy on earth would increase,i have always liked this line of evidence too but i always forget about it in the fog of war,1,Support,A,0,,,
2255,i think that cancer research uk cafod and action aid are the best charities,can you please explain why you chose those ones,0,Attack,A,1,,,
171,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"Mr Wheeler, who has criticised David Cameron's attitude to the EU, said UKIP's success was vital.",0,Attack,A,1,,,
739,UKIP is a vessel through which a protest is being delivered. ,"It is a disappointing result for the Conservative Party, but it is clear that, in mid-term by-elections, people want to register a protest.",1,Support,A,0,,,
254,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.",A UKIP candidate in Somerset was suspended from the party on Tuesday after a photo of him apparently making a Nazi-style salute appeared on his Facebook page.,1,Support,A,0,,,
2460,All nations have a right to nuclear weapons,Humanitarian intervention becomes impossible in states that possess nuclear weapons,0,Attack,A,0,,,
1914, first this topic has been on the site at least  times even as recently as a week or so ago and you should run a search before relaunching the same tired junk, look there is no proof that god or any thing in the bible existed where as there is proof to suggest that we are related to monkeys as we have the same arm structure and the same bioorganisms,1,Support,A,0,,,
1796,this is not a debate on whether you can disprove it or not this is a debate on if in your mind its been proved,this isnt the debate about which makes more sense over a seven day creation or evolution it is one of belief in evolution,1,Support,A,0,,,
842,UKIP want to get us out of the EU to make the British people much worse off then they already are.,"In their leaflets, UKIP says that 29 million Bulgarian and Romanians will have the right to live, work and draw benefits in the UK and while many will be fine, hard-working people, suggests the country may struggle to cope with another influx of people needing jobs, housing schools, hospitals and benefits.",0,Attack,A,1,,,
2433,Bribery is sometimes acceptable,Individuals may have no choice,1,Support,A,0,,,
1411,some places do seem more open to honest debate over evolution rather than just trying to brainwash kids,you are confusing mn with is a methodology with a worldview again,0,Attack,A,1,,,
630,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.",Dr North does have other reservations about Nigel Farage - including what he sees as his lack of political acumen.,1,Support,A,1,,,
1971, well to begin with there is a lot of strong evidence to support evolution the discovery of dna the discovery of fossils and primitive primates etc, i definitely think it has something to do with everything as there is quite a lot of evidence for it e,1,Support,A,0,,,
107,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.",There's an attitude that either you keep silent about everything that's been going on in UKIP and wit Farage or suffer the consequences.,1,Support,A,1,,,
1473,but most of it seems to be in the responsesuch as  because the ncse thinks science should be a voting contestthats just plain silly its the dissent from darwinism which attempts to create a controversy where there is none,i do not wish to begin to defend the di as i am not familiar enough with their theory,0,Attack,A,0,,,
2072,and do you not get a kick out of sp calling herself a rational christian as she blasphemes god and attempts to disprove him in every post,actually he does not believe in a liar god like you so really its you who is the blasphemer and he is a christian you are a biblist,0,Attack,A,1,,,
2377,yes i never thought of that but that is a brilliant question and so true when you are part of a big family you should have a say in things that affect you ,if one is truly serious about a unified europe this possibility should at least enter a discussion,1,Support,A,0,,,
1321,this objection highlights one of the problems with public education the government should not be in the position of deciding what people ought to believe about science anymore than they should decide what people ought to believe about religion,your half right ,0,Attack,A,1,,,
1022,the name intelligent design is itself a hoax,the name intelligent design is itself a hoax,0,Attack,A,0,,,
2260,i think that there should be something that judges the percentage of people that are satisfied with your answer ,how would this be different to the rating of a particular replyanswer that it currently has,0,Attack,A,0,,,
900,biology can be studied in a creationist context,the history of gods creation should be taught irrespective of it being considered science,1,Support,A,0,,,
979,i dont really care  ,currently   science   feels its accelerating,1,Support,A,1,,,
185,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","Lord Heseltine, appearing on Daily Politics on Wednesday, compared UKIP's appeal with that of one-time Conservative minister Enoch Powell and his 1968 anti-immigration rivers of blood speech and with the former French National Front leader Jean-Marie le Pen.",1,Support,A,1,,,
622,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,"And he accused the government of burying their head in the sand over the size of the Roma community living in the UK, which he said was revealed in a recent study by Salford University.",1,Support,A,0,,,
1891,evolution does not neccasarilly contradict intellegent design,your right,0,Attack,A,0,,,
667,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,"UKIP's local election manifesto, concentrates on its flagship policy of ending open door immigration and putting pressure on the government not to lift restrictions on workers from Bulgaria and Romania on 1 January, which proved a successful formula in Eastleigh.",1,Support,A,0,,,
555,It's a protest vote because (most) people know that UKIP will never net in power.,He argued that his party was on a journey from a party of protest to a party of government.,0,Attack,A,1,,,
2065,it ought but it will not at least not the gun fetishists in this forum who in my humble opinion are prisoners of their ignorance their fears their insecurity,look what is talking about insane immune to reason a prisnor of his own giant ignorance slavery fetishist and one of the comic relief  stooges,0,Attack,A,1,,,
894,the idea that creationists reject mutation or natural selection is ridiculous,openmindedness toward creationism is important,1,Support,A,0,,,
