orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
1886,"The sooner we are out of the EU, the sooner we can start making this country great again.","Mr Cameron said there was lots of time for negotiation over the exact format of the broadcasts before the election scheduled for May 2015 - but made it clear the TV clashes should be restricted to himself, Mr Clegg and Labour leader Ed Miliband.",2,No Relation,C,0,0,1,
3474,all organisms tend to produce more offspring than can possibly survive,false and that does not invalidate evolution given how it is a misrepresentation of one of the statements in the theory ,0,Attack,C,1,0,0,
1469,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!","UKIP's local election manifesto, concentrates on its flagship policy of ending open door immigration and putting pressure on the government not to lift restrictions on workers from Bulgaria and Romania on 1 January, which proved a successful formula in Eastleigh.",1,Support,C,0,1,0,
699,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","In his state of the union address, in Strasbourg, Mr Barroso said the EU must not ease off on reform as growth edges back to the economy.",2,No Relation,C,0,0,1,
2450,do you know that there is a god youre  on this,i am confident there is a god,0,Attack,C,0,1,0,
3308, first this topic has been on the site at least  times even as recently as a week or so ago and you should run a search before relaunching the same tired junk, look there is no proof that god or any thing in the bible existed where as there is proof to suggest that we are related to monkeys as we have the same arm structure and the same bioorganisms,1,Support,C,1,0,0,
1176,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.",The EU is no longer an academic debate because it's affecting people in their everyday lives.,1,Support,C,0,1,0,
421,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,This time they managed 17.9% of the vote.,2,No Relation,C,0,1,0,
615,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"Unlike all the others I actually had a job in the real world, for 20 years, Mr Farage said.",2,No Relation,C,0,0,1,
2266,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,Grant Shapps said the revised seats would be right and fair but denied he was in secret talks with the Liberal Democrats to get them through Parliament.,2,No Relation,C,0,0,1,
1422,Whether UKIP can deliver on their promises if they were to win power at the next general election is a moot point because they will not win power.,Why rip up our land when we'll get no benefit whatsoever?,2,No Relation,C,1,0,0,
3249,id doesnt undermine evolution,id does undermine evolution because supporters of id wish to put a sticker in every textbook that says something along the lines of evolution is just a theory,1,Support,C,1,0,0,
1333,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,It wasn't even enough to save the Lib Dem's deposit.,2,No Relation,C,0,0,1,
1047,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".",There's more to UKIP than our policy of wanting to withdraw from the European Union and we will show that.,0,Attack,C,1,0,0,
3826,European Parliament elections should involve only one voting district all of Europe and not separate country seats,Some countries may be left without representation,0,Attack,C,1,0,0,
2744,schen,first thanks for the reply,0,Attack,C,0,0,1,
2873,sologosi dont believe that there is a significant controversy about the concept of natural selection,pvmcool now the claim is the arrival of variation,0,Attack,C,1,0,0,
717,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.","UKIP have nothing to say on the single market, health, overseas aid, foreign policy, animal health and welfare and tax.",1,Support,C,0,1,0,
1229,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","Counting is under way in a series of council elections in England, where polls were also held on Thursday.",2,No Relation,C,0,0,1,
221,UKIP are not rabid racist and not another incarnation of the BNP.,"Because what we have done, we have thrown clothes off and they have picked them up and put them on.",2,No Relation,C,1,0,0,
2091,UKIP is a vessel through which a protest is being delivered. ,"I have absolutely no sympathy for the rent-a-mob protesters, the Swampies and the Occupy Movement and the anti-capitalists and eco-freaks who have sought to hijack the Balcombe protest, he said to cheers from supporters.",2,No Relation,C,0,0,1,
3349, i remember bumping into a jehovahs witness and he was blabbing on about some bullshit that the earth is in a stage called its last days, you dont need to believe in evolution you just need to understand it,1,Support,C,0,0,1,
3112,you get a gold star there has to be a first cause and within chaos theory there is a possibility of artificial intelligence but self awareness that is the real problem,since when speaking to one of the other posters did chance become a word to bias any argument against   evolution    doesnt make sense unless the poster is reading into something that probably isnt inferred and possibly feels an affront to his or her sensibilities,1,Support,C,1,0,0,
2789,but they do,how do public schools support hate of   religion  ,0,Attack,C,0,0,1,
2774,why should i waste more than  seconds attempting to communicate with an ignoramusim asking myself the same thing,of course the disco tute is the discovery of nonsense,0,Attack,C,0,1,0,
2496,behe claims that they can bring together separate components and place them in relationship to each other to create an effect that may be extremely unlikely to occur by chance,and worse during the dover trials the judge came to conclude that based on the evidence presentedjudge joneswe will now consider the purportedly positive argument for design encompassed in the phrase used numerous times by professors behe and minnich throughout their expert testimony which is the purposeful arrangement of parts,1,Support,C,0,1,0,
3330, you cant make nothing out of nothing, i believe evolution did occur but god created it,1,Support,C,1,0,0,
2940,certainly there is value in the documents from which human culture has derived the christian bible the value of which is to be determined individually by the reader,how can anyone believe that the human race began with just one pair adam and eve and refuse to face the logical consequence that the human race would have to have with brothersister incest  if god wanted to start the human race with just one pair of biological ancestors then he must have ordained incestuous marriage for at least the first generation of humans,1,Support,C,1,0,0,
1500,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.","UKIP's local election manifesto, concentrates on its flagship policy of ending open door immigration and putting pressure on the government not to lift restrictions on workers from Bulgaria and Romania on 1 January, which proved a successful formula in Eastleigh.",1,Support,C,0,1,0,
3889,I support the truth and reconciliation commission,The reconciliation process provides access to justice in post conflict states,1,Support,C,0,1,0,
3269,evolution has been proven many times,evolution has not been proven,0,Attack,C,1,0,0,
3398, well maybe there are some mistakes in the theory but as a whole concept is quite right and logical no, of course theyre nonsense,1,Support,C,1,0,0,
367,"On voting day, this week the vast majority of the British public will not vote for UKIP.","I believe that what UKIP is doing is vital for this country, and they will get more votes than people might expect.",0,Attack,C,1,0,0,
2775,of course the disco tute is the discovery of nonsense,of course the disco tute is the discovery of nonsense,0,Attack,C,0,1,0,
533,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,But immigration is still the issue that opinion polls and focus groups suggest resonates most with UKIP supporters.,0,Attack,C,1,0,0,
3304, read my comments and you will truly see the mistake and stupidity in evolution, yes yes yes the bible so contradicts that,1,Support,C,1,0,0,
3447,i can appreciate this slant however i think that a true feminist approach would be to support women who want their pregnancies by finding solutions to the reasons they feel an abortion would be their best choice,that is not something you can really blame on the pro life movement in fact a lot of effort in the pro life movement does go into helping single mothers,0,Attack,C,1,0,0,
3106,i am a strong believer in the authority and inspiration of the word of god,the fact that we do not know i believe only gives more power to godyes  our ignorance proves that there is a god  or maybe not,0,Attack,C,0,0,1,
3493,women have been denigrated and made fun of for centuries i have just gotten tired of it and righteously so,both men and women have been denigrated and made fun of for centuries men are just better at denigrating and making fun,0,Attack,C,0,1,0,
2646,it should readtruth is probably the best factor in determining intelligence and one cannot have it without gd,i think that is what is called a freudian slip,0,Attack,C,1,0,0,
43,"The greens and ukip provide encouragement for labour and conservatives alike to address some issues people care about, albeit only lip service to retain votes mainly.",The UK Independence Party had its best ever local election night with a 14% share of the vote where they had candidates.,1,Support,C,0,1,0,
1518,Plenty of survey's have shown UKIP to be the most hated of the main parties.,UKIP say their message is cutting through regularly.,0,Attack,C,1,0,0,
1234,"I would say it's the anti-ukip brigade who have no substance to their argument (or facts), they simply shout ""racist"" with nothing to substantiate this slur, or become crude and insulting.","In 2005 it saved its deposit in 38 seats but lost its deposits in 451 others - costing about Â£225,500.",2,No Relation,C,0,1,0,
605,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","Lord Heseltine, appearing on Daily Politics on Wednesday, compared UKIP's appeal with that of one-time Conservative minister Enoch Powell and his 1968 anti-immigration rivers of blood speech and with the former French National Front leader Jean-Marie le Pen.",1,Support,C,0,1,0,
3345, no no no  we are evolving constantly we have evolve so much that now we have the power to create, they all kinds of evidence that evolution exists,1,Support,C,0,1,0,
862,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.","UKIP have pledged to do more to help with the cost of living, more to turn the economy round, more to get immigration down, to sort out the welfare system.",0,Attack,C,1,0,0,
1556,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",And they also seemed very thankful to have the colourful Nigel Farage back as party leader.,1,Support,C,0,1,0,
4012,did anybody else find the twist a bit silly i did it was shocking and unexpected alright but also so random ,i heard great things about old boy but when i finally finished watching it the ending just seemed like a forced plot twist to make the movie dark and edgy,1,Support,C,0,0,1,
846,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,UKIP failed to increase its number of councillors despite Mr Farage claiming it was on course for significant gains.,1,Support,C,0,1,0,
31,If UKIP is really the best our country can do for an alternative then we are all doomed.,I don't believe the party is going to think we have had it with him.,2,No Relation,C,1,0,0,
2694,even the antiidists require something beyond nature to explain the origin of nature,so id is about complexity and function but that merely describes what i outlined already,0,Attack,C,0,1,0,
2125,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",Co-author Peter Bone said such measures would win back voters from UKIP.,2,No Relation,C,0,1,0,
543,"The greens and ukip provide encouragement for labour and conservatives alike to address some issues people care about, albeit only lip service to retain votes mainly.",He said the party had never been more important for our freedom as a self-governing democracy and had to go on telling the truth about Europe.,2,No Relation,C,0,0,1,
3055,all of those socalled evidences have been debunked by real scientists with real degrees and have true understanding of science,it is unfortuanate that creationists cannot be persuaded by facts,1,Support,C,0,1,0,
3523,i was only joking it hit me this morning though that if i am willing to talk about abortion without bringing up god i wonder if the pro choicers could argue their position without bringing up womens rights,womens rights actually exist unlike the christian god,0,Attack,C,0,1,0,
3727,maybe you could have a cake sale,indeed a cake sale sounds like a good idea,1,Support,C,0,1,0,
1627,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"Mr Campbell Bannerman, one of UKIP's 12 MEPs in the European Parliament and deputy leader, lost out to Nigel Farage in a leadership contest in November.",2,No Relation,C,0,0,1,
2112,"It feels like UKIP is anti most things and base their politics on this: Anti-aid, Anti-immigrant ‚Äì at times even anti-politics; it is therefore difficult to understand what they actually stand for and want to work towards.",UKIP leader Nigel Farage said any members proven to have extreme right wing views would be expelled.,0,Attack,C,0,0,1,
315,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.",This time they managed 17.9% of the vote.,2,No Relation,C,0,0,1,
1061,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","A default judgement was made in her favour by Exeter Employment Tribunal after UKIP, which denies the allegations, failed to lodge a defence.",2,No Relation,C,0,0,1,
2555,i was using your rhetorical question to attempt to get a discussion going,it always devolves to this when talking to id proponents,1,Support,C,0,1,0,
2466,in arguing for the existence of god dr,of course id has to move from its position of ignorance to a position which allows it to be fully reconcilable with science namely by arguing a position of front loading which moves the design event to coincide with the big bang,1,Support,C,0,1,0,
3975,i remember being underwhelmed when this first came out but enough time had passed when i caught it on tv so perhaps i had just been in the wrong mood back then maybe this time ill enjoy it but no,brilliant film disliked by people with no imagination,0,Attack,C,0,1,0,
2340,joewe look at the options,joewe look at the options,0,Attack,C,0,1,0,
53,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","The party, as Mr Snell puts it, was obliterated.",2,No Relation,C,0,1,0,
320,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.","Contests took place in 27 English county councils and seven unitary authorities, as well as in Anglesey.",2,No Relation,C,0,0,1,
3798,I prefer trade to aid,Financial contributions from the West have proved detrimental for Africa,1,Support,C,0,1,0,
2528,prototypic should read phenotypic,as much as behes somewhat misleadingyet when lenski tracked down the mutations they tended to be degradative changes ones which destroyed genes or made them less efficient,1,Support,C,0,1,0,
2193,"The sooner we are out of the EU, the sooner we can start making this country great again.","That said, Lord Davies told peers the bill was an excellent idea, because he was quite confident that any such inquiry would decide that the benefits of EU membership outweigh the costs.",0,Attack,C,1,0,0,
2896,in other words the terms as defined clearly mirrored what we know as creationism and that it was an inherently religious concept,in pandas we read creation means that the various forms of life began abruptly through the agency of an intelligent creator with their distinctive features already intact,0,Attack,C,0,1,0,
1546,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!","UKIP's local election manifesto, concentrates on its flagship policy of ending open door immigration and putting pressure on the government not to lift restrictions on workers from Bulgaria and Romania on 1 January, which proved a successful formula in Eastleigh.",1,Support,C,1,0,0,
268,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.",A UKIP candidate in Somerset was suspended from the party on Tuesday after a photo of him apparently making a Nazi-style salute appeared on his Facebook page.,1,Support,C,0,1,0,
3232,i have not seen any animal turning into another recently to be honest,heck  his girlfriend has more hair than she has now even as we speak,1,Support,C,0,0,1,
446,It's a protest vote because (most) people know that UKIP will never net in power.,The UKIP initiative is being announced ahead of the start of its annual party conference on Friday.,2,No Relation,C,0,0,1,
2805,some places do seem more open to honest debate over evolution rather than just trying to brainwash kids,you are confusing mn with is a methodology with a worldview again,0,Attack,C,1,0,0,
2312,island statesyou pretend like the appearance doesnt beg a real scientific question because you are overreacting to your perceived motivation of idists but not because you are thinking like an honest scientist would,you are missing the point the ad hominem is not that i did not understand your argument i can see why given your limited exposure to id you may have come to that conclusion,1,Support,C,1,0,0,
2854,lets talk about cricks statement biologist must constantly keep in mind that what they see was not designed but rather evolved,the bottom line is some interpretations of evolution leave little room for a caring god,0,Attack,C,1,0,0,
916,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,I am very confident UKIP is going to get a bigger percentage share of the vote than anybody can yet quite believe here in the Westminster village.,1,Support,C,0,0,1,
1206,Labour won't have anything to do with UKIP as they are more right-wing than the Tories. ,"His fellow MEP and leadership candidate Gerard Batten, campaigning in a bright pink UKIP blazer, said he wanted to make the party more radical.",1,Support,C,0,0,1,
1773,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,2,No Relation,C,1,0,0,
3612,i find that very interesting that many christians are so loudly against abortion yet their own bible condones it,that is right everyone of the fundamentalists are on the band wagon about abortion being murder the same ones depend on their ministers to hail the words for the biblical scholars,1,Support,C,0,1,0,
215,Hopefully we will see our first UKIP MP before the general elections next year.,It will be a very comfortable win for Labour who can secure over 50% of the vote.,0,Attack,C,1,0,0,
1215,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"However, its share of the vote did increase by nearly 1% as it polled more than 919,000 votes.",2,No Relation,C,0,1,0,
1242,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.","Well, look, it is no good insulting a political party (UKIP) that people have chosen to vote for.",0,Attack,C,0,0,1,
3036,all this is hard to understand,as i stated above i believe neither side,0,Attack,C,0,0,1,
3146,what does random premarital sex lead toa number of possible outcomes based on a number of factors,i believe that the first chapters of genesis including the ancient history of the hebrew people should be understood within the context of covenant,1,Support,C,0,0,1,
3422, i have repeatedly asked for proof on this site and have yet to be supplied with any real proof, evolution is just an excuse for biology to occupy the adolescent young mind,1,Support,C,0,1,0,
22,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","The party's conference, which lasts until Saturday, will also feature former Conservative MP Neil Hamilton among its scheduled speakers.",2,No Relation,C,0,0,1,
2689,debater jay richards answers this question quite clearly in a short video  at     www,we may disagree as to the ability of id proponents to explain the ultimate source of complexity,0,Attack,C,0,0,1,
30,"Labour should be running scared of UKIP, now the working class are starting to realise that Labour is for middle class socialists and the public sector.",Prime Minister David Cameron has held back from attacking UKIP by name but acknowledged voters liked to punish governing parties between general elections.,2,No Relation,C,0,0,1,
3016,the bible is no more self authenticating then any other irrational fantasy,some foolish men declare that a creator made the world,0,Attack,C,0,1,0,
1515,"UKIP do not bear scrutiny either as a coherent policy offer or a group of potential ministers , they are an insurgent party of protest with one message.","He said it was proof that UKIP is no longer just a protest party and is broadening its appeal across the country, not just the south of England.",0,Attack,C,1,0,0,
3464,no its not that is a strawman i have never stated anything of the sort,strawman argument obviously you never said it your inferior intellect cannot articulate what you really mean it requires articulation by a superior being such as i ,0,Attack,C,1,0,0,
1454,"UKIP do not bear scrutiny either as a coherent policy offer or a group of potential ministers , they are an insurgent party of protest with one message.","Ahead of May's local elections, Conservative cabinet minister Ken Clarke dismissed UKIP as a protest party and a collection of clowns.",1,Support,C,0,1,0,
1020,Should ukip get into government it would be fair to assume that we'll see a whole raft of right-wing policies as actual government policy.,"So they are putting up more than 900 candidates in 94% of the councils that are holding elections, more than before but certainly not a full slate.",2,No Relation,C,0,0,1,
2206,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"Nigel Farage said the prime minister was terrified of losing votes to UKIP, and its rising poll rating and doubted any referendum would take place under the present government.",1,Support,C,0,1,0,
3681,but if we get this right we will waste less research time with dodgy students we wish we had rejected at interview,but interviews basically do not work very well,0,Attack,C,1,0,0,
1794,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Oh and if the last few minutes of reading this article has felt like the Nigel Farage Show, he still dominates this political party.",0,Attack,C,1,0,0,
1052,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"He unsuccessfully ran for Parliament last year, after setting up his own anti-corruption party.",2,No Relation,C,1,0,0,
2523,lets look at this to counter the malarial parasite presumably another creation of this benevolent intelligent designer a designer tinkers over the millennia with our genes to confer partial immunity but with the sideeffect of lethal sicklecell disease,the only thing i take issue with in this argument is the comments about lenskis work with e,0,Attack,C,1,0,0,
3495,oh and i see you are still equating atheist with anyone who does not believe as i do,and i see you still flip back and forth from being an atheist to not being an atheist,0,Attack,C,0,1,0,
522,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","His team sell a rather low-grade tea towel bearing the face of Herman Van Rompuy, the president of the EU council, with the slogan genuine Belgian damp rag.",2,No Relation,C,0,0,1,
1302,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"But judging from recent opinion polls UKIP's wider policies - grammar schools, curbing immigration and opposing gay marriage - seem to have struck a chord with disenchanted voters from the big three.",0,Attack,C,1,0,0,
2820,a non living entity possibly though it depends on you definition,that in no way describes the current theories about how life began,1,Support,C,1,0,0,
15,"The core of UKIP seem pretty much right wing, so you can expect those polices to be similar to the current conservative ones which will drive the left leaning voters away in droves. ","But Mr Cameron dismissed UKIP's showing as a protest by voters and promised to stay true to his principles, which he claimed to be quite disparate from UKIP's.",0,Attack,C,0,0,1,
2115,"The ratio of nutters in UKIP is far higher than in other parties, especially so since they seem determined to take all the Tories' fruitcakes off them.","Mr Cameron once described UKIP as a party of fruitcakes, loonies and closet racists.",1,Support,C,0,1,0,
2649,just when you think you have seen and heard it all the landons  eonic effect pops up again,may as well get to work on it,1,Support,C,0,0,1,
1976,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.",He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,C,0,1,0,
1254,"The core of UKIP seem pretty much right wing, so you can expect those polices to be similar to the current conservative ones which will drive the left leaning voters away in droves. ","It is not certain whether this will be repeated, but Mr Farage argues that, as his party is enjoying a sustained run of good ratings in the opinion polls, he should be included in any repeat.",2,No Relation,C,0,0,1,
3426, wow, evolution is still happening,1,Support,C,0,0,1,
1781,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!",Amjad Bashir was responding to comments on Wednesday's Daily Politics from ex-deputy PM Lord Heseltine that UKIP was a racist party.,0,Attack,C,1,0,0,
720,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,C,0,1,0,
3928,We should allow voting at 16 in European Parliament elections,It would help distinguish between levels of elections,1,Support,C,0,1,0,
2161,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,C,0,1,0,
706,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,UKIP simply want to stop an unrestricted flow of a very large number of unskilled people coming into Britain at a time when we have a million young unemployed people.,0,Attack,C,1,0,0,
103,"I agree with UKIP on the EU, but the rest of their policies are dangerous right wing bile.","Lib Dem deputy leader Simon Hughes told the BBC that the allegations had not had much impact on Eastleigh voters, who understood that they were simply being asked to choose a new MP.",2,No Relation,C,0,0,1,
453,A vote for UKIP is a vote to leave the EU and recover power over our national life.,"I'm not going to say I'm absolutely not going to do the job again but I've got to decide, in the wake of that accident, whether I'm strong enough to take the job on.",2,No Relation,C,0,0,1,
471,"In UKIP, we have a new political force which looks likely to poll very well in a national election.",But Simon Hughes said Mr Clegg was hugely qualified for the job.,2,No Relation,C,0,0,1,
1182,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","Mr Farage was challenged on a number of issues - including the party's attitude towards climate change, maternity leave and small businesses, diversity in the party and the European Union.",1,Support,C,0,1,0,
2141,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.",The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,0,Attack,C,1,0,0,
3985,movies should be fun entertaining this movie is not waste of my time,then dont watch it its that simple but dont say that movies should be one thing have you not read depressing literature or stared at melancholic paintings before,0,Attack,C,1,0,0,
1994,UKIP is a vessel through which a protest is being delivered. ,"It is a disappointing result for the Conservative Party, but it is clear that, in mid-term by-elections, people want to register a protest.",1,Support,C,0,1,0,
1194,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"With his typically pugnacious sense of fun, the UK Independence Party leader Nigel Farage offered his analysis of that second place finish in the Eastleigh by election in February.",2,No Relation,C,0,0,1,
1808,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"I believe that what UKIP is doing is vital for this country, and of course the party's financial management is crucial.",0,Attack,C,1,0,0,
1902,The reason for political failure and the rise of UKIP is all to do with the lack of control people feel about their own lives and the powerlessness.,Man's best friend doesn't look like our best friend from where I'm looking and is leaving us both with the impression that he'll not only demolish the leaflet being offered to his owner but the arm of whoever hands it to him.,2,No Relation,C,0,0,1,
1214,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"His name is Nigel Farage, the leader of the UK Independence Party.",2,No Relation,C,0,0,1,
2660,science is testable,if intelligent design says nothing about the supposed designer then of what value is it if the designer created life millions or billions of years ago what was his purpose in doing so what iswas the designer like did the designer give specific instructions to his creations as most religions teach the id promoters delibrately leave such questions unanswered in their official pronouncements about id,1,Support,C,0,1,0,
3161,as has already been covered,genesis  and  say and there was evening and there was morning a sixth day,0,Attack,C,0,0,1,
1891,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,He promised that his party would sing Mr Lynam's humorous version of Send in the Clowns at its South East conference on 8 June.,2,No Relation,C,0,0,1,
1202,Many racists and especially xenophobes find the UKIP message appealing.,"UKIP beat us in 2009; a year later we won 24% of the vote in the general election and UKIP were nowhere, the deputy prime minister told Channel 4 News.",2,No Relation,C,1,0,0,
3902,I believe that opinion polls harm the democratic process,Opinion polls are harmful to the democratic process because they stifle debate,1,Support,C,0,1,0,
538,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.",Conservative Party Chairman Grant Shapps said he was delighted to welcome her to his party.,2,No Relation,C,0,0,1,
787,"If you want an insight into just how mad and bad UKIP are, go and read what their members, candidates and supporters write on the Telegraph.","After pursuing a career in the media, Mr Hamilton returned to the political spotlight earlier this year when he joined UKIP - which campaigns for the UK to leave the EU.",2,No Relation,C,0,0,1,
325,UKIP are not rabid racist and not another incarnation of the BNP.,If you accept defectors from the Conservative Party you will always have embarrassments.,2,No Relation,C,0,0,1,
37,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"After losing out to Speaker John Bercow - and surviving a light aircraft crash - he returned to his role at the head of UKIP, which campaigns for Britain'e exit from the EU.",2,No Relation,C,0,0,1,
2245,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",Small parties have a habit of disintegrating into internal warfare or being wiped out by the vagaries of the electoral system and political fashion - British politics has seen a few come and go over the years.,2,No Relation,C,0,0,1,
631,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","For their own part, if results do not go their way, the Tories will plead mid-term blues.",2,No Relation,C,0,0,1,
333,"The sooner we are out of the EU, the sooner we can start making this country great again.","A full day before the chat started, the site's users began posting criticism of the party, while some sent blank messages in a silent protest.",2,No Relation,C,0,0,1,
878,The only reason we are even having a sensible debate about Europe are UKIP.,"It is doing the country serious damage because there are large numbers of potential investors in the UK who would bring employment here, who are being warned off because of the uncertainty all of this is creating.",0,Attack,C,0,0,1,
981,"In UKIP, we have a new political force which looks likely to poll very well in a national election.",Several women are among their leading candidates in the election.,2,No Relation,C,0,1,0,
3289,aithiesm constitutes that nothing created the universe, god does exist he created evolution,0,Attack,C,1,0,0,
2663,the informational signaturesonly conscious beings produce signatures,first id is being applied only to objects that have high levels of csi,1,Support,C,0,0,1,
3963,while i can see your point of view i enjoyed the pace of the film the tension especially when pope was onscreen had me holding my breath,right the tension was astonishing it made me feel ill  amazing a very good film,1,Support,C,0,1,0,
4021,as far as acting and cinematography go this film was great but the content and plot were horrible,yes this movie was pretty bad,1,Support,C,0,1,0,
2752,lets just cut to the chase id does not perform any empirical and statistical verifications at best they could perform statistical falsifications of a particular scientific hypothesis but even the simplest hypotheses are not easily captured in statistics and thus id has found that most examples of supposedly designed systems cannot really be tested using id methodology,pvmfirst of all the judge observed that the school board was strongly motivated by religious beliefs and the fact that they believed that id presented a scientific hypothesis and thus a valid secular purpose was their downfall ,0,Attack,C,0,0,1,
340,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"Meanwhile, the Bulgarian President Rosen Plevneliev has warned that Britain's immigration policy could harm its image as a great global power that pioneered integration.",1,Support,C,0,0,1,
2921,you cant offer anymore than theory for one or the other,so luskin is accusing ncse of being both antireligion and proreligion,1,Support,C,0,0,1,
3931,We should allow voting at 16 in European Parliament elections,There should not be different voting ages for different elections,0,Attack,C,0,1,0,
3403, evidence indicating intelligent design is abundant and overwhelming, granted creationism is not provable through the use of the scientific method,1,Support,C,1,0,0,
1947,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","Deputy Prime Minister Nick Clegg, whose Liberal Democrats oppose a referendum, said leaving altogether would make us less safe because we co-operate in the European Union to go after criminal gangs that cross borders.",0,Attack,C,1,0,0,
1562,UKIP is a vessel through which a protest is being delivered. ,"Well, that's poppycock but I don't think Nick Clegg, who is a charming young man, has ever purported to know anything at all about economics.",2,No Relation,C,1,0,0,
