orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
2477,We should create a United Nations standing army,A United Nations standing army renders the United Nations a de facto state but without a territory or a population,0,Attack,A,1,,,
701,"The sooner we are out of the EU, the sooner we can start making this country great again.",Lord Pearson said he hoped the results would increase pressure for a referendum on EU membership.,1,Support,A,0,,,
783,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"UKIP had increased its vote by 50% in the general election and had many exciting plans for the future, he said, but it was time for a younger leader to show how liberating and enriching life would be outside the EU, saying he was confident one would emerge.",1,Support,A,0,,,
2033, evolution is still happening, sorry but this is not an opinion,1,Support,A,1,,,
303,The current smear strategy against UKIP is not pulling people back but pushing them towards UKIP and if this carries on then things are going to be a lot tighter by the time the general election comes.,"There needs to be a clearer narrative on immigration, stressing not only the need to restrict numbers, but also to determine which individuals, with what skills, enter our country, as UKIP proposes.",1,Support,A,0,,,
564,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",0,Attack,A,1,,,
567,UKIP and the Greens are the only parties to date that haven't screwed us all over.,"The Tory leadership is running scared of its backbenchers by offering to renegotiate the UK's relationship with Brussels, he said in the Observer.",1,Support,A,0,,,
1376,just what if there is a creator  isnt science after truth  has science proven that there is no creator why is recognizing the possibility that there was intelligence behind the emergence of life a nonscientific idea  basically what you are saying is that if there was a creator or intelligence behind the emergence of life science will never be able to come up with the right answer rightso your whole premise for id being nonscientific is the unproven worldview of naturalismyou start off right from the get go with the assumption that there is no creator or any intelligence involved in the emergence of life and go and try and prove your idea with science,they simply want to show that there is good scientific evidence for considering the role of intelligence in the emergence of life,0,Attack,A,1,,,
221,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"It is doing the country serious damage because there are large numbers of potential investors in the UK who would bring employment here, who are being warned off because of the uncertainty all of this is creating.",0,Attack,A,0,,,
2263,should visited and joined be the same,no joined is the date a user registered to the website and visited is the date of hisher last visit do you think the names are not clear,0,Attack,A,0,,,
2094,in the latter case that is because more fornicators are shacking up rather than getting married which is why there is fewer divorces if a state allows gay marriages their spirituality is in the toilet,good the less moronic spirituality in each state the better lets move out of the dark ages as fast as we can,0,Attack,A,0,,,
665,UKIP and the Greens are the only parties to date that haven't screwed us all over.,UKIP say it proves their message is cutting through regularly.,1,Support,A,0,,,
35,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.",Marta Andreasen said Mr Farage had abjectly failed and should go.,1,Support,A,0,,,
369,A vote for UKIP is a vote to leave the EU and recover power over our national life.,Farage acknowledged that the first past the post system would make it difficult for his party to win a seat at Westminster and this would leave UKIP with little influence.,0,Attack,A,1,,,
1843,you say the bible is the only proof of creationism,actully uncomplext compunds bonded to geather to create chemicals and very very uncomplect cell fragments that then banded to geather with otherthings for survival and formed the first very simple cells that then became more complext,0,Attack,A,1,,,
266,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,"UKIP recorded their best ever Westminster election performance and brought humiliation to the Conservative candidate, in the process triggering a debate within the party about how to deal with their rivals.",1,Support,A,0,,,
1647,tell me have you ever read the origin of the species i have and i find it to be a pretty far stretch,many people claim that certain writings are the word of god,1,Support,A,0,,,
614,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.","UKIP, which has called for withdrawal from the European Union and greater restrictions on immigration, has seen improved poll ratings this year.",0,Attack,A,1,,,
454,UKIP will continue to grow as will the arrogance of the other parties.,"As the party celebrates its 20th anniversary with its annual conference on Friday, City spokesman Steven Woolfe said it had grown tremendously.",1,Support,A,0,,,
411,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.","It is a simple, understandable message, which has led to the party gaining bigger shares of the votes in European elections.",1,Support,A,0,,,
1556,its not that cut and dried,look at it like this,0,Attack,A,0,,,
1687,usher got a bad rap,well once you accept the existence of an all powerful deity then anything is possible,1,Support,A,0,,,
1984, i think you will find that there is a vast amount of evidence for evolution if you would care to look, being an atheist in a catholic school i can tell you that catholicism or christianity does not dispel the idea of evolution,1,Support,A,0,,,
716,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","There needs to be a clearer narrative on immigration, stressing not only the need to restrict numbers, but also to determine which individuals, with what skills, enter our country, he said.",0,Attack,A,0,,,
283,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.",There's more to UKIP than our policy of wanting to withdraw from the European Union and we will show that.,0,Attack,A,1,,,
1210,islandcontrary to modern and variant interpretations the anthropic principle was originally formalized by carter as an ideological statement against the dogmatic nonscientific prejudices that scientists commonly harbor that cause them to consciously deny anthropic relevance in the physics so they instead tend to be willfully ignorant of just enough pertinent facts to maintain an irrational cosmological bias that leads to absurd copernicanlike projections of mediocrity that contradict what is actually observed,carter points out that the coincidence found by bondi belonged to three classes the traditional kind  without use of the anthropic principle  those which only require the use of a weak anthropic principle and  those which require the invocation of an extended and hence rather more questionable strong anthropic principle,1,Support,A,0,,,
1811,evolution really is true but as we all know the main reason of how we evolve is because of god our lord,that is where you are wrong,1,Support,A,1,,,
1534,heres some links to actual passages something nick failed to provide as requested,debates like this do nothing more but cause problems for people who are trying to pursue legitimate alternatives to neodarwinian theory,0,Attack,A,0,,,
448,"UKIP is not at all taking into account the financial effects of their only real policy, leaving the EU.","The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",1,Support,A,0,,,
8,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,She said she was absolutely ecstatic and the UKIP's performance showed that the coalition government was taking the country in the wrong direction.,1,Support,A,0,,,
1261,paulunfortunately a review of the entire corpus of actual scientific journal articles reveals an inconvenient truth the socalled empirical scientific truths of intelligent design creationism seem to be entirely missing,to sneer at aynrandinstitute and ayn rands philosophy is to fail to address the growing primary reason why people are deciding god is not an explanation of anything,1,Support,A,0,,,
2158,after all these years it still hurts,certainly it does,1,Support,A,0,,,
2609,one million voters disagree with you what do you think they saw in this movie that you did not,yes completely agree i loved this film watched it twice on successive nights what a clever storyline and full marks to sam rockwell wonderful actor,1,Support,A,1,,,
1271,according to its advocates the designer responsible for intelligent design in biology could be any sort of creative intelligence capable of engineering the basic elements of life,complexity is the more the norm than the exception,0,Attack,A,1,,,
2014, i agree that it is slowly falling apart, you know a debate like this can be put up to get intelligent information exchange,1,Support,A,0,,,
1563,to the  currently   voting   yes that raises six immediate questions i assume this means the sun was created first how many days did that take to even have a day how long did creating the rest of the universe take or if it took six whole days to create the earth would the creator have had time to create all the rest i mean some of these galaxies are awfully huge and with a lot of intricatekly moving interstellar dust and radiation that had to be started off precesly right to fool modern astronomers why did the creator go to all this trouble to conceal the evidence behind a massive coverup of radiological datings cosmic radiation and well essentially the entire findings of geology and astronomy as supported by chemistry and physics why create all the kinds of   animals   during these days and then conceal this astounding fact behind what to evolutionary biologists and paleontologists seem an amazingly consistent set of interlocking facts from genetics behaviour morphology biogeography extinctions speciations fossils records epidemiology and immunology that fits with life evolving according to rather well understood processes why were so much of this omitted from the bible i mean a few hints about geology to predict earthquakes or the germ theory of disease would have been rather handy to thwart the devils work and a description of relativity would have been impressive,as one commenter has already touched on,0,Attack,A,0,,,
2518,We should negotiate with terrorists,No negotiation encourages the hunt for a bigger lever,1,Support,A,1,,,
1810,evolution is basically common sense once you put down your bible and get out of the church,evolution really is true but as we all know the main reason of how we evolve is because of god our lord,1,Support,A,1,,,
1972, i definitely think it has something to do with everything as there is quite a lot of evidence for it e, no scientist can give strong evidence to support evolution      your dishonesty and ignorance of science proves you are not fit to even ask the question,1,Support,A,1,,,
691,UKIP will continue to grow as will the arrogance of the other parties.,The group suggest that within five years UKIP will have more members than the Tories at the current rate of attrition.,1,Support,A,0,,,
1770,my point was not that genesis contradicted itself but that if you took it literally it contradicted itself,when there is clear and overwhelming proof that evolution is the process by which life has developed on earth it is painfully stupid to believe that the earth was created as it is now  years ago by a magical man in the sky,1,Support,A,1,,,
300,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.",I am proud of being a UKIP candidate and very proud of the achievements of my daughter who represents the people of Witham in an exemplarily fashion.,0,Attack,A,0,,,
2499,I support the truth and reconciliation commission,The South African reconciliation commission has proven itself to be ineffective,0,Attack,A,1,,,
2389,the best way to protect Scottish interests in the EU is to vote for independence,An independent Scotland would avoid having a referendum on EU membership,1,Support,A,1,,,
1204,we must be prepared to take account  of the fact that our location in the universe is necessarily privileged to the extent of being compatible with our existence as observersand even that formulation has been taken apart by rudolf haller in his book nonexistence and predicationunderstanding is the first step towards formulating a workable hypothesis and popularization thereof,science of course has tested the principle even though for a long time it stood as an assumption,1,Support,A,1,,,
15,The Tories should be running scared of UKIP.,"The campaign was dominated by a war of words between the Conservatives and the UK Independence Party, which senior Tories fear will take a significant chunk of their votes.",1,Support,A,0,,,
80,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.",A UKIP candidate in Somerset was suspended from the party on Tuesday after a photo of him apparently making a Nazi-style salute appeared on his Facebook page.,1,Support,A,1,,,
1392,i never said anything about einsteins religious convictions,and seeing that pvm doesnt care about the truth why is he a scientiston the contrary i have been asking you several times now how does id explains the bacterial flagella,0,Attack,A,1,,,
1335,well isnt that what the whole debate here is about,tjagain you may have faith that methodological materialism will solve all of these problems in the distant future,0,Attack,A,1,,,
687,UKIP language tends to portray the real experiences of UKIP people not the politically correct fantasy construct that too many people on here seem comfortable with.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,A,0,,,
2359,electric vehicles,lovely they do not smell,1,Support,A,0,,,
410,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.","Asked if this meant he was calling UKIP racist, he replied of course it is racist, of course, who doubts that?",0,Attack,A,1,,,
1826,us evolving from chimpanzees yes it is chimps that we share the most dna with not apes and not monkeys is merely an idea just because their dna is so similar to ours,correct the only way that either side could be proven is wether or not we can prove or disprove god,0,Attack,A,1,,,
1874,then why is the top of mt everest covered in fossilized clamsbecause nearly all mountains used to be ancient sea floor genius,evolution has been proven many times,1,Support,A,1,,,
46,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.",Mr Farron said he was expecting it to be a tough fight but said UKIP was determined to win.,1,Support,A,0,,,
2302,yes i never thought of that but that is a brilliant question and so true when you are part of a big family you should have a say in things that affect you ,this may be a first step in losing cultural individuality,0,Attack,A,1,,,
2015, you know a debate like this can be put up to get intelligent information exchange, yes if what you are saying is true then im for it,1,Support,A,0,,,
979,i dont really care  ,currently   science   feels its accelerating,1,Support,A,0,,,
703,Plenty of survey's have shown UKIP to be the most hated of the main parties.,UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,A,1,,,
2469,We should promote democratisation,Promoting democracy too often verges towards imperialism,0,Attack,A,1,,,
895,openmindedness toward creationism is important,attempts to conceal the creationismevolution controversy from students are dogmatic promotions of evolution,1,Support,A,1,,,
2161,here in new hampshire not known as a bastion of liberalism civil unions passed the state legislature this year i am now covered under my partners state sponsored he is a state worker health insurance we are grateful,oh i hear you i am covered by my partners insurance here as well i would not have been able to get the insurance if we were not legally a union,1,Support,A,0,,,
694,UKIP are the political manifestation of the local pub bore.,"UKIP recorded their best ever Westminster election performance and brought humiliation to the Conservative candidate, in the process triggering a debate within the party about how to deal with their rivals.",0,Attack,A,1,,,
388,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"When a political party goes from being very small to being medium-sized or big, it's rather like growing up, Farage said, but we have expanded our policies far beyond the EU.",0,Attack,A,1,,,
563,"The sooner we are out of the EU, the sooner we can start making this country great again.",Former Europe Minister Denis MacShane said the EU was Britain's biggest trading partner.,0,Attack,A,1,,,
2396,We should ban religious symbols in public buildings,Religious symbols cause problems in schools,1,Support,A,0,,,
148,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"UK Independence Party leader Nigel Farage has launched his party's local election manifesto, saying it is far more than just a call for a referndum.",1,Support,A,0,,,
2592,movies should be fun entertaining this movie is not waste of my time,actually i thought it was very uplifting whenever there is life and hope its no longer depressing,0,Attack,A,1,,,
23,"UKIP are a two trick pony, Europe and immigration that's it.","UKIP is branching out on its policy focus, currently focusing its local election campaign on fat cat executives who are currently directing cuts at vital front line services while protecting trendy non-jobs.",0,Attack,A,1,,,
634,UKIP is a vessel through which a protest is being delivered. ,But as one UKIP member said to me - if this is a protest vote it's a bloody big protest.,0,Attack,A,0,,,
155,"I would say it's the anti-ukip brigade who have no substance to their argument (or facts), they simply shout ""racist"" with nothing to substantiate this slur, or become crude and insulting.","Former deputy leader David Campbell Bannerman defected to the Tories soon after, expressing concerns about UKIP's direction, drifting further to the right.",0,Attack,A,0,,,
2135,i believe abortion is a crime against humanity and should be outlawed,i think the same about religion why should you get your way and tryannise women and i not get mine,0,Attack,A,1,,,
290,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,I am very confident UKIP is going to get a bigger percentage share of the vote than anybody can yet quite believe here in the Westminster village.,1,Support,A,0,,,
711,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,"Foreign Secretary William Hague has meanwhile ruled out an electoral pact with UKIP, after a BBC poll suggested nearly 25% of Conservative councillors were in favour of such a deal.",1,Support,A,1,,,
27,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,We cannot have any control over who comes to Britain while we are members of the EU.,0,Attack,A,0,,,
2635,this film is easily one of the best movies ive ever seen yes it is pretty easy to guess the ending but it still wasnt ruined by that fact it is a work of art it is rewatchable,i didnt watch the last  minutes the movie was giving me a headache,0,Attack,A,1,,,
2634,once you know all the in and outs or all the magic tricks of the movie i dosnt seem as good,same here i watched it nearly a decade after i had originally seen it and reached the same conclusion you did,1,Support,A,0,,,
2383,app based to do list is the way to go you can synchronise your lists on all your devices and have them everywhere you go ,i agree additionally mind maps can serve as a to do list and it might be hard to create and update it on paper,1,Support,A,0,,,
2348,absolutely everybody knows about foursquare but nobody remembers gowalla they offered identical features and also launched on the same day same conference,nice example,1,Support,A,0,,,
1209,quite well i am sure,islandcontrary to modern and variant interpretations the anthropic principle was originally formalized by carter as an ideological statement against the dogmatic nonscientific prejudices that scientists commonly harbor that cause them to consciously deny anthropic relevance in the physics so they instead tend to be willfully ignorant of just enough pertinent facts to maintain an irrational cosmological bias that leads to absurd copernicanlike projections of mediocrity that contradict what is actually observed,1,Support,A,1,,,
2322,usually the best city in every country is the capital so i would go for madrid ,i would love to go there as well,1,Support,A,0,,,
209,The only reason we are even having a sensible debate about Europe are UKIP.,"Isolating Britain and damaging Britain's reputation is not the right history to write, he said.",0,Attack,A,1,,,
2513,I believe that opinion polls harm the democratic process,Citizens should be respected for their opinions,0,Attack,A,0,,,
752,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,Sir Menzies Campbell suggested the government was worried about a political backlash amid public concerns about immigration levels in general.,1,Support,A,0,,,
949,and as with all scientific inferences further research can either confirm or refute that inference,as i said earlier experience demonstrates that it matters a great deal to an investigation whether or not that which is being investigated occurred via agency involvement or by nature operating freely,0,Attack,A,0,,,
1399,why dont we   add   those inand believe me those commandments werent invented at that time,why dont you tell meare they needed to for   health   and safety of the country,0,Attack,A,1,,,
844,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"UKIP are certainly trying to professionalise, to move away from its more amateurish origins, but they seem to fail to do so.",1,Support,A,0,,,
2502,The International Criminal Court should be recognised,The deterrent effect of the Court ensures widespread and equal adherence to international law,1,Support,A,0,,,
1918, you dont have to believe anything, the evidence has it,1,Support,A,1,,,
1551,they too present some very compelling evidence to their side of this one,only someone who does not beleive in god would have to ask how the world was created in six days,0,Attack,A,1,,,
1665,i have found that most web sights about religion and   evolution   are bunk and are promoted by an agenda not open to reason,why does any one think god is limited to time,0,Attack,A,1,,,
1565,the bible is the most published and most wide spread book of all times,people tend to focus on the trees,0,Attack,A,0,,,
743,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",0,Attack,A,1,,,
443,Beyond leaving the EU and migration what policies do ukip have?,"I fear that on climate change and energy policy, UKIP have nothing to offer.",1,Support,A,1,,,
496,UKIP doesn't need to win power to force the changes people want.,"He proposes a pact, in which the Conservatives would promise a referendum after 2015 and in return UKIP would not stand against Tory candidates.",1,Support,A,1,,,
543,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","Mr Cameron also said he did not think it would be right for Britain - or in the national interest - to leave the EU entirely, pointing out that some 50% of nation's trade was with the EU.",1,Support,A,0,,,
2448,The voting age should be lowered to sixteen years,Voting at a lower age would increase participation,1,Support,A,0,,,
792,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.",The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,0,Attack,A,1,,,
1347,so tj you seem to have made quite a few foolish arguments how familiar are you with augustinetj  well i know that he believed the earth was created instantaneously not progressively and was according to scripture less than  years old,i will address the post by americans united for separation of church and state here and then address the question of constitutionality in another post,1,Support,A,1,,,
2471,We should create a United Nations standing army,A United Nations Standing Army would solve the problem of American military hegemony,1,Support,A,1,,,
2423,European Parliament elections should involve only one voting district all of Europe and not separate country seats,One person one vote that will count in exactly the same way as everyone elses,1,Support,A,0,,,
2651,oh no ive seen the whole movie multiple times definitely a film i wont get tired of any time soon,yeah this is a definite rewatchable film really heavy but never boring and i for one would love to know the answer to arthur burns last question,1,Support,A,0,,,
721,UKIP do have more than Nigel Farage able to deal with media interviews.,But it has been criticised for relying too heavily on leader Nigel Farage to promote its policies.,0,Attack,A,1,,,
1004,as much as i might believe that there is some sort of creator and that a creation occurred you cannot justifiably intermingle science and religion,id has no merit except as a religious idea,1,Support,A,1,,,
1726,by supporting the idea that the bible stands or falls on a  day creation you have proven dr,dr,1,Support,A,1,,,
1865,ok,evolution has basically been proven there is no evidence for the biblical story common claims made by evolutionists,0,Attack,A,0,,,
2561,Governments should be allowed to disrupt Internet service on grounds of national security,The internet is a threat to public safety,1,Support,A,0,,,
802,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.",The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,0,Attack,A,1,,,
1288,because i hate to break it to you but   christians   believe that the world is round so does that mean you disagreebut is a round earth inherently a christian positionalso pagans believe that the earth is round as well,i recommend this bookgod in the foxhole by charles sasser not that youll read it but hey its worth a try,0,Attack,A,0,,,
582,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"He said the UK should quit the EU, with the referendum being moved forward.",1,Support,A,0,,,
1266,science is testable,if intelligent design says nothing about the supposed designer then of what value is it if the designer created life millions or billions of years ago what was his purpose in doing so what iswas the designer like did the designer give specific instructions to his creations as most religions teach the id promoters delibrately leave such questions unanswered in their official pronouncements about id,1,Support,A,1,,,
817,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"It is not just about UKIP it's that the British people are as interested and concerned about Europe, as they are about the economy, as they are about immigration.",1,Support,A,1,,,
636,Plenty of survey's have shown UKIP to be the most hated of the main parties.,The group suggest that within five years UKIP will have more members than the Tories at the current rate of attrition.,0,Attack,A,0,,,
2458,All nations have a right to nuclear weapons,The right of selfdefence must be exercised in accordance with international law,0,Attack,A,1,,,
1784,i agree totally with what you said cerin,the theory behind evolution is not that an organism evolves during its lifetime but that the species evolves over thousands if not millions of years or generations,0,Attack,A,0,,,
1712,i am a strong believer in the authority and inspiration of the word of god,the fact that we do not know i believe only gives more power to godyes  our ignorance proves that there is a god  or maybe not,0,Attack,A,1,,,
2100,i also think it is noteworthy that the pro life movement is really making a difference if anything to hit the polls in elections and send the message that we are tired of a cheap view of life in this nation,funny did not hear them complaining about the iraqis dying in the street also they did not seem to mind that the abortion rate which was declining under clinton has been rising under bush,0,Attack,A,1,,,
1713,the fact that we do not know i believe only gives more power to godyes  our ignorance proves that there is a god  or maybe not,imagine you found a grain of rice and you wanted to measure its length,1,Support,A,0,,,
951,we dont know but we do know a designer wasnt involved,pvm the quotewe dont know but we do know a designer wasnt involved,0,Attack,A,0,,,
1722,the young earth creationist dogma demands that the obvious features of the earths geology can not exist,you didnt read this  creation ex nihilo and the earth  did you,0,Attack,A,1,,,
322,The momentum is with UKIP; Conservative areas are all now vulnerable to them. ,"Peter Kellner, president of survey organisation YouGov, said he expects UKIP to worry the Tories by potentially wrecking their chances of winning an overall majority.",1,Support,A,0,,,
232,Intellectually I rate Farage much higher than Cameron; he has a very sharp and quick wit and is an excellent public speaker.,"General elections, however, with their first-past-the-post voting systems, have been a very different story and Farage has failed to make the breakthrough he has been hoping for.",0,Attack,A,1,,,
60,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.","I think that it's a misjudgement frankly to equate the leadership of a party which is part of government with a protest group, particularly a protest group which frankly is more about immigration than it is about Europe.",0,Attack,A,1,,,
1802,fact shmakt,yes everyone evolves as everyone endures mutations,0,Attack,A,0,,,
2141,i would never hurt a child i would much prefer to torture gun owners,so now you are freely and willingly admitting that youd take pleasure in inflicting pain and suffering on innocent people who have never done anything to you,0,Attack,A,1,,,
2091,said like a cruel evil person who has no concern for his fellow man,said like a lazy ignorant person who would rather i have off the sweat of others than go out and earn for himself,0,Attack,A,1,,,
2009, evidence indicating intelligent design is abundant and overwhelming, granted creationism is not provable through the use of the scientific method,1,Support,A,1,,,
1607,read romans chapter ,you cant use the bible to prove the bible thus that is an invalid argument,0,Attack,A,1,,,
1734,if scientific inquiry has shown conclusively that genesis is at best allegorical then christians should reconsider beliefs that presume a historical interpretation of eden,doctrines such as original sin substitutionary atonement and the trinity are very well described in the bible,0,Attack,A,1,,,
1516,whats a darwinist can someone who says that the other side is mishandling terms really afford to label someone as darwinist i neither worship darwin nor accept his writings as absolute truth,luskin quotesmay not the principle of uniformity then be used in a broader frame of consideration to suggest that dna had an intelligent cause at the beginningthis would seem to be the usual trick of origins science  an attempt to claim that abiogenesis is impossible,1,Support,A,1,,,
1739,  science   always wants to separate that messy first cell from   evolution   theory,you said tentacles could become legs,0,Attack,A,0,,,
61,"In UKIP, we have a new political force which looks likely to poll very well in a national election.",But it has been criticised for relying too heavily on leader Nigel Farage to promote its policies.,0,Attack,A,1,,,
2084,so we all deserve to be tortured for ever for beleiving in evolution,tortured you shut your mouth if you are not a christian then yes i will pray for you,0,Attack,A,1,,,
433,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Mr Dimitrov said UKIP leader Nigel Farage was usually very feeble in presenting solid arguments, suggesting he preferred to engage in propaganda which deviates markedly from the essence of the debate.",1,Support,A,1,,,
2533,We should allow voting at 16 in European Parliament elections,The voting age should be the same across the Union,1,Support,A,0,,,
1014,theism is a belief in gods,forgot that atheism isnt a religion and if i say otherwise people will apologetically insist im wrong,0,Attack,A,0,,,
555,It's a protest vote because (most) people know that UKIP will never net in power.,He argued that his party was on a journey from a party of protest to a party of government.,0,Attack,A,1,,,
1174,actually the construction of the cell rather suggests chance,jaythat means that anyone who dares speak of purpose or design within science or when discussing scientific evidence ceases to be a scientist,1,Support,A,1,,,
417,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","The penny is beginning to drop with the British people and British businesses that we are no longer a self-governing nation, and UKIP are here to remedy this.",0,Attack,A,1,,,
370,Labour won't have anything to do with UKIP as they are more right-wing than the Tories. ,"His fellow MEP and leadership candidate Gerard Batten, campaigning in a bright pink UKIP blazer, said he wanted to make the party more radical.",1,Support,A,0,,,
2214,they did way back when the us did too,and way back when they were legally able to defend themselves to,1,Support,A,1,,,
1208,while i am quite happy with pwning  of the three statements you made i am certainly willing to look at your final claim which references a statement by richard ryals,quite well i am sure,1,Support,A,0,,,
1338,tji agree with you though that darwinism does not automatically lead a person to atheism,tjthe dover verdict was a farce,1,Support,A,,,,
464,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","Mr Dimitrov said UKIP leader Nigel Farage was usually very feeble in presenting solid arguments, suggesting he preferred to engage in propaganda which deviates markedly from the essence of the debate.",0,Attack,A,,,,
1718,you get a gold star there has to be a first cause and within chaos theory there is a possibility of artificial intelligence but self awareness that is the real problem,since when speaking to one of the other posters did chance become a word to bias any argument against   evolution    doesnt make sense unless the poster is reading into something that probably isnt inferred and possibly feels an affront to his or her sensibilities,1,Support,A,,,,
245,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.",There have been repeated attempts through the early years of the party to smear UKIP but nobody in the British press believes it any more.,1,Support,A,,,,
192,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,UKIP's fortunes have improved and it recorded its best performance in a parliamentary by-election in Rotherham in December.,1,Support,A,,,,
2309,nuclear energy is the most efficient once all potential hazards are eliminated,there is no good way to handle the waste created in the process,0,Attack,A,,,,
1994, evolution is correct, people who believe that god created the earth keep saying that they got this from the bible,1,Support,A,,,,
782,UKIP doesn't need to win power to force the changes people want.,I can categorically rule out any form of electoral pact with UKIP or anyone else.,0,Attack,A,,,,
1452,or that evolution is a process involving randomness and natural selection,or that evolution is a process involving randomness and natural selection,1,Support,A,,,,
1113,in fact behes claim is either tautological or it is wrong,in fact behes claim is either tautological or it is wrong,0,Attack,A,,,,
1503,in pandas we read creation means that the various forms of life began abruptly through the agency of an intelligent creator with their distinctive features already intact,   httpwww,0,Attack,A,,,,
673,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.",Former Europe Minister Denis MacShane said the EU was Britain's biggest trading partner.,0,Attack,A,,,,
1871,the bacteria mutated,i think you have some misconceptions about what evolution actually is,0,Attack,A,,,,
1895,aithiesm constitutes that nothing created the universe, god does exist he created evolution,0,Attack,A,,,,
1681,why should we just stop  why not keep trying to understand the universe  i could never imagine being satisfied with a god did it,there are some things human beings were not meant to understand because the god who created this universe is a being who is greater than all of his creation,0,Attack,A,,,,
2312,i believe a phd is still not really required if you aim a position in the corporate world you should only do a phd if you aim at a career at a univeristy,i disagree with that most of the phd students pursue a career in industry after they finish i read somewhere that only a small percentage of phd students stay,0,Attack,A,,,,
1537,there are two and they are fundamentally different,six days on gods terms not mans terms,0,Attack,A,,,,
1012,i really have to give the antiiders credit you have a lot of faith,while in science you cannot prove or falsify the existence of god and id doesnt change that i agree that when it comes to blind faith dawkins and pz myers are guilty of the same thing,1,Support,A,,,,
166,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"On this, and many other matters, UKIP's views chime with mine and I am delighted to join the party which is fast becoming a real force in British politics.",1,Support,A,,,,
810,"UKIP are a two trick pony, Europe and immigration that's it.","UKIP are certainly trying to professionalise, to move away from its more amateurish origins.",0,Attack,A,,,,
1220,you gave  claims of intelligent design intelligent agents sometimes leave traces of their activity behind like fingerprints on evidence,also christians concerned about science,0,Attack,A,0,,,
