orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
969,if youre tired of debating pandas fine,if intelligent design is a valid scientific concept why is it that we have examples of idiotic design in so many organism including vertbrates all their eyes are wired backwards making their retinas vulnerable to damage,0,Attack,A,1,,,
1692,one thing for sure time was and continues to be passing differently in different parts of the universe,but what have ancient scriptures ultimately proven,1,Support,A,0,,,
2070,no its not that is a strawman i have never stated anything of the sort,strawman argument obviously you never said it your inferior intellect cannot articulate what you really mean it requires articulation by a superior being such as i ,0,Attack,A,1,,,
347,I'm no fan of UKIP but well done to them for initiating a much needed shake up of British politics.,Labour are not going to win - they have said so themselves - and UKIP are running a very colourful campaign but they are not going to win.,1,Support,A,0,,,
1518,just because id claims that it is scientifically relevant and in fact can lead to affect research directions does not mean that their claims are accurate and truthful especially given the simple fact that in the last  years id has failed to show much of any example that supports their claims,it is entirely misleading to imply that academic freedom is gives license to present nonscience like idthese academic freedom bills which typically work in conjunction with the science standards are written to strictly prohibit the teaching of religion creationism creation science creation facts and id,1,Support,A,1,,,
352,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.",He added that he was very fortunate to have been backed by UKIP at the 2010 general election.,1,Support,A,0,,,
1529,after all he is just trying to compete with your legacy nick,your friend pvm gave out in this discussion  httpwww,0,Attack,A,0,,,
378,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,And on a broader platform UKIP claims to be winning support among younger voters and students.,1,Support,A,0,,,
1214,islandpvm sayslets see what we can track down via wikipedia which is always a good start for any researchnot where this subject is concerned,whats there left to do,1,Support,A,0,,,
2443,We should fear the power of government over the internet,Internet regulation is necessary to ensure a safe internet,0,Attack,A,1,,,
892,creationism makes a false historicalscientific claim that is detached from the broader precepts of belief in god,the bible is simply wrong if a literal interpretation is taken on this question the bible just is wrong and if you insist on holding a literalistic approach to scripture then the implications you claim do indeed follow,1,Support,A,1,,,
2555,Transparency is necessary for security,Transparency prevents public relations disasters,1,Support,A,0,,,
796,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.",Mr Farage says he will give up as leader if UKIP doesn't win seats at Westminster at next year's general election.,1,Support,A,0,,,
410,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.","Asked if this meant he was calling UKIP racist, he replied of course it is racist, of course, who doubts that?",0,Attack,A,1,,,
2195,unfortunately it is funny because its true,oh boy you said it,1,Support,A,0,,,
2113,well at least your name is right on,your ignorance is showing concerning both history and anthropology,0,Attack,A,1,,,
283,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.",There's more to UKIP than our policy of wanting to withdraw from the European Union and we will show that.,0,Attack,A,1,,,
2627,as far as acting and cinematography go this film was great but the content and plot were horrible,yes this movie was pretty bad,1,Support,A,0,,,
1520,islandno as i said they are typically by law strictly prohibitive of id creationism which is a huge difference that you dont want to willingly acknowledge,the national center for science education has a good reason to be concerned about intelligent design,1,Support,A,1,,,
2106,although much younger than the dinosaur bones we had been collecting these fossils were still thousands of years old dating back to a time when the sahara was much wetter than today,really if this is another one of your fresh organic sample age of decades of time capsule because they were both on top of the ground you are officially delusional,0,Attack,A,1,,,
1317,in science testing a hypothesis or theory means deriving predictions from them,you are using the common tactic of forcing someone to disprove a negative,0,Attack,A,1,,,
2034, sorry but this is not an opinion, darwin observed species and wrote it down  evidence,1,Support,A,1,,,
69,If UKIP is really the best our country can do for an alternative then we are all doomed.,"Europe had in the last few years become a huge issue due to the euro crisis and the bailouts, said Mr Helmer, and UKIP is making people aware of this.",0,Attack,A,0,,,
584,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.","The responsibility of politicians in this situation when people are getting anxious is to try to reassure them and give the facts, not panic and resort to populist measures that do harm.",1,Support,A,1,,,
79,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","The party's leader, Nigel Farage, has hailed early gains in council elections across England as remarkable for the party; UKIP has won 42 seats so far and is averaging 26% of the vote in the wards where it is standing.",0,Attack,A,1,,,
2,"The greens and ukip provide encouragement for labour and conservatives alike to address some issues people care about, albeit only lip service to retain votes mainly.","Mr Miliband has not ruled out a referendum, which may be counter as a UKIP success.",1,Support,A,0,,,
2071,heller represents a triumph for conservati have lawyers but it also represents a failure the courts failure to adhere to a conservati have judicial methodology in reaching its decision,when we brought the heller case before the supreme court we wanted them to determine whether or not dcs handgun laws which were not voted on but rather just passed without debate were constitutional or not that is the job of the supreme court to determine if a law is unconstitutional or if it may be allowed to remain as law,0,Attack,A,1,,,
1764,first even as a biblebelieving creationist i want to say thanks for bring attention to genesis ,the study of science is intriguing but it shouldnt get in the way of ruling out the creator,0,Attack,A,1,,,
1180,fine,your intelligent cause is completely undefined,0,Attack,A,1,,,
1612,which do you believe they are after all both based on books written by men,i actively attend the origins conferences hosted by a variety of different organizations including christian universities reasons to believe and most recently the skeptic society,1,Support,A,0,,,
1656,the notion that science assumes that theirsic is no creator and then prove it is plainly ridiculous,it is consistent but,1,Support,A,0,,,
519,"The sooner we are out of the EU, the sooner we can start making this country great again.",The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,0,Attack,A,1,,,
502,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,A,1,,,
303,The current smear strategy against UKIP is not pulling people back but pushing them towards UKIP and if this carries on then things are going to be a lot tighter by the time the general election comes.,"There needs to be a clearer narrative on immigration, stressing not only the need to restrict numbers, but also to determine which individuals, with what skills, enter our country, as UKIP proposes.",1,Support,A,0,,,
581,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,A,1,,,
97,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"Meanwhile, the Bulgarian President Rosen Plevneliev has warned that Britain's immigration policy could harm its image as a great global power that pioneered integration.",1,Support,A,0,,,
374,"It's true that UKIP dont have ideas to suit everyone, but at the moment they are heads above the pillocks at No 10 today.",And there are signs UKIP is starting to pick up the sort of protest votes that traditionally go to the Liberal Democrats - as well as benefiting from a slump in support for the British National Party.,1,Support,A,0,,,
1801,well personally my second cousin by marriage on my mothers side descends from the archea branch but my bosses boss is an arachnid,fact shmakt,1,Support,A,0,,,
1768,genesis  and  say and there was evening and there was morning a sixth day,i can see how it would be interpreted as a contradiction,0,Attack,A,0,,,
1282,the reason we dont teach literature in home economics is because those two subject have seemingly absolutely nothing to do with one another,well since they do not it is a true statement,0,Attack,A,0,,,
149,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"The Conservative Party is bringing in people who want to work in the national interest to sort out Britain's problems, he said.",0,Attack,A,1,,,
2199,when evidence is interpreted it is interpreted by flawed and failed humans with biases just like everyone elses,right that certainly explains the many many versions of christianity,1,Support,A,0,,,
518,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","UKIP recorded their best ever Westminster election performance and brought humiliation to the Conservative candidate, in the process triggering a debate within the party about how to deal with their rivals.",1,Support,A,1,,,
751,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",0,Attack,A,1,,,
164,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"When initially questioned over his comments, Mr Bloom told BBC News it would be absurd and ridiculous to label UKIP racist.",1,Support,A,0,,,
2265,not so sure about that after reading about the kidney and brain incident at kfc i do not think i will be going back there anytime soon,but they are delicious,0,Attack,A,1,,,
2510,I believe that opinion polls harm the democratic process,Opinion polls can lead to tactical voting which may have unintended outcomes,1,Support,A,0,,,
305,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"UKIP backed my candidacy and that was great, Mr Hollobone said.",1,Support,A,0,,,
2205,five maybe ten sentences lean a direction and you invalidate the whole article good luck finding a news article that is completly objective and balanced,nice succinct summary on the state of affair with liberal journalism today,1,Support,A,0,,,
1747,the bible is in fact useless,at the risk of sounding like my mother i dont know what happened to you that caused you to hate christianity so but it is evident that you absolutely hate it,1,Support,A,1,,,
895,openmindedness toward creationism is important,attempts to conceal the creationismevolution controversy from students are dogmatic promotions of evolution,1,Support,A,1,,,
2116,then a man who needs an artifical heart to survive is a new species of man that is the analogy i gave and you ignored,and well he should have ignored it your analogy is nonsense,0,Attack,A,1,,,
585,"The sooner we are out of the EU, the sooner we can start making this country great again.","Britain would prosper outside the EU, he argued, and talk of its losing trade was not credible.",1,Support,A,0,,,
2445,We should fear the power of government over the internet,Internet regulation is necessary to ensure a working economy on the internet,0,Attack,A,1,,,
204,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,They might be voting for UKIP because they want to have a referendum on Europe.,0,Attack,A,1,,,
676,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","They will each have plenty of opportunities to publicly debate the party's performance, and to make the case against the return of Nigel Farage.",1,Support,A,0,,,
1574,this is open your interpretation of the bible,and what of those who having studied the bible and the physical world determine that the bible has no basis in fact,0,Attack,A,1,,,
2596,i read the book which is subtle philosophical and nuanced at the beginning of the year and last night i watched the dvd of this film what utter rubbish the film is a boring sweary standard thriller,this film is a masterpiece it pains me that you consider it a mere simplistic thriller maybe you should watch it again a good five years from now,0,Attack,A,1,,,
1439,you continue to quote dishonest sources,the ncses response to id is that about  scientist dont believe in id and you shouldnt either,0,Attack,A,1,,,
2376,as a mediator with as little violence as possible,they should also not veto every single attempt at an un resolution,1,Support,A,0,,,
301,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"Isolating Britain and damaging Britain's reputation is not the right history to write, he said.",0,Attack,A,1,,,
144,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.","Mr Farage, who failed in his attempt to become an MP in May, said he was the best man to lead UKIP from the front.",0,Attack,A,0,,,
1078,should we just reject the bigbang as being unscientific since it would require a supernatural cause according to the nd premise you list is the best you can really come up with is who designed the designer,why would consideration of the designer necessarily introduce religious discussions about theological questions clearly it is because his concept of the designer is a supernatural onewhich was exactly what i was arguing,1,Support,A,1,,,
183,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,Nigel Farage and UKIP are the last best hope for Britain.,1,Support,A,1,,,
1227,and one of the reasons why id appears to be lousy theology but what the heck  i am sure iders can find yet another ad hoc explanation for this,yes jim we see objects on a daily basis that were not designed,0,Attack,A,1,,,
2254,how many goals can you score in an amount of time,that would be very simple unimaginative etc,0,Attack,A,1,,,
2161,here in new hampshire not known as a bastion of liberalism civil unions passed the state legislature this year i am now covered under my partners state sponsored he is a state worker health insurance we are grateful,oh i hear you i am covered by my partners insurance here as well i would not have been able to get the insurance if we were not legally a union,1,Support,A,0,,,
1487,the smoking guns are well established,jon buell the president of the foundation for thought and ethics testified in court enjoyby mr,0,Attack,A,0,,,
14,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","UKIP are probably a flash in the pan and they are a protest vote for disaffected voters who think Tories aren't right wing enough, Green activist Andrew Murray tells me.",1,Support,A,1,,,
1695,using logic to apply consistent artistry to the mass of creation we may assert the existence of the artist almighty god  if we exercise faith toward god by believing that he exists in the very manner that he says that he does then we may logically apply his consistent character including his artistic signature in creation to all things that god the artist creates,your argument breaks down if your audience rejects the notion that adam was created ex nihilo with the appearance of age,0,Attack,A,1,,,
2287,but if we get this right we will waste less research time with dodgy students we wish we had rejected at interview,but interviews basically do not work very well,0,Attack,A,1,,,
2354,london surely is a better city than vienna,i think it depends on the individual,1,Support,A,0,,,
1352,schenfinally to claim that id has no secular purposes that are not shams is quite a claim to make,when the supreme court formulated valid secular purpose which is not a sham the court unlikely believed that any future unstated secular purpose would be sufficient for something to pass this requirement,1,Support,A,1,,,
1990, this is pure ignorance, i really do not know where to start with this one at the time of writing this response apparently evolution is incorrect,1,Support,A,1,,,
2558,Transparency is necessary for security,Provides information to competitors,0,Attack,A,1,,,
1218,in my discussions with island i have come to the conclusion that i was mistaken in calling island an id supporter,the argument always had intuitive plausibility,1,Support,A,0,,,
2025, i dont believe in evolution or anything contemporary beyond the dictionary definition of it, there is absolutely no proof for evolution,1,Support,A,0,,,
205,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,UKIP has won over 130 seats so far and is averaging 25% of the vote in the wards where it is standing.,1,Support,A,0,,,
726,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",0,Attack,A,1,,,
47,"Labour should be running scared of UKIP, now the working class are starting to realise that Labour is for middle class socialists and the public sector.",The safest way to protect Britain's interests is to vote Labour.,0,Attack,A,1,,,
331,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.","UKIP's call for an amicable divorce from the EU which had become mainstream, he said, and he urged Tory MPs frustrated with their policy to join his party.",1,Support,A,0,,,
948,joegbtw pvm the scientific answer to ucd is we dont know,and as with all scientific inferences further research can either confirm or refute that inference,1,Support,A,0,,,
1329,have you read the original emails based on which the conclusions were madeyou do understand the meaning of a congressional report by the majority party dont you,the congressional report comes from the similar sources that have denied the existence or problems of global warming as well,1,Support,A,1,,,
266,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,"UKIP recorded their best ever Westminster election performance and brought humiliation to the Conservative candidate, in the process triggering a debate within the party about how to deal with their rivals.",1,Support,A,0,,,
2094,in the latter case that is because more fornicators are shacking up rather than getting married which is why there is fewer divorces if a state allows gay marriages their spirituality is in the toilet,good the less moronic spirituality in each state the better lets move out of the dark ages as fast as we can,0,Attack,A,0,,,
1680,human beings added names to the days of week they were originally and simply numbers,why should we just stop  why not keep trying to understand the universe  i could never imagine being satisfied with a god did it,0,Attack,A,0,,,
1097,the biologic institutemy my what nonsense,so your argument is by pushing scientists to find more junk dna it is in fact useless to the organism vestigial limbs my tailbone does nothing and has no purpose and i could have it removed with no damage to my functioning and other disproofs of intelligent design id serves the purpose of annoying scientists into progresscouldnt you just advance the cause of science by doing experiments and recording data,1,Support,A,1,,,
473,"UKIP do not bear scrutiny either as a coherent policy offer or a group of potential ministers , they are an insurgent party of protest with one message.","He said it was proof that UKIP is no longer just a protest party and is broadening its appeal across the country, not just the south of England.",0,Attack,A,1,,,
2461,All nations have a right to nuclear weapons,Possessing nuclear weapons will be counter to the peaceful interests of states,0,Attack,A,1,,,
2099,women have been denigrated and made fun of for centuries i have just gotten tired of it and righteously so,both men and women have been denigrated and made fun of for centuries men are just better at denigrating and making fun,0,Attack,A,0,,,
523,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",1,Support,A,0,,,
1217,having been asked to contribute a discussion of the anthropic principle for a colloquium on cosmology i would start by recalling that although its original formulation  was motivated by a problem of cosmology diracs and although many of its most interesting subsequent applications such as the recent evaluation  of the dark energy density in the universe have also been concerned with large scale global effects the principle for which i introduced the term anthropic is not intrinsically cosmological but just as relevant on small local scales as at a global level,in my discussions with island i have come to the conclusion that i was mistaken in calling island an id supporter,1,Support,A,0,,,
2020, nope just the opposite, its not falling apart its evolving as new data arrives,1,Support,A,0,,,
1477,there is more than naturalism can engage,oibopen your mind and your brains will fall out,0,Attack,A,1,,,
2400,We should ban religious symbols in public buildings,Banning religious symbols is just a way of unfairly targeting people,0,Attack,A,1,,,
2641,this film is easily one of the best movies ive ever seen yes it is pretty easy to guess the ending but it still wasnt ruined by that fact it is a work of art it is rewatchable,i completely agree with the op i have just seen this movie and was really blown away by the beauty of it i think ill be rewatching it again real soon,1,Support,A,0,,,
2565,its because you have a low attention span and can only handle films with hyperbolic actingaction and constant fireworksexplosions,seriously when people dont like slow films there are always people that say you are incompetent and only like big explosions and big special effects this film tried too hard to be something it wasnt,0,Attack,A,1,,,
1899, none of the things that people put forward as evidence of a god are evidence for a specific religion, theres no rational reason to accept creationism its simply empty claims with no evidence it has no predictive powers it cannot explain what we see in nature and it introduces a level of complexity with no explanation requiring mindless faith,1,Support,A,0,,,
161,"UKIP are just trying to stir up fear, using peoples fears and prejudice to gain votes so that they can get their snouts into the trough.","We can only stir it up because it is already there, red hot and seething against us.",0,Attack,A,1,,,
2571,wolf creek was awful,yeah i will admit wolf creek is not for everyone but what really clinches it for me is john jarrett he was outstanding,0,Attack,A,0,,,
800,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.",Mr Farage has successfully broadened UKIP's appeal away from Europe.,0,Attack,A,1,,,
860,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","UKIP had increased its vote by 50% in the general election and had many exciting plans for the future, he said, but it was time for a younger leader to show how liberating and enriching life would be outside the EU, saying he was confident one would emerge.",1,Support,A,0,,,
1327,tjthe government report on the issue validates the charges against the smithsonian institute, lets see would these titles copied from the table of contents of the house of representatives report entitled intolerance and the politicization of science at the smithsonian back up you or me  ,0,Attack,A,1,,,
1871,the bacteria mutated,i think you have some misconceptions about what evolution actually is,0,Attack,A,1,,,
974,ask yourself this if the universe is expanding what happens when that expansion ceases my answer is that it cant be random,pvm those are merely my opinions,0,Attack,A,1,,,
1691,the scripture is silent as to which locale in the spacetime continuum the author of the account was measuring time from on the first day of creation,one thing for sure time was and continues to be passing differently in different parts of the universe,1,Support,A,0,,,
750,UKIP are the only party willing to have a sensible open debate on the key issues affecting the country. ,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,A,0,,,
1398,poblic schools are not to promote   religion  ,why dont we   add   those inand believe me those commandments werent invented at that time,0,Attack,A,1,,,
265,Many racists and especially xenophobes find the UKIP message appealing.,A UKIP spokesman said these kinds of people did not dictate its policy.,0,Attack,A,1,,,
104,Intellectually I rate Farage much higher than Cameron; he has a very sharp and quick wit and is an excellent public speaker.,"Farage recovered from his injuries and returned to head the party later in the year, in the latest instalment of the colourful story of UKIP's leadership.",1,Support,A,0,,,
804,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,A,1,,,
967, pvm why would materialists impose the supernatural this just does not make sense,jumpstarti reckon well have to take your word on your christianity,0,Attack,A,1,,,
2060,the main creationist lie is that people use evolution in our current society as an excuse to do bad things,the comment of someone with an iq of about ,0,Attack,A,1,,,
1729,an appeal to one narrow religious text isnt very persuasive,i do believe the world was created in  days,0,Attack,A,1,,,
2196,i seriously doubt he used the word living,so true that was my mistake as i was envisioning lucy as she was when she existe,1,Support,A,0,,,
1861,aristotle socrates and plato,that if you look into all beliefs and theories you will find a flawthis is very true for almost all theories,1,Support,A,0,,,
829,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,A,1,,,
1192,theology it says in his profile,theology it says in his profile,0,Attack,A,0,,,
477,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,He told the meeting the policy had been dreamed up by the Conservatives because they were scared of UKIP.,1,Support,A,0,,,
2272,why not london has it all culture fun exhibitions parks what more do you want,better weather,0,Attack,A,1,,,
542,"Europe is no longer fit for purpose and we'd do better to be out than in, plus save a whole load of cash.","Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",0,Attack,A,1,,,
1156,i think behe has made the case for obviousdesign within the cell and i dont think you will findanyone who could put it any more clear,ok whatever dude,0,Attack,A,0,,,
810,"UKIP are a two trick pony, Europe and immigration that's it.","UKIP are certainly trying to professionalise, to move away from its more amateurish origins.",0,Attack,A,0,,,
1785,the theory behind evolution is not that an organism evolves during its lifetime but that the species evolves over thousands if not millions of years or generations,hey razza for i wanna say thanks for standing up for what u believe in most people want hard evidence that will prove gods existence when really we ourselves are evidence that god exists,0,Attack,A,0,,,
1720,just curious but what does the types of rock have to with ex nihilo,the young earth creationist dogma demands that the obvious features of the earths geology can not exist,0,Attack,A,1,,,
1490,you still have yet to provide any passages within pandas which state that god is directly implicated saying that the fte is religious therefore so is pandas,why should god be directly implicated when it looks like a duck smells like a duck walks like a duck,0,Attack,A,1,,,
442,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,A,1,,,
1122,hilarious,but what about your opinion on idid is ridiculously and obviously not   science  ,0,Attack,A,1,,,
189,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"Isolating Britain and damaging Britain's reputation is not the right history to write, he said.",0,Attack,A,0,,,
24,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,"Mr Farage criticised the decision to delay the vote by five years, he claimed the prime minister's promise showed we have changed the political agenda in this country calling it our proudest achievement to date.",0,Attack,A,1,,,
1119,it seems that so far id has focused on malaria and on the bacterial flagellum which shares homology with the type three secretory system used by bacteria responsible for the bubonic plague,every time i hear a single word mentioned about the ttss and that it somehow gives flagellar   evolution   some credibility i lose a few months off my life span,0,Attack,A,1,,,
1365,judge jonesalthough we have found that defendants conduct conveys a strong message of endorsement of the board members par ticular religious view pursuant to the endorsement test the better practice in this circuit is for this court to also evaluate the challenged conduct separately under the lemon test,from the above linked paper by peter irons i quote the followingpeter ironsin an undoubtedly unintentional slip which they may well regret the di authors have effectively given away the store with their concession that under the lemon test all that was necessary for judge jones to determine that an establishment clause violation had occurred was to find that the dover school board members had predominantly religious motivations for enacting their id policy,1,Support,A,1,,,
1851,intelligent design doesnt refute evolution,evolution may not have been perfect when it was first thought up but it was still pretty damn good,1,Support,A,0,,,
782,UKIP doesn't need to win power to force the changes people want.,I can categorically rule out any form of electoral pact with UKIP or anyone else.,0,Attack,A,1,,,
579,"ukip's policies on health, education, taxation and all the things that affect peoples lives are non-existent.","With UKIP keen to be seen as more than a party which just campaigns on leaving the EU, the conference will also discuss defence, education and housing.",0,Attack,A,1,,,
608,UKIP is not at all taking into account the financial effects of leaving the EU: Europe is the main market for the UK. ,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,A,1,,,
355,Support for UKIP simply indicates that people have noticed that the major parties do not represent their interests.,"Thatcher was wrong then and Cameron is wrong now, neither have ever represented their populace.",1,Support,A,0,,,
1334,tjok you are right on this point as well,well isnt that what the whole debate here is about,0,Attack,A,0,,,
612,"UKIP must get used to the idea of being widely criticised for their bullshit just as other parties always have and I find them racist, sexist, homophobic, embarrassing, unpleasant, fake, ill-prepared, trivial, incompetent, barely organised and dull.","The responsibility of politicians in this situation when people are getting anxious is to try to reassure them and give the facts, not panic and resort to populist measures that do harm.",1,Support,A,1,,,
169,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,0,Attack,A,1,,,
276,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,UKIP's fortunes have improved and it recorded its best performance in a parliamentary by-election in Rotherham in December.,1,Support,A,0,,,
2663,after all the attention and awards etc and an imdb rating of  i was so shocked to finally see this film and have it be so bad,i liked it but i did find it quite underwhelming,1,Support,A,0,,,
1783,i find it immensely amusing when christians require proof before theyll believe in something,i agree totally with what you said cerin,0,Attack,A,0,,,
1812,that is where you are wrong,the processes of evolution have been observed,0,Attack,A,1,,,
766,UKIP doesn't need to win power to force the changes people want.,"We're not going to do a pact with UKIP anymore than I'm going to do a pact with the Lib Dems and go into the next election with them, said Mr Shapps.",0,Attack,A,0,,,
2643,i cant believe that a great film like this can receive such a low rating while the likes of shawshank redemption and batman sit comfortably in the top  list of the entire website,those movies that you mentioned are actually entertaining unlike this pseudointellectual crapfest,0,Attack,A,1,,,
1790,i could argue the many reasons i dont believe in creationism but i would never be able to end my list,science involves observations theory design testing and predictable outcomes,0,Attack,A,0,,,
1744,it is only the closest science can come to explaining the origin of human existence and how things developed over timeyes,so would you say that the those in the bible lied about jesus doing miracles and god showing himself through signs or etc,1,Support,A,1,,,
1593,i had always been taught it was the plants,  httpeesc,1,Support,A,0,,,
1938, if your with god then there is no debate, yes i believe evolution is wrong,1,Support,A,0,,,
141,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",Eurosceptic UKIP's success in the local elections has renewed pressure on David Cameron to hold an in-out referendum.,1,Support,A,0,,,
2016, yes if what you are saying is true then im for it, no it is not falling apart,0,Attack,A,1,,,
1468,but its more than we dont understand thus designed,but its more than we dont understand thus designed,0,Attack,A,0,,,
1997, nothing in biology makes sense except in light of evolution, i definitely agree with evolution,1,Support,A,0,,,
2471,We should create a United Nations standing army,A United Nations Standing Army would solve the problem of American military hegemony,1,Support,A,0,,,
2441,We should fear the power of government over the internet,Internet regulation is a euphemism for censorship,1,Support,A,0,,,
1358,lets just cut to the chase id does not perform any empirical and statistical verifications at best they could perform statistical falsifications of a particular scientific hypothesis but even the simplest hypotheses are not easily captured in statistics and thus id has found that most examples of supposedly designed systems cannot really be tested using id methodology,pvmfirst of all the judge observed that the school board was strongly motivated by religious beliefs and the fact that they believed that id presented a scientific hypothesis and thus a valid secular purpose was their downfall ,0,Attack,A,0,,,
1216,you mean ones like wmap shows that we are at the center of the universe or the quote of carterwell i realize that one does remain the goldilocks enigma is a falsifiable observation that makes testable predictionsas i already explained though observations are seldomly falsified as they are based on observed data,having been asked to contribute a discussion of the anthropic principle for a colloquium on cosmology i would start by recalling that although its original formulation  was motivated by a problem of cosmology diracs and although many of its most interesting subsequent applications such as the recent evaluation  of the dark energy density in the universe have also been concerned with large scale global effects the principle for which i introduced the term anthropic is not intrinsically cosmological but just as relevant on small local scales as at a global level,1,Support,A,0,,,
453,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!","UKIP's local election manifesto, concentrates on its flagship policy of ending open door immigration and putting pressure on the government not to lift restrictions on workers from Bulgaria and Romania on 1 January, which proved a successful formula in Eastleigh.",1,Support,A,0,,,
1380,why should i waste more than  seconds attempting to communicate with an ignoramusim asking myself the same thing,of course the disco tute is the discovery of nonsense,0,Attack,A,1,,,
524,"UKIP is neither left or right wing, it is anti establishment, but it does take some elements from both sides of the spectrum",But Mr Cameron dismissed UKIP's showing as a protest by voters and promised to stay true to his principles.,0,Attack,A,1,,,
1240,for years now the intelligent design proponents and the discovery institute have been working the catholic angle getting some of its cardinals into trouble,if the catholic church says it it has just gotta be true,0,Attack,A,1,,,
2212,sadly policy needs no law for justification the va is a law unto themselves as anyone who has delt with them finds out,well then there is grounds for a lawsuit find a group of veterans and get them to sue the va funded by the nra and take the whole organizaton to court on charges of violating federal standards,1,Support,A,0,,,
1508,in the past the flagellum was supposedly an example of an irreducibly complex biological structure that could not evolve,oneinbillion observes that luskins claim id makes reliable inferences,1,Support,A,1,,,
