orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
1885,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",But the peer said the choice for British voters at a general election was between David Cameron and Ed Miliband as prime minister.,0,Attack,C,,,,
1095,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"Mrs Merkel will address both Houses of Parliament on Thursday, and Mr Cameron is expected to raise the issue of overhauling the EU's immigration rules to deal with benefit tourism.",2,No Relation,C,,,,
675,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.","I will be in my constituency working hard for the people of the Highlands, as I do almost every Friday.",2,No Relation,C,,,,
3470,an example where both natural selection and mutations work together to enable a creature to survi have also results in a loss of genetic information consider that flightless bird in the galapagos islands,oh goody some more of your well informed opinion based on wishful thinking no research and even less actual thought,0,Attack,C,,,,
2550,i think behe has made the case for obviousdesign within the cell and i dont think you will findanyone who could put it any more clear,ok whatever dude,0,Attack,C,,,,
605,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","Lord Heseltine, appearing on Daily Politics on Wednesday, compared UKIP's appeal with that of one-time Conservative minister Enoch Powell and his 1968 anti-immigration rivers of blood speech and with the former French National Front leader Jean-Marie le Pen.",1,Support,C,,,,
3194,read the whole comment that he makes first,well personally my second cousin by marriage on my mothers side descends from the archea branch but my bosses boss is an arachnid,0,Attack,C,,,,
2591,richard dawkins and victor stenger argue that the existence of a creative superintelligence or god are scientific questions,the first point stressed in my college biology class was in fact that we as scientists cannot ascribe purpose to chemical and biological functions,0,Attack,C,,,,
545,"UKIP are just trying to stir up fear, using peoples fears and prejudice to gain votes so that they can get their snouts into the trough.","We can only stir it up because it is already there, red hot and seething against us.",0,Attack,C,,,,
2,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.",No other elections took place in Wales.,2,No Relation,C,,,,
2914,islandno as i said they are typically by law strictly prohibitive of id creationism which is a huge difference that you dont want to willingly acknowledge,the national center for science education has a good reason to be concerned about intelligent design,1,Support,C,,,,
3232,i have not seen any animal turning into another recently to be honest,heck  his girlfriend has more hair than she has now even as we speak,1,Support,C,,,,
3107,the fact that we do not know i believe only gives more power to godyes  our ignorance proves that there is a god  or maybe not,imagine you found a grain of rice and you wanted to measure its length,1,Support,C,,,,
2543,icdesignwhat is a intelligent design and why is your example an intelligent design simple straight forward question,if something can arise spontaneously then a designer certainly isnt provenwhat is proven is that a designer is unnecessary,1,Support,C,,,,
1823,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,It comes as William Hague ruled out an electoral pact with UKIP.,2,No Relation,C,,,,
3387, and what proof do you have for intelligent design      microevolution is indisputable, evolution is correct,1,Support,C,,,,
2338,joewe look at the options,joe i do,0,Attack,C,,,,
1703,"ukip's policies on health, education, taxation and all the things that affect peoples lives are non-existent.","With UKIP keen to be seen as more than a party which just campaigns on leaving the EU, the conference will also discuss defence, education and housing.",0,Attack,C,,,,
3380, you have to consider the alternative explanations for our existence and the evidence for and against each  oh by the way  year long consensus doesnt count as evidence      i dont think theres any need to go too deeply into the evidence for evolution by natural selection but as most people will know there is some although controversially scarce evidence in the fossil records for common ancestry as well as similarities of existing species physiological and genetic makeup, i think evolution is a far better explanation than the idea that the world is  years old and theres a guyinthesky,1,Support,C,,,,
3866,We should create a United Nations standing army,A United Nations standing army would be ideally suited to respond to contemporary crises,1,Support,C,,,,
1488,UKIP isn't committed exclusively to either right-wing or left-wing ideology and that’s a very good place to be.,"Therefore no learning takes place - that is not right because it just cannot be, he told an event in London.",2,No Relation,C,,,,
161,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"The Green Party, so often the fourth contender in local election races, now faces a very serious rival for that spot in UKIP.",1,Support,C,,,,
749,Only an idiot would think a UKIP win would result in withdrawal from the EU the day after.,"Clearly I would have preferred to get more votes but this was always going to be a tough fight for Labour, he said.",2,No Relation,C,,,,
2406,i really have to give the antiiders credit you have a lot of faith,while in science you cannot prove or falsify the existence of god and id doesnt change that i agree that when it comes to blind faith dawkins and pz myers are guilty of the same thing,1,Support,C,,,,
3555,here in new hampshire not known as a bastion of liberalism civil unions passed the state legislature this year i am now covered under my partners state sponsored he is a state worker health insurance we are grateful,oh i hear you i am covered by my partners insurance here as well i would not have been able to get the insurance if we were not legally a union,1,Support,C,,,,
3338, yes i believe the theory of evolution is wrong as there are no scientific facts about that, yes the theory of evolution is wrong it got popular when darwin wrote the book the origin of species but later on many scientists proved from several experiments that it is an incorrect theory,1,Support,C,,,,
1501,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","Mr Miliband, 47, who has an an American wife, is leaving the UK to become chief executive of the International Rescue Committee in New York.",2,No Relation,C,,,,
2163,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,UKIP has evolved over the two decades since it was created from an anti-EU pressure group into a fully fledged party which has now proved that it can succeed beyond European elections.,1,Support,C,,,,
3286,your right,so what is the difference in saying god is nothing and there is no god and god is nonexistent there is no difference all of the above statements have the same meaning,0,Attack,C,,,,
4026,this film is the poster child for hollywood greed at work its a depressing plot devoid of compassionate characters i mean they kill a child in this movie who finds that entertaining,you are right this movie sucks i dont understand why is it liked so much someone here says its supposed to be thought provoking and not entertaining,1,Support,C,,,,
1781,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!",Amjad Bashir was responding to comments on Wednesday's Daily Politics from ex-deputy PM Lord Heseltine that UKIP was a racist party.,0,Attack,C,,,,
2708,the cause of the big bang is currently unknown but it is also undergoing investigation,the ayn rand center and i agree for once about the fact that id is nothing more than bait and switch and that id at best is a religiously motivated attack on science as the di seems to admit in their own wedge document,1,Support,C,,,,
1245,"I don't see UKIP as being far right, they're just further right than the rest who have congregated arund the middle ground.","Bhutto regularly appeared as UKIP's Commonwealth spokesman, and as a party representative, in local and national media.",2,No Relation,C,,,,
2706,but where does that leave id  without a theory for the designer then that aspect remains unknown and would thus be called supernatural,id without a designer the cause of the big bang is unknown,0,Attack,C,,,,
428,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","Ms Andreasen had been UKIP's sole remaining female MEP, after Nikki Sinclaire was expelled from the party in 2010.",2,No Relation,C,,,,
2175,UKIP works against a lot of what most people would categorise as basic rights such as marriage ‚Äì even if with the same sex - free movement and right to own cultures and living them out. ,But even if it bought him a bit of peace and quiet within the party it seemingly failed to neutralise the threat from the UK Independence party (UKIP) as the Tories slumped to third place in the Eastleigh by-election.,2,No Relation,C,,,,
2763,here is the response to irons which was also published in the montana law review,pt,1,Support,C,,,,
2016,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",0,Attack,C,0,0,1,
2986,most of those heavy gasses were filtered out of the atmosphere before life had even emerged and the atmosphere was changed to oxygen long before plants evolved,i had always been taught it was the plants,1,Support,C,1,0,0,
1572,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","I don't think in Brussels, Berlin or Paris you are going to gain that audience or that support you need by holding a pistol to Europe's head, in which you are saying 'agree with us on everything we want or we are leaving.",2,No Relation,C,0,1,0,
1452,Beyond leaving the EU and migration what policies do ukip have?,"I fear that on climate change and energy policy, UKIP have nothing to offer.",1,Support,C,0,1,0,
3662,suits is the best,suits is good but certainly not the best characters are pretty cool but plot and dialogue can be a bit cheesy sometimes unless dwight is a senior partner,0,Attack,C,1,0,0,
2304,preventing creationism to be taught is not violating freedom of religion,laurie goodstein,0,Attack,C,0,0,1,
96,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.","In some cases, they have confirmed and illustrated what we believed already, he said.",2,No Relation,C,1,0,0,
3816,We should grant politicians immunity from prosecution,Immunity creates a perverse incentive to hang on to their office as long as possible,0,Attack,C,1,0,0,
1904,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"Mr Wheeler, who has criticised David Cameron's attitude to the EU, said UKIP's success was vital.",0,Attack,C,1,0,0,
774,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","Labour candidate Sarah Champion won in Rotherham with 9,866 votes to UKIP candidate Jane Collins' 4,648.",2,No Relation,C,0,1,0,
2240,"UKIP advocates for the UK leaving the European Union which would be a bad idea – but they are trying to leverage on the british people’s need to belong and pride to be british, which further sparks their anti-foreigner standpoint.",The group suggest that within five years UKIP will have more members than the Tories at the current rate of attrition.,2,No Relation,C,1,0,0,
2634,for years now the intelligent design proponents and the discovery institute have been working the catholic angle getting some of its cardinals into trouble,if the catholic church says it it has just gotta be true,0,Attack,C,0,1,0,
102,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"UKIP gained 136 county councillors in England's local elections, with the Lib Dems losing 106.",1,Support,C,0,1,0,
2736,tj again only valid if you trust judge jones and judge jones is really only the aclu in disguise because of how much he copied from them,tji dont believe the  similarity in the aclus submission and the judges analysis was a lucky or freak coincidence im illinformed because i think he copied it rightyou seem to be ill informed about both the extent as well as the relevance of this so called copying,0,Attack,C,0,1,0,
494,A vote for UKIP would be a vote for a Tory-UKIP alliance that would be more right-wing than a Tory government.,"As well as campaigning against wind farms and increased migration, which UKIP claims is placing a strain on housing and public services, the party has three overarching polices for councils across England, all of which appear thoroughly right wing.",1,Support,C,0,1,0,
836,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!",The magazine quotes her as saying it would be a travesty if UKIP came in and took the seats off our councillors or indeed me when their policies and beliefs were very conservative.,1,Support,C,1,0,0,
17,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",Tim Loughton believes UKIP are here to stay.,1,Support,C,0,1,0,
3658,i was about to post the same thing you get hesitant for a while but then forget all about it,not so sure about that after reading about the kidney and brain incident at kfc i do not think i will be going back there anytime soon,0,Attack,C,0,0,1,
2787,and seeing that pvm doesnt care about the truth why is he a scientiston the contrary i have been asking you several times now how does id explains the bacterial flagella,joe gi never said anything about einsteins religious convictions,1,Support,C,0,0,1,
3799,I prefer trade to aid,Trade provides developing countries with an important basis for their own improvement,1,Support,C,0,1,0,
224,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"Once the results are in, his party is highly unlikely to have gained control of a council.",2,No Relation,C,0,0,1,
2808,tjwho the designer is has nothing to do with id theory and everyone knows that,after admitting that science is not atheistic he now accuses atheists scientists and christians alike of not liking ids implications when in fact anyone should realize that these objections are firstmost about the lack of scientific content of id and that the strong religious foundation of id is only secondary to this,0,Attack,C,0,1,0,
3985,movies should be fun entertaining this movie is not waste of my time,then dont watch it its that simple but dont say that movies should be one thing have you not read depressing literature or stared at melancholic paintings before,0,Attack,C,1,0,0,
3908,I believe that opinion polls harm the democratic process,Citizens have a fundamental right to vote on whatever the basis they choose,0,Attack,C,1,0,0,
487,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",Eurosceptic UKIP's success in the local elections has renewed pressure on David Cameron to hold an in-out referendum.,1,Support,C,0,1,0,
3215,yes you are right it is impossible to call it a certainity but for this reasonall evidence for evolution is proven,to say that evolution has been scientifically proved would require that it be first studied then determined scientifically,0,Attack,C,1,0,0,
1137,Plenty of survey's have shown UKIP to be the most hated of the main parties.,"It had something of the air of a preacher's gathering, with a preacher who could be found afterwards puffing a pipe and supping a substantial glass of red wine.",2,No Relation,C,0,0,1,
3275,why couldnt god have created everything through evolution,intelligent design is the conclusion of deductive reasoning,1,Support,C,0,1,0,
1400,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,He was speaking at a fringe meeting at the Tory conference in Manchester.,2,No Relation,C,1,0,0,
1480,"The European Commission has rightly attacked as ""beneath contempt"" a campaign in Britain against the euro currency featuring Nazi dictator Adolf Hitler, as reported by CNN, but the question remains why what UKIP calls ""spicing up"" politics actually is acceptable to even a non-trivial part of the electorate.","UKIP candidate Diane James came second with 11,571 votes, her 28% the party's best-ever showing in a Westminster election.",2,No Relation,C,0,1,0,
1957,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"In 2006, the lower-key Knapman retired, to be replaced by Nigel Farage, an eye-catching media performer who pledged to make UKIP a truly representative party, ending its image as a single-issue pressure group.",1,Support,C,0,1,0,
57,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.",He said that negotiations behind the scenes go on all the time but he had not personally spoken to her.,2,No Relation,C,0,0,1,
1251,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",The claim is firmly denied by Mr Bloom and is being investigated.,2,No Relation,C,0,0,1,
799,"I don't see UKIP as being far right, they're just further right than the rest who have congregated arund the middle ground.",He said he planned to appeal against his conviction for conspiracy to blackmail.,2,No Relation,C,0,0,1,
856,The current smear strategy against UKIP is not pulling people back but pushing them towards UKIP and if this carries on then things are going to be a lot tighter by the time the general election comes.,"It means, she says, the NHS is stretched and her six-year-old daughter isn't at the best local school.",2,No Relation,C,0,1,0,
2011,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.",He said his views were nothing to do with UKIP and were expressed before he became involved with the party.,2,No Relation,C,0,0,1,
3437, creation is fantasy and you cant prove a fantasy, it is only belief,1,Support,C,0,1,0,
10,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.","In a BBC interview, Lord Tebbit, an ally of former Prime Minister Margaret Thatcher, urged Mr Cameron to immediately put legislation in place to allow for a referendum and set a date for it.",2,No Relation,C,0,0,1,
1156,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,He suggested the possibility of live-streaming on the internet while debates were running.,2,No Relation,C,0,0,1,
3529,i believe abortion is a crime against humanity and should be outlawed,i think the same about religion why should you get your way and tryannise women and i not get mine,0,Attack,C,0,1,0,
3616,the most practical triumph of science over religion is not the acceptance of the fact of evolution by the pope or of the acknowledgement of a heliocentric solar system it was in the seventeenth century when churches began to put up lightning conductors,i was reminded of this also,1,Support,C,0,1,0,
914,Many racists and especially xenophobes find the UKIP message appealing.,"Local council elections were also being held in Anglesey in Wales, which is currently classified as No Overall Control but is dominated by independents.",2,No Relation,C,0,0,1,
2321,grayling explains in his review of fullers latest book quite well how id is doomed to remain scientifically vacuousfuller has written about popper he seems to forget poppers killer point namely a theory that explains everything explains nothing,pvm wrote however this is false and misleading,0,Attack,C,1,0,0,
1965,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","He said he had been advised to make the arrangement for inheritance purposes, on the basis that it could be used to pay for things such as schools fees for grandchildren.",2,No Relation,C,0,0,1,
3606,sadly policy needs no law for justification the va is a law unto themselves as anyone who has delt with them finds out,well then there is grounds for a lawsuit find a group of veterans and get them to sue the va funded by the nra and take the whole organizaton to court on charges of violating federal standards,1,Support,C,0,1,0,
210,The current smear strategy against UKIP is not pulling people back but pushing them towards UKIP and if this carries on then things are going to be a lot tighter by the time the general election comes.,"Lord Pearson's predecessor, Nigel Farage, said he would not announce whether he would stand until the conference.",2,No Relation,C,0,0,1,
1482,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"Labour leader Ed Miliband said earlier this month that his MPs would not take part in the vote on Friday, describing the bill as a gimmick.",2,No Relation,C,0,0,1,
2006,"UKIP is certainly NOT racist or xenophobic - if you, as I'm you have done, read our policies on the website there is no suggestion of this at all, it is more a rumour and conspiracy of the lefties. ",Farage admitted the party had not had time to properly vet all of its new recruits and he was forced to suspend a handful of them following newspaper reports of alleged racist comments.,0,Attack,C,1,0,0,
2970,some people see it as a day to the lord is a  years,isnt one of those choices objectively true,0,Attack,C,1,0,0,
1370,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.","What we have seen round the country is councillors defecting, former Conservative association chairmen defecting.",2,No Relation,C,0,0,1,
1878,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",2,No Relation,C,0,1,0,
1996,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","In 2006, the lower-key Knapman retired, to be replaced by Nigel Farage, an eye-catching media performer who pledged to make UKIP a truly representative party, ending its image as a single-issue pressure group.",1,Support,C,0,1,0,
4051,the only good thing in this movie was dr schultz after that it was a yawn fest,it won  oscars and got great reviews so a lot of people disagree with you it was a really entertaining movie with a great cast definitely not one of the worst movies,0,Attack,C,1,0,0,
35,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"In an interview with the Guardian, Mr Farage defended UKIP as a party where we've got some eccentrics, but we are addressing the people's real worries.",0,Attack,C,1,0,0,
3689,despite its price the ipad is still my favourite,you can get any other tablet for much less that has the same features,0,Attack,C,1,0,0,
1301,The only reason we are even having a sensible debate about Europe are UKIP.,The MEP had to cancel an appearance at his party's North East regional conference after ongoing back problems flared up.,2,No Relation,C,0,0,1,
2985,very interesting summary,most of those heavy gasses were filtered out of the atmosphere before life had even emerged and the atmosphere was changed to oxygen long before plants evolved,1,Support,C,0,1,0,
2050,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.","Mr Cameron also said he did not think it would be right for Britain - or in the national interest - to leave the EU entirely, pointing out that some 50% of nation's trade was with the EU.",0,Attack,C,1,0,0,
1277,"The UKIP mainstay vote is in normal working people because they never voted for 4 million immigrants, they never voted for Multiculturalism.","My first impression of Nigel is an unorthodox, happy, cheerful guy - outspoken and humorous, says Spencer, speaking to Radio 4's Profile.",2,No Relation,C,0,0,1,
2665,according to its advocates the designer responsible for intelligent design in biology could be any sort of creative intelligence capable of engineering the basic elements of life,complexity is the more the norm than the exception,0,Attack,C,1,0,0,
2143,UKIP is a vessel through which a protest is being delivered. ,"After Conservative MPs effectively killed off the idea of House of Lords reform in August, Lib Dem leader Nick Clegg announced his party would oppose plans for boundary changes.",2,No Relation,C,0,0,1,
2366,if you are going to comment on something in   science   you need to back it up with actual data,first i believe that religion is manmade as are christ buddha mohammed et al,0,Attack,C,0,0,1,
1974,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.","He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",0,Attack,C,0,0,1,
950,Hopefully we will see our first UKIP MP before the general elections next year.,UKIP has won 42 seats so far and is averaging 26 per cent of the vote in the wards where it is standing.,1,Support,C,0,1,0,
3274,i have no patience for people like you,why couldnt god have created everything through evolution,0,Attack,C,0,0,1,
850,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.","James Morris said there were lots of practical ideas for the future of the Conservative Party, but denied it was an alternative group.",2,No Relation,C,0,0,1,
589,"Despite their best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.",He made the comment during a debate on EU proposals for gender quotas in the boardroom.,2,No Relation,C,0,0,1,
2789,but they do,how do public schools support hate of   religion  ,0,Attack,C,0,0,1,
742,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"Well, they are only going to get that if David Cameron is prime minister after the next election, he told BBC Radio 5 Live's Pienaar's Politics.",2,No Relation,C,1,0,0,
1690,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,C,0,1,0,
3715,usually the best city in every country is the capital so i would go for madrid ,yes madrid rules it has got lots of football stadiums,1,Support,C,0,1,0,
2271,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.",But UKIP said leaving the EU was the only way to fully take control of the UK's borders.,0,Attack,C,1,0,0,
1847,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,Labour accused the PM of trying to ditch the TV debates simply because he is too scared to defend his record.,2,No Relation,C,0,0,1,
2995,so if god is not all powerful and all knowing then god is fallible,if you take a basic biology course at the high school level just a reminder biology is accepted by almost all religions regarding contentthere would be a detailed explanation of how life was created by chemical compounds and reactions,1,Support,C,1,0,0,
406,"The UKIP mainstay vote is in normal working people because they never voted for 4 million immigrants, they never voted for Multiculturalism.",He will do what he thinks is best for the country in its relations with the EU.,2,No Relation,C,0,0,1,
3632,i am gravely offended by those who claim to be on a first name basis with god who claim to know exactly what it is that god wants and believesto me somehow it smacks of selfidolatrization prideful in being next to god,what else is new,1,Support,C,1,0,0,
3226,if man evolved from apes then why is there still apes to evolve is to change and the ape didnt,just like pluto orbiting the sun completely and gravity theyre theories but in the scientific way of using the word,0,Attack,C,1,0,0,
2593,jay richards says theres especially intriguing evidence of design in cosmology physics and astronomy,islandthe wmap anamoly indicates that we are at the center of the universe   httpcerncourier,1,Support,C,1,0,0,
1844,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,The group suggest that within five years UKIP will have more members than the Tories at the current rate of attrition.,0,Attack,C,1,0,0,
933,The current smear strategy against UKIP is not pulling people back but pushing them towards UKIP and if this carries on then things are going to be a lot tighter by the time the general election comes.,He said he was disappointed Ed Miliband had not mentioned Europe in his big speech on Tuesday.,2,No Relation,C,0,0,1,
1419,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"But he also took a swipe at Labour, who he said don't really have the courage of their convictions on this.",2,No Relation,C,0,0,1,
2371,i fail to see how id can help us here,it allows some people to scientifically believe in   god   ,0,Attack,C,1,0,0,
1581,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",1,Support,C,0,1,0,
1319,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.","But UKIP is also aiming to capitalise on public concern over immigration, tax rises, wind farms and may other issues.",0,Attack,C,1,0,0,
2784,joe gnow you are just lying,einsteinit was of course a lie what you read about my religious convictions a lie which is being systematically repeated,1,Support,C,1,0,0,
4000,you are right it should be a nine stars hands down,that was my rating this film is superior in every respect and most of all its ideas,1,Support,C,0,1,0,
2858,id may assert but as a science their contributions remain largely with content,id may assert but as a science their contributions remain largely with content,0,Attack,C,0,1,0,
3261,ok,wow,1,Support,C,0,0,1,
350,"The sooner we are out of the EU, the sooner we can start making this country great again.","Speaking on BBC Two's Daily Politics, Mr Bashir, who is of Pakistani origin, asked if this was a racist party, would they select him?",2,No Relation,C,0,0,1,
586,UKIP are neither sexist nor another incarnation of the BNP.,"The chairman of the Royal College of GPs, Claire Gerada, has accused UKIP's treasurer of sexism.",0,Attack,C,1,0,0,
1884,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","They will each have plenty of opportunities to publicly debate the party's performance, and to make the case against the return of Nigel Farage.",2,No Relation,C,1,0,0,
3561,this is where the competition really occurs this is why natural selection the ability to go on to breed on the level of the population is actually nonrandom,wow supersport got something right,1,Support,C,0,0,1,
3818,European Parliament elections should involve only one voting district all of Europe and not separate country seats,Get out the vote,1,Support,C,0,0,1,
1009,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"Mr Farage poses as the everyman politician, a ordinary man who fell into politics almost accidently.",2,No Relation,C,0,0,1,
2775,of course the disco tute is the discovery of nonsense,of course the disco tute is the discovery of nonsense,0,Attack,C,0,1,0,
1859,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","So constraining solar and onshore makes good value for money sense, it lets us move quicker than expected to market forces, and enables us to ensure that the one renewable technology that can go to scale in the 2020s - offshore wind - gets the early support that an immature technology needs.",2,No Relation,C,0,0,1,
743,"I don't see UKIP as being far right, they're just further right than the rest who have congregated arund the middle ground.","In Middlesbrough, Labour's Andy McDonald, a solicitor for a trade union law firm and former Middlesbrough councillor, won with 10,201 votes to UKIP candidate Richard Elvin's 1,990.",2,No Relation,C,1,0,0,
2094,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,He said people voted for UKIP because they were offering policy solutions and common sense ideas.,0,Attack,C,1,0,0,
1737,Plenty of survey's have shown UKIP to be the most hated of the main parties.,"The responsibility of politicians in this situation when people are getting anxious is to try to reassure them and give the facts, not panic and resort to populist measures that do harm.",2,No Relation,C,0,1,0,
2700,i asked ask yourself this simple question how does id explain the bacterial flagella it doesnt it merely calls it designed which is a placeholder for our ignorance as to how to explain the flagella,an underlying assumption of id is that intelligence is a property which we can generally understand through our observations of intelligent agents in the natural world,1,Support,C,0,1,0,
1750,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",Mike Nattrass left UKIP last month after a row with leader Nigel Farage.,2,No Relation,C,0,0,1,
2198,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,Man's best friend doesn't look like our best friend from where I'm looking and is leaving us both with the impression that he'll not only demolish the leaflet being offered to his owner but the arm of whoever hands it to him.,2,No Relation,C,0,0,1,
1533,UKIP is not at all taking into account the financial effects of leaving the EU: Europe is the main market for the UK. ,"Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",1,Support,C,0,1,0,
4011,did anybody else find the twist a bit silly i did it was shocking and unexpected alright but also so random ,i dont know how anyone can watch this movie and not understand the mastery of revenge they had just witnessed it couldnt have been more perfect,0,Attack,C,1,0,0,
233,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Mr Farage said Mr Bloom had, over the course of the summer, done his best to garner as many headlines as possible, and you can laugh occasionally.",2,No Relation,C,0,0,1,
125,UKIP are asking the questions that haven't been asked by the opposition or the media.,"The Labour candidate Emma Lewell-Buck won the South Shields contest with 12,493 votes - the vote was triggered by the resignation of former Labour foreign secretary David Miliband as an MP.",2,No Relation,C,0,0,1,
987,"The sooner we are out of the EU, the sooner we can start making this country great again.",And that is because we are talking about issues that the other parties would like to brush under the carpet.,2,No Relation,C,0,1,0,
568,"If you want an insight into just how mad and bad UKIP are, go and read what their members, candidates and supporters write on the Telegraph.","For the moment, that's true, he says, the first-past-the-post system is a nightmare for us.",2,No Relation,C,0,0,1,
2047,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,C,1,0,0,
918,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.",The Lib Dem candidate is expected to be selected on Saturday.,2,No Relation,C,0,0,1,
678,Plenty of survey's have shown UKIP to be the most hated of the main parties.,She added that there were clear marginal seats where her party would be a driving force and a candidate could take that vote and ultimately be an MP representing UKIP in the House of Commons.,2,No Relation,C,1,0,0,
