orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance,relevance human labeled
1816,charles darwin wrote about the theory of biological evolution not antievolution just because the word anti is in front of something it does not make it correct mate,actually im not sure its been proven,0,Attack,B,1,0,,,
1164,and minimize the ad hominems and iders will listen,i believe arguments from the opposing camps that say it looks like it was designed so it must have been designed and natural selection could have produced it so we believe natural selection did produce it are not going to lead to resolution of this issue,1,Support,B,0,1,,,
651,"It feels like UKIP is anti most things and base their politics on this: Anti-aid, Anti-immigrant – at times even anti-politics; it is therefore difficult to understand what they actually stand for and want to work towards.",The announcement comes two weeks after a roll out of Home Office vans with posters warning illegal immigrants to go home or face arrest was cancelled.,1,Support,B,0,1,,,
1199,jay richards says theres especially intriguing evidence of design in cosmology physics and astronomy,islandthe wmap anamoly indicates that we are at the center of the universe   httpcerncourier,1,Support,B,0,1,,,
895,openmindedness toward creationism is important,attempts to conceal the creationismevolution controversy from students are dogmatic promotions of evolution,1,Support,B,0,1,,,
928,pvm wrote however this is false and misleading,hghlanderthis is false and misleading,0,Attack,B,0,1,,,
2540,We should allow voting at 16 in European Parliament elections,EU elections would put young people off voting,0,Attack,B,1,0,,,
2,"The greens and ukip provide encouragement for labour and conservatives alike to address some issues people care about, albeit only lip service to retain votes mainly.","Mr Miliband has not ruled out a referendum, which may be counter as a UKIP success.",1,Support,B,0,1,,,
705,"No doubt ordinary people are fed up with the behaviour of the Westminster bubble, but the other reason why UKIP is doing well is that they're articulating the concerns of working people, which Tories never do and Labour hasn't done since if fell under the spell of Tony Blair.","UKIP defied the odds again at last year's European elections, beating Labour into third place, much to the dismay of those, on the left and right, who had written the party off as a busted flush.",1,Support,B,0,1,,,
1926, i do not believe that we evolved from monkeys or any other animal i believe that god created us in his own image, it is very wrong we didnt evolve from apes,1,Support,B,0,1,,,
232,Intellectually I rate Farage much higher than Cameron; he has a very sharp and quick wit and is an excellent public speaker.,"General elections, however, with their first-past-the-post voting systems, have been a very different story and Farage has failed to make the breakthrough he has been hoping for.",0,Attack,B,1,0,,,
1385,as you have been told already what phil says is irrelevant to id,i guess this means that what id proponents say about id is irrelevant even though said proponents are the ones who started idfascinating indeed,0,Attack,B,1,0,,,
2098,you want to talk pain i wish the proinfanticide zealots could experience being dismembered and having their skulls collapsed and their brains sucked out so theyll know what an innocent baby feels when its being aborted,you mean like how you suck any rationale thought or discourse from a debate topic,0,Attack,B,1,0,,,
2441,We should fear the power of government over the internet,Internet regulation is a euphemism for censorship,1,Support,B,0,1,,,
1651,the bible is true because the bible says so is incredibly juvenile logic,everything i say is correct regardless of logic or evidence that attempts to prove me wrong,1,Support,B,0,1,,,
647,UKIP seems overwhelmingly to be staffed by racists who want to keep people not born in this country outside this country.,"Meanwhile, the Bulgarian President Rosen Plevneliev has warned that Britain's immigration policy could harm its image as a great global power that pioneered integration.",1,Support,B,0,1,,,
2317,barcelona fc is usually the favourite for winning although this year they had their ups and downs,barcelona knows its game they are definitely gonna raise it again this year the team is just invincible i would bet my money on them,1,Support,B,0,1,,,
1271,according to its advocates the designer responsible for intelligent design in biology could be any sort of creative intelligence capable of engineering the basic elements of life,complexity is the more the norm than the exception,0,Attack,B,1,0,,,
36,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Mr Campbell-Bannerman, who wrote the party's 2010 election manifesto, came third behind Mr Farage, who is widely supported, in 2006.",0,Attack,B,1,0,,,
513,Labour won't have anything to do with UKIP as they are more right-wing than the Tories. ,UKIP leader Nigel Farage said any members proven to have extreme right wing views would be expelled.,0,Attack,B,1,0,,,
160,"UKIP appeal to the 'working class' and many of the those who have not bothered voting for a long time, come the general election it won't just be the Tories who feel the hit.","Before her appearance on I'm a Celebrity, Ms Dorries annoyed senior figures in her party when she said UKIP was run by arrogant posh boys.",0,Attack,B,1,0,,,
302,Hopefully we will see our first UKIP MP before the general elections next year.,UKIP has won 42 seats so far and is averaging 26 per cent of the vote in the wards where it is standing.,1,Support,B,0,1,,,
1542,to start with with i think the wikipedia page  httpen, and the lord god formed man of the dust of the ground and breathed into his nostrils the breath of life and man became a living soul,1,Support,B,1,0,,,
687,UKIP language tends to portray the real experiences of UKIP people not the politically correct fantasy construct that too many people on here seem comfortable with.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,B,0,1,,,
2039, who enters into a scientific debate about evolution asking only for opinions are you serious forget opinions, wrong  evolution is probably the most supported theory in biology  its withstood considerable scrutiny for the past  years and is as strong as ever,1,Support,B,0,1,,,
542,"Europe is no longer fit for purpose and we'd do better to be out than in, plus save a whole load of cash.","Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",0,Attack,B,1,0,,,
1441,its not about believing in id many people have come to accept by faith the existence of a god but rather that scientists do not believe that id has much of anything to offer scientifically speaking,creationism has more solid evidence than   evolution   does,0,Attack,B,1,0,,,
236,If UKIP is really the best our country can do for an alternative then we are all doomed.,"UKIP better represents the views of Conservative voters than David Cameron's Conservative Party, he said, on a wide range of issues.",0,Attack,B,1,0,,,
2632,this film is the poster child for hollywood greed at work its a depressing plot devoid of compassionate characters i mean they kill a child in this movie who finds that entertaining,you are right this movie sucks i dont understand why is it liked so much someone here says its supposed to be thought provoking and not entertaining,1,Support,B,0,1,,,
1529,after all he is just trying to compete with your legacy nick,your friend pvm gave out in this discussion  httpwww,0,Attack,B,1,0,,,
1130,the only thing i take issue with in this argument is the comments about lenskis work with e,mr,1,Support,B,1,0,,,
1767,as has already been covered,genesis  and  say and there was evening and there was morning a sixth day,0,Attack,B,1,0,,,
32,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","The United Kingdom Independence Party (UKIP) is now a significant contributory factor in costing the Conservative Party victories in marginal seats, his report says.",1,Support,B,0,1,,,
1056,do you know that there is a god youre  on this,i am confident there is a god,0,Attack,B,0,1,,,
1365,judge jonesalthough we have found that defendants conduct conveys a strong message of endorsement of the board members par ticular religious view pursuant to the endorsement test the better practice in this circuit is for this court to also evaluate the challenged conduct separately under the lemon test,from the above linked paper by peter irons i quote the followingpeter ironsin an undoubtedly unintentional slip which they may well regret the di authors have effectively given away the store with their concession that under the lemon test all that was necessary for judge jones to determine that an establishment clause violation had occurred was to find that the dover school board members had predominantly religious motivations for enacting their id policy,1,Support,B,0,1,,,
240,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","Natalie Bennett spoke about UKIP polices for the Green Belt, Trident, defence the and economy, with Andrew Neil on the Daily Politics while campaigning in the West Midlands.",0,Attack,B,1,0,,,
2626,as far as acting and cinematography go this film was great but the content and plot were horrible,it was not made to be just a family movie it was also meant to be serious movie with a mix of realism and fantasy combined for mature viewers most specially that what makes the movie special,0,Attack,B,1,0,,,
1827,correct the only way that either side could be proven is wether or not we can prove or disprove god,evolution has never been proven and will never be proven because it never happened,1,Support,B,1,0,,,
995,what always gets me with the intelligent design crowd is that in their aim of inserting an external designer into the mix of biological science they seem to miss or deliberately avoid one glaring fact  once life exists with varying degrees of success life designs itself according to the rules established by its environment and its own specific nature,this is the age old question,0,Attack,B,0,1,,,
2439,Bribery is sometimes acceptable,The demand for bribes would end if companies stopped supplying them,0,Attack,B,1,0,,,
2610, especially from a first time director,its too bad you couldnt finish because its a great movie,0,Attack,B,0,1,,,
1996, i believe in evolution, nothing in biology makes sense except in light of evolution,1,Support,B,0,1,,,
2338,perhaps a marathon,a marathon sounds good,1,Support,B,0,1,,,
364,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","He claimed UKIP could top the polls in the 2014 European elections if it could could take 27% of the vote, and recalled it has risen from third to second in last euro elections.",1,Support,B,0,1,,,
523,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",1,Support,B,0,1,,,
780,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.","Conservative party vice chairman Michael Fabricant said the party had struggled to present a distinctive message during the Eastleigh election, saying UKIP had managed to connect with traditional blue-collar Tory voters on issues such as crime and immigration in a way the Conservatives had not.",1,Support,B,1,0,,,
1971, well to begin with there is a lot of strong evidence to support evolution the discovery of dna the discovery of fossils and primitive primates etc, i definitely think it has something to do with everything as there is quite a lot of evidence for it e,1,Support,B,0,1,,,
344,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"UKIP is still a party driven by a fundamental desire to get Britain out of the EU, and it's Conservatives, or at least Conservative leaners, who are the bulk of its supporters.",1,Support,B,0,1,,,
779,It is more likely that Tory voters would vote tactically for UKIP to keep Labour out and that means Labour are at a real disadvantage. ,"Labour has declined to say how it expects to do, but experts have said it will be looking to retake control of councils such as Derbyshire and make inroads across the south of England at the very least.",0,Attack,B,1,0,,,
817,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"It is not just about UKIP it's that the British people are as interested and concerned about Europe, as they are about the economy, as they are about immigration.",1,Support,B,0,1,,,
1074,i dont agree with the very first statement that id limits its claims to what can be scientifically inferred from the empirical domain,sharky has pointed out the problem with id namely the flawed concept that ordinary and rarefied design can be detected reliably based on the same approach,1,Support,B,0,1,,,
1265,no id does not claim the designer is human like but since humans are the only known intelligence that is the only thing they have to compare id to,science is testable,0,Attack,B,1,0,,,
1593,i had always been taught it was the plants,  httpeesc,1,Support,B,1,0,,,
2173,creationism starts with a conclusion and finds data to support it according to the scientific method one is supposed to look at data and draw a conclusion from it therefore creationism is not science and needs not take any scientific consideration,been saying that ever since the first time i heard about creationsism,1,Support,B,0,1,,,
920,i wrote a good philosophical question and i think you and i would agree that this adaptation could have been guided by some higher agency of course by using a fully natural mechanism such questions remain scientifically vacuous,i surely intend to do so but these issues go beyond questions of policy,1,Support,B,0,1,,,
2356,steel type x,the tool needs longevity this type of steel is very strong ,1,Support,B,0,1,,,
2566,this was just an amateurish hodgepodge of the departed the town and we own the night and sopranos,i had completely the opposite impression though i respect your input as were all going to have our own viewpoint but i very much liked this film,0,Attack,B,1,0,,,
128,"Marketing UKIP as ""the people's army"" is a bitter irony.",A UKIP candidate in Somerset was suspended from the party on Tuesday after a photo of him apparently making a Nazi-style salute appeared on his Facebook page.,1,Support,B,0,1,,,
2043, creation is fantasy and you cant prove a fantasy, it is only belief,1,Support,B,0,1,,,
2159,right wing abortion activists are divorced from reality,agreed your ideas are pretty cool,1,Support,B,0,1,,,
2345,no joined is the date a user registered to the website and visited is the date of his or her last visit do you think the names are not clear,yes they are for some reason they used to be the same for a few days it is ok now,1,Support,B,0,1,,,
1896, god does exist he created evolution, what i feel in this context is creationism is nothing but a wrong assumption,1,Support,B,1,0,,,
2258,limassol no doubt about it it has the most beautiful beaches and the most fun places to visit,i disagree about the most beautiful beaches part,0,Attack,B,1,0,,,
6,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",Tim Loughton believes UKIP are here to stay.,1,Support,B,0,1,,,
740,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","In 2006, the lower-key Knapman retired, to be replaced by Nigel Farage, an eye-catching media performer who pledged to make UKIP a truly representative party, ending its image as a single-issue pressure group.",1,Support,B,0,1,,,
256,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.",Mr Farage's pitch is attractive to voters.,1,Support,B,0,1,,,
1823,no but i do call into question the nature of your uncertainty,if what you say is true then nothing at all is scientific fact,0,Attack,B,1,0,,,
1575,and what of those who having studied the bible and the physical world determine that the bible has no basis in fact,some people see it as a day to the lord is a  years,0,Attack,B,1,0,,,
1399,why dont we   add   those inand believe me those commandments werent invented at that time,why dont you tell meare they needed to for   health   and safety of the country,0,Attack,B,1,0,,,
417,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","The penny is beginning to drop with the British people and British businesses that we are no longer a self-governing nation, and UKIP are here to remedy this.",0,Attack,B,1,0,,,
1450,jim,jimfinally i just want to say that it appears to me that statements made against id and their proponents  made by others not you  regarding id has been so emotionally charged it makes me feel their judgment is affected,1,Support,B,0,1,,,
1318,you are using the common tactic of forcing someone to disprove a negative,there is nothing wrong with asking someone to disprove a negative that is with asking someone to provide evidence contrary to a claim,0,Attack,B,1,0,,,
2262,there is a spelling error on the page after you have registered saying to verify your account by email ,thank you for your feedback it has been fixed now,0,Attack,B,0,1,,,
577,UKIP want to get us out of the EU to make the British people much worse off then they already are.,The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,1,Support,B,0,1,,,
1887,please take no offence to my response,its called the theory of evolution for a reason,1,Support,B,1,0,,,
2028, i have repeatedly asked for proof on this site and have yet to be supplied with any real proof, evolution is just an excuse for biology to occupy the adolescent young mind,1,Support,B,0,1,,,
1484,i happened to drop by the discoverys institutes website which claims to be interested in improving the accuracy in reporting and read an interesting blurb titled ncse promotes shrill editorial suggesting students be forced to consider the possibility that there is no god,so i decided to check out the actual articles in question and much to my dismay i came to realize that this seemed to be a blatant quote out of context,0,Attack,B,1,0,,,
1951, no no no  we are evolving constantly we have evolve so much that now we have the power to create, they all kinds of evidence that evolution exists,1,Support,B,0,1,,,
46,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.",Mr Farron said he was expecting it to be a tough fight but said UKIP was determined to win.,1,Support,B,0,1,,,
366,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,They (the Conservatives) know they have lost the argument on jobs and immigration and UKIP have stolen a march on them.,1,Support,B,0,1,,,
241,"I agree with UKIP on the EU, but the rest of their policies are dangerous right wing bile.",Some have also suggested that UKIP may appeal to disaffected BNP voters.,1,Support,B,0,1,,,
2362,but if we get this right we will waste less research time with dodgy students we wish we had rejected at interview,i fully agree,1,Support,B,0,1,,,
1994, evolution is correct, people who believe that god created the earth keep saying that they got this from the bible,1,Support,B,0,1,,,
544,"UKIP are a two trick pony, Europe and immigration that's it.","Explaining his decision to swap sides, Mr Campbell Bannerman - MEP for the East of England - said UKIP had become obsessed with single issue politics, internal fighting and shouting from the sidelines.",1,Support,B,0,1,,,
1793,i agreed with you up until reasonable doubt,therefore your usurpation of supposed assumption of stated opinion cannot be proven or supported by evidence but is not substantial enough to answer the question specifically,1,Support,B,1,0,,,
1633,obviously you havent done much reading on the aig website,obviously you havent done much reading on the aig website,0,Attack,B,0,1,,,
2330,i would suggest just buying a tablet either an ipad or any android tablet no need to pay the cost of a laptop,indeed no need to carry around a big old laptop if you just browse the web and look at emails,1,Support,B,0,1,,,
939,highlanderthe lack of evidence supporting materialist assumptions complexity is a chance arrangement means the opposite could be true,these two moves ruling out regularity and then ruling out chance  constitute the design inference,1,Support,B,0,1,,,
618,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",For Nigel Farage convincing his fiercest critics among UKIP's members and its estranged onetime supporters that he remains the right man to lead the party may be difficult.,0,Attack,B,1,0,,,
1376,just what if there is a creator  isnt science after truth  has science proven that there is no creator why is recognizing the possibility that there was intelligence behind the emergence of life a nonscientific idea  basically what you are saying is that if there was a creator or intelligence behind the emergence of life science will never be able to come up with the right answer rightso your whole premise for id being nonscientific is the unproven worldview of naturalismyou start off right from the get go with the assumption that there is no creator or any intelligence involved in the emergence of life and go and try and prove your idea with science,they simply want to show that there is good scientific evidence for considering the role of intelligence in the emergence of life,0,Attack,B,0,1,,,
1737,i wish my education in biology was better im reluctant to engage creationists on   evolution   because i just dont have the knowledge,  science   always wants to separate that messy first cell from   evolution   theory,0,Attack,B,1,0,,,
437,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","He also suggested that his party might get its first seats in the UK Parliament at the general election in 2015, and argued it was not just taking votes from the right wing of British politics.",0,Attack,B,1,0,,,
273,The only reason we are even having a sensible debate about Europe are UKIP.,"It is doing the country serious damage because there are large numbers of potential investors in the UK who would bring employment here, who are being warned off because of the uncertainty all of this is creating.",0,Attack,B,1,0,,,
117,Hopefully we will see our first UKIP MP before the general elections next year.,Many decent and patriotic people in this country have been willing to consider flirting with UKIP.,1,Support,B,0,1,,,
31,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",Nigel Farage seems to be on remarably good form these days.,1,Support,B,0,1,,,
1280,the random comes in when particles of rna that came out of the primordial ooze aligned by chance in such a way to produce a singlecelled organism,intelligent design is in fact religiously basedso  ,0,Attack,B,0,1,,,
2507,The International Criminal Court should be recognised,The ICC fails to prevent atrocities,0,Attack,B,1,0,,,
1576,some people see it as a day to the lord is a  years,isnt one of those choices objectively true,0,Attack,B,1,0,,,
2544,We should force think tanks to reveal all of their sources for resource funding,Legally requiring disclosure from all benefits think tanks,1,Support,B,0,1,,,
458,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"The voters have understood that EU membership is making us poorer and less democratic and less free, he said.",1,Support,B,0,1,,,
947,joewe look at the options,joegbtw pvm the scientific answer to ucd is we dont know,0,Attack,B,0,1,,,
423,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!",Olly Neville said that if UKIP wanted to make a real difference it is by representing the people in Westminster politics.,0,Attack,B,1,0,,,
828,UKIP is a vessel through which a protest is being delivered. ,But there are signs UKIP is starting to pick up the sort of protest votes that traditionally go to the Liberal Democrats - as well as benefiting from a slump in support for the British National Party.,1,Support,B,0,1,,,
2375,probably apple they keep making all the wrong marketing moves,it also seems to get harder and harder for them to innovate,1,Support,B,0,1,,,
1123,but what about your opinion on idid is ridiculously and obviously not   science  ,id is ridiculously and obviously not   science   ,0,Attack,B,0,1,,,
2453,The voting age should be lowered to sixteen years,There needs to be a cut off,0,Attack,B,1,0,,,
0,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,"UKIP used to be a protest vote, he explained, but now we are now talking about how Britain should be governed and how we can help all British people.",0,Attack,B,1,0,,,
507,"UKIP advocates for the UK leaving the European Union which would be a bad idea – but they are trying to leverage on the british people’s need to belong and pride to be british, which further sparks their anti-foreigner standpoint.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,B,0,1,,,
2160,yet there is arguably a morality component to every law ever to be put on the books,yes and depending on how you define morality,1,Support,B,0,1,,,
684,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,UKIP leader Nigel Farage said any members proven to have extreme right wing views would be expelled.,0,Attack,B,1,0,,,
486,UKIP doesn't need to win power to force the changes people want.,A ComRes survey for BBC One's Sunday Politics found 22% of Tory local councillors supported a pact with the UKIP.,1,Support,B,0,1,,,
1042,i am an experimental scientist,i am an experimental scientist,0,Attack,B,0,1,,,
2446,The voting age should be lowered to sixteen years,Sixteen year olds are mature enough to vote,1,Support,B,0,1,,,
153,"Despite their best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.",Mr Farage said the issue of Europe was resonating more with the British public.,0,Attack,B,1,0,,,
2147,that is where you mess up and apply the logical fallacy of equivocation you are also doing what is known as willful ignorance,and you do what many atheists do when they do not know what else to say you clang the fallacy bell,0,Attack,B,1,0,,,
526,"UKIP is certainly NOT racist or xenophobic - if you, as I'm you have done, read our policies on the website there is no suggestion of this at all, it is more a rumour and conspiracy of the lefties. ","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,B,1,0,,,
669,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.","I believe that what UKIP is doing is vital for this country, and of course the party's financial management is crucial.",0,Attack,B,1,0,,,
2655,i turned this movie off halfway through because i was bored out of my skull then i come here and its got a high rating granted its got a good storyline good acting nice cinematography but somehow still managed to bore me to tears,have to agree brian theres a whole half hour of boring as he goes across the expanse of the desert that could be edited out,1,Support,B,0,1,,,
325,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",I want to campaign for Britain to break free from the EU and UKIP are the party to do it.,1,Support,B,0,1,,,
1126,why are these two questions always independentbecause   science   as we know it today can only answer one of them,because   science   as we know it today can only answer one of them,0,Attack,B,0,1,,,
1008,that reply was to allogic,and i was just the reverse,1,Support,B,1,0,,,
1699,scientific evidence do you need i mean weve got writing from before  years ago evidence of mankinds making things over  years old,speaking as a nonchristian this argument that the days of creation could not be allegorical simply because the author used an ordinal and the phrase evening and morning is juvenile and unconvincing,1,Support,B,0,1,,,
574,UKIP getting a large chunk of the vote in the EU elections sends a message to Europe that they cannot take the UK membership for granted.,"More people were considering voting for UKIP at a general election than ever before, he suggested, and this current poll surge was different from previous spikes in support which were linked to European elections.",1,Support,B,0,1,,,
450,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",But Dr North does have other reservations about Nigel Farage - including what he sees as his lack of political acumen.,0,Attack,B,1,0,,,
2024, there is eye witness reproducable evidence for micro evolution or change within a species which is irrefutable, i dont believe in evolution or anything contemporary beyond the dictionary definition of it,1,Support,B,1,0,,,
1684,i am not an atheist and have no reason to debate with anyone concerning an eternal being who is greater than any of us,aig doesnt believe the geological data,0,Attack,B,0,1,,,
2274,the wall thickness x should be five millimeter,thickness on a continued section should be as uniform as possible,0,Attack,B,0,1,,,
698,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",1,Support,B,0,1,,,
598,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",Mr Farage has also successfully broadened UKIP's appeal away from Europe.,1,Support,B,0,1,,,
1146,all design is intelligent it takes thought to construct any type of design when you see things take place in science they happen because of all the laws that were put into place by an intelligent designergoing back to the idea of a storm and engines when you get in a car and turn the key you have a spontaneous violent storm erupt inside the engine it all takes place because of all the elements of the design working in concert to produce the effect this and all design requireintelligent thought ,icdesig,0,Attack,B,0,1,,,
1937, i believe evolution did occur but god created it, if your with god then there is no debate,1,Support,B,0,1,,,
1237,why are you claiming one designer theres just as much evidence for a pantheon as there is a monotheistic god but you have the prior assumption the designer is your god and automatically rule them out when you say the designer,what do catcher in the rye the mona lisa mount rushmore and a love note etched on a sandy beach have in common they are all signs of design,1,Support,B,1,0,,,
1003,i think this comes down to an irreducible complexity argument,as much as i might believe that there is some sort of creator and that a creation occurred you cannot justifiably intermingle science and religion,1,Support,B,1,0,,,
99,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"Isolating Britain and damaging Britain's reputation is not the right history to write, he said.",0,Attack,B,1,0,,,
177,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.","Only 33% said they would never consider voting UKIP, with many people seemingly taken by their message.",0,Attack,B,1,0,,,
1184,the actual limitations that creationists try to bring to light are nonsense,from a review of explore evolutioncounterclaims follow that seek to undermine the earlier conclusions including the circular reasoning of the molecular clock the potential fabrications of haeckels ontogeny recapitulates phylogeny how differing family trees are created via anatomical and molecular patterns of relationships and the meaning of gaps in fossil evidence,0,Attack,B,1,0,,,
182,"I would say it's the anti-ukip brigade who have no substance to their argument (or facts), they simply shout ""racist"" with nothing to substantiate this slur, or become crude and insulting.",But he told BBC Radio 5live that his new party UKIP was more in tune with the concerns of Tory voters.,1,Support,B,0,1,,,
497,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",And they also seemed very thankful to have the colourful Nigel Farage back as party leader.,1,Support,B,0,1,,,
2049, yes there is evidence, i take issue only with the word no in this title though without it there wouldnt be much debate so fair play,1,Support,B,0,1,,,
2299,i have had some bad experience with the reliability of samsung products,i am really satisfied with my samsung television and i did not have any problems until now it has the best image quality and great customer support,0,Attack,B,1,0,,,
78,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"But in a chat with younger UKIP members it was grammar schools and university that came up most, and not questions of EU membership.",0,Attack,B,1,0,,,
538,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,One Conservative MP has suggested his party consider a pact with UKIP at the next election.,1,Support,B,0,1,,,
2661,after all the attention and awards etc and an imdb rating of  i was so shocked to finally see this film and have it be so bad,i agree did not like this either in fact i stopped watching once waltz was killed because i just didnt care anymore,1,Support,B,0,1,,,
2161,here in new hampshire not known as a bastion of liberalism civil unions passed the state legislature this year i am now covered under my partners state sponsored he is a state worker health insurance we are grateful,oh i hear you i am covered by my partners insurance here as well i would not have been able to get the insurance if we were not legally a union,1,Support,B,0,1,,,
2391,the best way to protect Scottish interests in the EU is to vote for independence,Scotland has different interests to the UK,1,Support,B,0,1,,,
1246,like all theories evolution has changed over the years because of new evidence was discovered,you are ignoring my main point that catastrophism was closer to the truth then darwin,0,Attack,B,1,0,,,
10,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"In an interview with the Guardian, Mr Farage defended UKIP as a party where we've got some eccentrics, but we are addressing the people's real worries.",0,Attack,B,1,0,,,
2151,what new class this is a silly statement too general,yes joe i agree,1,Support,B,0,1,,,
2289,htc one it is currently the best one in the market good quality superb specs,samsung note  it has a bigger screen and a somewhat faster processor,0,Attack,B,1,0,,,
451,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"The Tory leadership is running scared of its backbenchers by offering to renegotiate the UK's relationship with Brussels, he said in the Observer.",1,Support,B,0,1,,,
587,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",Nigel Farage is on remarkably good form.,1,Support,B,0,1,,,
306,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","Speaking ahead of the party's annual conference, he said UKIP would become the third force in British politics and top the poll at the European elections in 2014.",0,Attack,B,1,0,,,
1515,that luskin accuses the ncse of rewriting history and law when both clearly established the evolution of creationists via cdesign proponentsists to design proponents,whats a darwinist can someone who says that the other side is mishandling terms really afford to label someone as darwinist i neither worship darwin nor accept his writings as absolute truth,1,Support,B,0,1,,,
1108,in his latest book edge of evolution behe attempts to define this edge by pointing to malaria as an example of a designed system in which according to behe two simultaneous mutations are required and given the estimated probabilities of  in  this may be quite unlikely,the following is a quote from your points quote the more parts that appear to be arranged for a purpose and the more precisely they fit each other to achieve that purpose the more and more confident we can be in our conclusion of design,0,Attack,B,0,1,,,
1805,ive studied a lot of biology and to me evolution has indeed been proved,maths is the only branch of science that offers  proof of its arguments,1,Support,B,1,0,,,
1180,fine,your intelligent cause is completely undefined,0,Attack,B,1,0,,,
2214,they did way back when the us did too,and way back when they were legally able to defend themselves to,1,Support,B,0,1,,,
1763,the christian faith is a mockery to humankind,first even as a biblebelieving creationist i want to say thanks for bring attention to genesis ,0,Attack,B,1,0,,,
