orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance,relevance human labeled
3009,are they any less a scientist because they use   science   and their   education   to prove that evolution is falsethey are not scientists because their evidence is false,god is not physical except as christ  a christian true believers,0,Attack,C,0,0,1,,
2256,UKIP want to get us out of the EU to make the British people much worse off then they already are.,"He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",1,Support,C,0,1,0,,
323,"I agree with UKIP on the EU, but the rest of their policies are dangerous right wing bile.","No matter how uncomfortable it makes our metropolitan elite, we have to deal properly with fears over immigration.",0,Attack,C,1,0,0,,
3574,it really does not matter a private screening of a film is a private screening they can boot anyone out that they want,of course the makers of expelled were within their right to expel the very same people that they were attempting to demean in the film,1,Support,C,0,1,0,,
3499,the article as a whole never made that argument either,okay yankee fan keep pretending that it does not well if you never read the article you would not be pretending as that would be an argument from position of ignorance,0,Attack,C,1,0,0,,
2755,nothing wrong with quoting from a well argued submission by the aclu,bowman arguesthe board members werent even aware of the wedge document a dated ten years internal document of di and neither relevant to dover v kitzmiller nor to the id hypothesis,0,Attack,C,1,0,0,,
2942,actually i meant to say that if adam and eves children had to practice incest in order to go forth and multiply then it meant that god ordained it,werent covered under mosaic   law  ,1,Support,C,1,0,0,,
1054,Labour won't have anything to do with UKIP as they are more right-wing than the Tories. ,"It says there should still be a free trade agreement with other European countries, without the existing political links.",2,No Relation,C,0,0,1,,
3325, evolutionist say we were boiling outerspace for a billion years in soup then bang we have earth                               retarted                 if evolution is real how come we cant take monkeys with us on airplanes   supposedly we evolved out of animals, i believe in evolution evolution is the mechanism that some species of animals and plants use to adapt to certain circumstances do to the change,1,Support,C,1,0,0,,
774,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","Labour candidate Sarah Champion won in Rotherham with 9,866 votes to UKIP candidate Jane Collins' 4,648.",2,No Relation,C,0,0,1,,
1914,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",These people hate us with frightening religious fervour and we are right to fear them.,2,No Relation,C,0,0,1,,
2880,after reading the points between the ncse and the discovery institute on that claim i am still skeptical of this as well,the smoking guns are well established,0,Attack,C,1,0,0,,
1719,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.","Britain would prosper outside the EU, he argued, and talk of its losing trade was not credible.",2,No Relation,C,1,0,0,,
1191,The reason why UKIP has gained so many votes is because the main parties refuse to deal with immigration and the EU.,"Bhutto's gang were behind a high-profile kidnapping in Karachi in 2004 and he then took a Â£56,000 ransom payment in Manchester.",2,No Relation,C,0,0,1,,
3678,nothing is more important than my research time and i just think this is a distraction,no my research time is more important than your research time,0,Attack,C,1,0,0,,
4015,in my opinion full metal jacket was way better full metal jacket was at least fair i spoke to a lot of guys that told me thats the way it was,no platoon was the better movie,0,Attack,C,1,0,0,,
3615,we take reality and describe it in our minds and thus form it into abstract concepts which we can operate with,this is my understanding as well interestingly concepts only approximate that which they intend to define confusion between concept and actuality is fertile ground for misunderstanding,1,Support,C,0,1,0,,
1172,"Despite their best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.",He said Brits should be allowed to vote on whether the UK should remain part of the European Union.,2,No Relation,C,0,0,1,,
3745,game of thrones is one of the best,i like it a lot,1,Support,C,0,1,0,,
2767,here is irons response to the so called rebuttalreply to rebuttalby peter ironsthe pages of a respected law review are rarely filled with such pejorative terms as smear and innuendo poisoning the well and personal attacks,you lost the case  get over it,0,Attack,C,1,0,0,,
85,"The Green Party stands out as different, UKIP are just another bunch of neo-cons, although further out to the right.",He rejected a suggestion from Conservative Defence Secretary Philip Hammond that the defence budget should be protected and more cuts made to welfare.,2,No Relation,C,1,0,0,,
597,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,Nigel Farage and UKIP are the last best hope for Britain.,1,Support,C,0,1,0,,
360,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.",A shrinking economy in the final three months of 2012 meant that the Conservatives faced the prospect of a triple dip recession at the start of the year.,1,Support,C,0,1,0,,
3690,you can get any other tablet for much less that has the same features ,one may argue that there are enough apple only apps justify the apple price,0,Attack,C,1,0,0,,
3341, i am going to borrow from churchill, i believe evolution is correct and whats up with this lack of understanding that evolution is a sloooooooow process       with the making everything is  days and resting on the seventh  which conveniently happens to be a week,1,Support,C,0,0,1,,
1513,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.","UKIP, which has called for withdrawal from the European Union and greater restrictions on immigration, has seen improved poll ratings this year.",1,Support,C,0,1,0,,
59,"On voting day, this week the vast majority of the British public will not vote for UKIP.",It's not in itself the right word to use and it could seem disparaging to people who come from foreign countries and that's why I've asked him not to do it again.,2,No Relation,C,0,0,1,,
1081,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!",For Number 10 to say that the vice-chairman of the Conservative Party doesn't speak for the Conservatives is ridiculous.,2,No Relation,C,0,0,1,,
3557,sounds great it is this aspect of our lives that the conservatives will not see but anyway more power to you and i hope that you and your partner have many long and happy years together,thank you i think we will,1,Support,C,0,1,0,,
3163,i can see how it would be interpreted as a contradiction,my point was not that genesis contradicted itself but that if you took it literally it contradicted itself,0,Attack,C,0,1,0,,
768,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"For rights reasons, David Cameron's Christmas card is not featured.",2,No Relation,C,0,0,1,,
2485,it also means that scientists who hold legitimate scientific views deserve to be heard even if their views differ from the consensus,i assert that they have been heard and their arguments have been refuted and thus they are legitimately ignored until they come up with some actual scientific evidence and arguments,0,Attack,C,1,0,0,,
3348, hahaha theres always one that slips through the net, i remember bumping into a jehovahs witness and he was blabbing on about some bullshit that the earth is in a stage called its last days,1,Support,C,0,1,0,,
3616,the most practical triumph of science over religion is not the acceptance of the fact of evolution by the pope or of the acknowledgement of a heliocentric solar system it was in the seventeenth century when churches began to put up lightning conductors,i was reminded of this also,1,Support,C,0,1,0,,
2257,"UKIP claim to be anti-establishment, and yet their two MPs are from the most establishment party in Britain, which supports the big businesses that UKIP voters claim to hate, namely the Conservative Party.",He told the BBC that he has not proposed a pact with anybody and insisted the speculation was coming from members of the Conservative party who are saying 'we must do a deal with UKIP'.,2,No Relation,C,0,0,1,,
1828,UKIP are the only party willing to have a sensible open debate on the key issues affecting the country. ,"I believe that what UKIP is doing is vital for this country, and of course the party's financial management is crucial.",1,Support,C,0,1,0,,
1228,"The UKIP mainstay vote is in normal working people because they never voted for 4 million immigrants, they never voted for Multiculturalism.",But Downing Street said a two-party candidacy was against Tory rules.,2,No Relation,C,0,0,1,,
267,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"Asked if the UK Independence Party should take part, he said usually it was just the three major parties, but it was up to the debates' organisers.",2,No Relation,C,0,0,1,,
189,Many racists and especially xenophobes find the UKIP message appealing.,"UKIP said Bhutto, 35, had recently resigned his party membership.",2,No Relation,C,0,0,1,,
2411,first of all science does not make a claim that every feature of the universe can be explained without god,youre right science is not atheism but not thats what most people make it out to be,0,Attack,C,0,1,0,,
3102,i am not disputing god and i hardly think the difference between a day and a billion years or so is splitting hairs,mike my apologies to you but i am surprised at the numbers of people here who appear to be somewhat hostile towards the existence of a supreme being namely god yahweh yahwah yhwh the i am that i am and so forth,0,Attack,C,0,1,0,,
18,Hopefully we will see our first UKIP MP before the general elections next year.,I frankly thought it was so funny that when a journalist friend rang me and I told them about it they said they would write the story.,2,No Relation,C,0,0,1,,
3143,but i can see she didnt teach you much,i didnt respond to a word of your post because you didnt give me a word to respond to that wasnt an attack itself,1,Support,C,1,0,0,,
133,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,That is an entirely separate issue to membership of the House.,2,No Relation,C,0,0,1,,
1142,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,Voters go to the polls on Thursday.,2,No Relation,C,0,0,1,,
3039,it has been translated for about six thousand years,you are an intellectual and people like you have the hardest time believing anything let alone trying to intellectualize the bible or god or anything like it,0,Attack,C,1,0,0,,
3450,the earth spins itself to keep the oceans from falling off towards the sun,the guy tries to discuss science when he is so utterly lacking in basic science that he thinks that the earth spins to keep the oceans from falling off towards the sun,0,Attack,C,1,0,0,,
2784,joe gnow you are just lying,einsteinit was of course a lie what you read about my religious convictions a lie which is being systematically repeated,1,Support,C,0,1,0,,
2216,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.","That said, Lord Davies told peers the bill was an excellent idea, because he was quite confident that any such inquiry would decide that the benefits of EU membership outweigh the costs.",0,Attack,C,1,0,0,,
1852,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","In 2006, the lower-key Knapman retired, to be replaced by Nigel Farage, an eye-catching media performer who pledged to make UKIP a truly representative party, ending its image as a single-issue pressure group.",2,No Relation,C,0,1,0,,
2375,god stretched out the heavens,psyop asks rhetorically if the universe is expanding what happens when that expansion ceases first of all the expansion of our universe is an observed fact,1,Support,C,0,1,0,,
2736,tj again only valid if you trust judge jones and judge jones is really only the aclu in disguise because of how much he copied from them,tji dont believe the  similarity in the aclus submission and the judges analysis was a lucky or freak coincidence im illinformed because i think he copied it rightyou seem to be ill informed about both the extent as well as the relevance of this so called copying,0,Attack,C,1,0,0,,
76,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,"The Conservatives have said only they are offering the public a real choice on Europe, with the promise of a referendum on the UK's re-negotiated membership in 2017.",2,No Relation,C,0,0,1,,
2733,tjthe dover verdict was a farce,tjthe dover verdict was a farce,0,Attack,C,0,1,0,,
1873,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","They will each have plenty of opportunities to publicly debate the party's performance, and to make the case against the return of Nigel Farage.",1,Support,C,0,1,0,,
2241,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,Mr Farage has successfully broadened UKIP's appeal away from Europe.,1,Support,C,0,1,0,,
2199,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!",The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,0,Attack,C,1,0,0,,
34,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"In others, they have thrown up new evidence and perspectives on our relationship with the EU.",2,No Relation,C,0,0,1,,
1163,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,Past party leaders who have taken part in Mumsnet chats have been quizzed about their favourite biscuit.,2,No Relation,C,0,0,1,,
2007,UKIP are blatantly disregarding the possibility of man made climate change.,Mr Farage has successfully broadened UKIP's appeal away from Europe.,2,No Relation,C,0,0,1,,
3480,i do not know why you are having such a hard time making sense of my quotes,what quotes that is what i was asking you to repost because i can not find anything intelligent you have either posted or quoted at all,0,Attack,C,1,0,0,,
395,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"That, he said, would present a real challenge to Labour leader Ed Miliband to make it known where he stood.",2,No Relation,C,0,0,1,,
3470,an example where both natural selection and mutations work together to enable a creature to survi have also results in a loss of genetic information consider that flightless bird in the galapagos islands,oh goody some more of your well informed opinion based on wishful thinking no research and even less actual thought,0,Attack,C,1,0,0,,
3303, i do believe in creationism, read my comments and you will truly see the mistake and stupidity in evolution,1,Support,C,0,1,0,,
3787,the best way to protect Scottish interests in the EU is to vote for independence,The UK is not going to leave the EU,0,Attack,C,1,0,0,,
1318,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,"Of course it is a close contest, Mr Clegg said.",2,No Relation,C,0,0,1,,
1019,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","Mr Farage said there was much anger around the country at the failure of the other parties to hold one over the ratification of the Lisbon Treaty, which created an EU foreign policy chief and a permanent president of the European Council.",0,Attack,C,0,1,0,,
2390,this is the age old question,oasthadare we machines choosing between incorrect and correct responses or are we sentient being choosing between good and evil how could you not teach thisthats a good topic for sunday school,0,Attack,C,0,1,0,,
1777,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,Matthew Hancock said companies should consider recruiting locally rather than immediately take what he called the easy option of hiring from abroad.,2,No Relation,C,0,0,1,,
3166,a lot of them are stupid and come up with outright stupid ignorant arguments against it,not stupid but ignorant and perhaps even foolish,1,Support,C,1,0,0,,
2479,this post by casey luskin graphically illustrates why intelligent design is not science,ian asksif a prominent id advocate cant even get the description of one basic paper right how are they going to handle more complicated papers on the evolution of the immune systemin other words its not just the ignorance of science but the ignorance of the id proponent which seems to trigger design inferences,1,Support,C,0,1,0,,
474,UKIP and the Greens are the only parties that haven't screwed us all over yet,"Both the UK Independence Party, which is fielding a record number of candidates, and the Green Party of England and Wales are hoping to make notable gains.",1,Support,C,0,0,1,,
4014,so im warning all of you guys whos expecting an epic tale beautiful cinematography and lots of action this was one of the most boring films ever made and nothing like other war movies,people who do not like a particular film but never refer to the actual themes expressed in it and instead just say that its boring basically says that they are idiots,0,Attack,C,1,0,0,,
282,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","David Cameron, Ed Miliband and Nick Clegg said the fate of a Syrian generation hangs in the balance with four million children caught up in the civil conflict.",2,No Relation,C,0,0,1,,
2139,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","Mr Farage will tell members at the conference in London that, by the 2015 general election, UKIP will overtake the Lib Dems in terms of its support base.",2,No Relation,C,0,0,1,,
3593,when evidence is interpreted it is interpreted by flawed and failed humans with biases just like everyone elses,right that certainly explains the many many versions of christianity,1,Support,C,0,1,0,,
2488,if theres something on    evolution   news its irrelevant to intelligent design andor distorted beyond all scientific recognition,if biology leads to new design if it is viewed in that contextand it never has and never will,0,Attack,C,1,0,0,,
3276,intelligent design is the conclusion of deductive reasoning,faith is believeing in something without evidence,0,Attack,C,1,0,0,,
1020,Should ukip get into government it would be fair to assume that we'll see a whole raft of right-wing policies as actual government policy.,"So they are putting up more than 900 candidates in 94% of the councils that are holding elections, more than before but certainly not a full slate.",2,No Relation,C,0,0,1,,
508,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"The Conservative Party is bringing in people who want to work in the national interest to sort out Britain's problems, he said.",0,Attack,C,1,0,0,,
409,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.","Relations between the two have been strained for some time, with Ms Andreasen calling for Mr Farage to quit after the party's poor performance in council elections in 2011.",2,No Relation,C,0,0,1,,
3256,that if you look into all beliefs and theories you will find a flawthis is very true for almost all theories,the list practically goes on,1,Support,C,0,1,0,,
3781,it should be blue,blue is a good colour,1,Support,C,0,1,0,,
3500,although much younger than the dinosaur bones we had been collecting these fossils were still thousands of years old dating back to a time when the sahara was much wetter than today,really if this is another one of your fresh organic sample age of decades of time capsule because they were both on top of the ground you are officially delusional,0,Attack,C,1,0,0,,
328,"The greens and ukip provide encouragement for labour and conservatives alike to address some issues people care about, albeit only lip service to retain votes mainly.",It just seems ridiculous that on my doorstep is a very good school and I can't get her in and I can't get her in a school nearer.,2,No Relation,C,0,0,1,,
20,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,Mr Helmer had been due to quit on 31 December over disagreements with Conservative policies but later indicated he would not do so until the position over his successor had been clarified.,2,No Relation,C,0,0,1,,
1966,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"And there's quite a lot of them, he added.",2,No Relation,C,0,1,0,,
561,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"On this, and many other matters, UKIP's views chime with mine and I am delighted to join the party which is fast becoming a real force in British politics.",1,Support,C,0,1,0,,
1295,"UKIP are an independent party and have shown that their appeal is broad, making big dents in staunchly Labour voting areas as well as the recent bi-election successes.","Addressing party members in Birmingham, he predicted UKIP would cause a political earthquake - particularly now that the EU leaders' desire for a fully federal Europe was out of the bag.",1,Support,C,0,1,0,,
3211,actually im not sure its been proven,prove it my good fellowdont proven itby the way,1,Support,C,0,1,0,,
3054,the author seems to thing there is no extrabiblical evidence of a young earth,all of those socalled evidences have been debunked by real scientists with real degrees and have true understanding of science,0,Attack,C,0,1,0,,
1784,"UKIP is not an isolated phenomenon: France has Le Pen, Germany has AfD, and all of these have in common that they are nationalist, anti-European, and more right than mainstream conservative parties.",He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,C,0,1,0,,
2142,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"He said he had been advised to make the arrangement for inheritance purposes, on the basis that it could be used to pay for things such as schools fees for grandchildren.",2,No Relation,C,0,0,1,,
2957,to the  currently   voting   yes that raises six immediate questions i assume this means the sun was created first how many days did that take to even have a day how long did creating the rest of the universe take or if it took six whole days to create the earth would the creator have had time to create all the rest i mean some of these galaxies are awfully huge and with a lot of intricatekly moving interstellar dust and radiation that had to be started off precesly right to fool modern astronomers why did the creator go to all this trouble to conceal the evidence behind a massive coverup of radiological datings cosmic radiation and well essentially the entire findings of geology and astronomy as supported by chemistry and physics why create all the kinds of   animals   during these days and then conceal this astounding fact behind what to evolutionary biologists and paleontologists seem an amazingly consistent set of interlocking facts from genetics behaviour morphology biogeography extinctions speciations fossils records epidemiology and immunology that fits with life evolving according to rather well understood processes why were so much of this omitted from the bible i mean a few hints about geology to predict earthquakes or the germ theory of disease would have been rather handy to thwart the devils work and a description of relativity would have been impressive,as one commenter has already touched on,0,Attack,C,0,0,1,,
2212,UKIP are the only party willing to have a sensible open debate on the key issues affecting the country. ,"I'm feeling pretty sore, Mr Farage told the Today programme, having had bone grafts, and all the rest of it.",2,No Relation,C,0,0,1,,
1049,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.","UKIP's call for an amicable divorce from the EU which had become mainstream, he said, and he urged Tory MPs frustrated with their policy to join his party.",1,Support,C,0,1,0,,
821,"The core of UKIP seem pretty much right wing, so you can expect those polices to be similar to the current conservative ones which will drive the left leaning voters away in droves. ","Mr Farage resumed leadership of the party last year, replacing Lord Pearson who stepped down after nine months in charge.",2,No Relation,C,0,0,1,,
2304,preventing creationism to be taught is not violating freedom of religion,laurie goodstein,0,Attack,C,0,0,1,,
2804,tjopen debate is all we are asking for,some places do seem more open to honest debate over evolution rather than just trying to brainwash kids,0,Attack,C,0,1,0,,
316,Beyond leaving the EU and migration what ukip have no policies!,"UKIP made no net gains despite Mr Farage suggesting beforehand that it could double its 19 councillors, and some have dismissed it as a single issue party.",1,Support,C,0,1,0,,
2134,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,Labour accused the PM of trying to ditch the TV debates simply because he is too scared to defend his record.,2,No Relation,C,0,0,1,,
2083,UKIP doesn't need to win power to force the changes people want.,I can categorically rule out any form of electoral pact with UKIP or anyone else.,0,Attack,C,0,0,1,,
776,"UKIP are just another bunch of freeloaders, using peoples fears and prejudice to gain votes so that they can get their snouts into the trough.","While it was easy to accuse the Commission of waste, he said nearly 95% of the Budget was spent directly in the member states.",2,No Relation,C,0,0,1,,
704,If the other parties do tackle the issues of EU and immigration I'll be more than happy to see UKIP disappear.,"This is a simple and effective way of ensuring healthcare is available to all who come to Britain as a tourist or migrant, without opening the system to abuse, Mr Aker added.",2,No Relation,C,0,0,1,,
3275,why couldnt god have created everything through evolution,intelligent design is the conclusion of deductive reasoning,1,Support,C,1,0,0,,
2045,"UKIP are indeed far from perfect, but they have grown as a party because the Establishment Parties have deceived the public for so long on informing and educating on WHAT IS THE EU SUPERSTATE project.","Explaining his decision to swap sides, Mr Campbell Bannerman - MEP for the East of England - said UKIP had become obsessed with single issue politics, internal fighting and shouting from the sidelines.",2,No Relation,C,1,0,0,,
1441,It is more likely that Tory voters would vote tactically for UKIP to keep Labour out and that means Labour are at a real disadvantage. ,"UK Independence party leader Nigel Farage has said he is expecting a big swing to his party in the seat, with most polls carried out in the seat putting the party third, ahead of Labour.",1,Support,C,0,1,0,,
286,UKIP are in with the City as much as the other three and I don't like the way they are whipping people up into a frenzy.,David Cameron has pledged to hold a referendum on Europe in 2017 if the Conservatives win the next election.,2,No Relation,C,0,0,1,,
255,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","UKIP, which calls for withdrawal from the European Union and greater restrictions on immigration, has enjoyed much-improved opinion poll ratings in recent months and is expected to gain seats at next year's European Parliament elections.",0,Attack,C,0,0,1,,
1351,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,"Earlier this year, it emerged that the Conservatives' constituency membership had nearly halved since David Cameron became leader in 2005.",2,No Relation,C,0,0,1,,
1609,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",1,Support,C,0,1,0,,
1924,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",1,Support,C,0,1,0,,
2043,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.",Labour urged the government to reconsider its position.,2,No Relation,C,0,0,1,,
857,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,The move is an attempt to show David Cameron is serious about a referendum pledge he made earlier this year.,2,No Relation,C,0,0,1,,
2096,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"UKIP, which calls for withdrawal from the European Union and greater restrictions on immigration, has enjoyed much-improved opinion poll ratings in recent months and is expected to gain seats at next year's European Parliament elections.",1,Support,C,0,1,0,,
270,If UKIP is really the best our country can do for an alternative then we are all doomed.,"The Labour candidate Emma Lewell-Buck won the South Shields contest with 12,493 votes - the vote was triggered by the resignation of former Labour foreign secretary David Miliband as an MP.",2,No Relation,C,0,0,1,,
1166,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",Photographs posted to Bhutto's deleted Facebook account show his active support of the Conservative Party before he joined UKIP.,2,No Relation,C,0,1,0,,
502,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"Lord Willoughby said the country's remedy in Greece was austerity macht frei - echoing the German phrase arbeit macht frei, which means work sets you free.",2,No Relation,C,0,0,1,,
3926,US intervention in Libya lacking congressional approval was illegal,Humanitarian reasons prompted swift intervention,0,Attack,C,1,0,0,,
2910,whats a darwinist can someone who says that the other side is mishandling terms really afford to label someone as darwinist i neither worship darwin nor accept his writings as absolute truth,luskin quotesmay not the principle of uniformity then be used in a broader frame of consideration to suggest that dna had an intelligent cause at the beginningthis would seem to be the usual trick of origins science  an attempt to claim that abiogenesis is impossible,1,Support,C,0,0,1,,
666,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.",Mr Bloom of UKIP - who sits on the European Parliament's women's rights and gender equality committee - provoked controversy last month when he talked about British foreign aid going to bongo-bongo land - a reference to third world countries.,1,Support,C,0,1,0,,
2100,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","In 2006, the lower-key Knapman retired, to be replaced by Nigel Farage, an eye-catching media performer who pledged to make UKIP a truly representative party, ending its image as a single-issue pressure group.",2,No Relation,C,0,0,1,,
1707,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"He said the UK should quit the EU, with the referendum being moved forward.",1,Support,C,0,1,0,,
1864,"UKIP are a two trick pony, Europe and immigration that's it.","The charge put by its deputy leader David Campbell Bannerman when he defected to the Conservatives in the wake of the May elections was that UKIP remained, at heart, a single issue pressure group.",1,Support,C,0,1,0,,
2751, we focus only on the constitutional aspects to this issue,lets just cut to the chase id does not perform any empirical and statistical verifications at best they could perform statistical falsifications of a particular scientific hypothesis but even the simplest hypotheses are not easily captured in statistics and thus id has found that most examples of supposedly designed systems cannot really be tested using id methodology,0,Attack,C,1,0,0,,
794,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,"There is a big gap in UKIP's armoury and that is a foundation, Farage says.",2,No Relation,C,0,0,1,,
1526,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.",Former Europe Minister Denis MacShane said the EU was Britain's biggest trading partner.,0,Attack,C,1,0,0,,
1834,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,He claimed the document was nothing more a collection of disparate policy papers.,2,No Relation,C,0,1,0,,
3293, none of the things that people put forward as evidence of a god are evidence for a specific religion, theres no rational reason to accept creationism its simply empty claims with no evidence it has no predictive powers it cannot explain what we see in nature and it introduces a level of complexity with no explanation requiring mindless faith,1,Support,C,0,1,0,,
1274,"UKIP advocates for the UK leaving the European Union which would be a bad idea – but they are trying to leverage on the british people’s need to belong and pride to be british, which further sparks their anti-foreigner standpoint.",People would have to remain on Help to Work until they found employment.,2,No Relation,C,0,0,1,,
3848,All nations have a right to nuclear weapons,All countries have a right to defend themselves with nuclear weapons even when they lack the capacity in conventional weapons,1,Support,C,0,1,0,,
3532,yes i believe in a young earth however at the end of the creation week it was fully mature i can easily see why men can say it looks old,but because your book of mythology tells you about a week of creation you prefer that because it requires less thought to examining reality,0,Attack,C,1,0,0,,
3309, look there is no proof that god or any thing in the bible existed where as there is proof to suggest that we are related to monkeys as we have the same arm structure and the same bioorganisms, its impossible to argue with you people,1,Support,C,1,0,0,,
2202,"The sooner we are out of the EU, the sooner we can start making this country great again.",Opponents say the new system risks politicising the police.,2,No Relation,C,0,0,1,,
2073,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","Conservative party vice chairman Michael Fabricant said the party had struggled to present a distinctive message during the Eastleigh election, saying UKIP had managed to connect with traditional blue-collar Tory voters on issues such as crime and immigration in a way the Conservatives had not.",2,No Relation,C,1,0,0,,
3439, youre right there isnt a shred of positive evidence for creationism and creationists dont even try, how com everyone here is bickering try the flood,0,Attack,C,1,0,0,,
2003,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","In their leaflets, UKIP says that 29 million Bulgarian and Romanians will have the right to live, work and draw benefits in the UK and while many will be fine, hard-working people, suggests the country may struggle to cope with another influx of people needing jobs, housing schools, hospitals and benefits.",2,No Relation,C,0,0,1,,
2472,should we just reject the bigbang as being unscientific since it would require a supernatural cause according to the nd premise you list is the best you can really come up with is who designed the designer,why would consideration of the designer necessarily introduce religious discussions about theological questions clearly it is because his concept of the designer is a supernatural onewhich was exactly what i was arguing,1,Support,C,1,0,0,,
1154,"The UKIP mainstay vote is in normal working people because they never voted for 4 million immigrants, they never voted for Multiculturalism.","Lynton Crosby, who ran Boris Johnson's successful mayoral re-election campaign, told the BBC the party should pre-empt Labour in pledging a poll.",2,No Relation,C,0,0,1,,
1127,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,So - as Labour folk used to say - things can only get better.,2,No Relation,C,0,0,1,,
