orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance,relevance human labeled
558,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,UKIP has evolved over the two decades since it was created from an anti-EU pressure group into a fully fledged party which has now proved that it can succeed beyond European elections.,0,Attack,B,1,0,,,
867,"On voting day, this week the vast majority of the British public will not vote for UKIP.",He said people voted for UKIP because they were offering policy solutions and common sense ideas.,0,Attack,B,1,0,,,
596,UKIP doesn't need to win power to force the changes people want.,It comes as William Hague ruled out an electoral pact with UKIP.,0,Attack,B,1,0,,,
2106,although much younger than the dinosaur bones we had been collecting these fossils were still thousands of years old dating back to a time when the sahara was much wetter than today,really if this is another one of your fresh organic sample age of decades of time capsule because they were both on top of the ground you are officially delusional,0,Attack,B,1,0,,,
2218,i find that very interesting that many christians are so loudly against abortion yet their own bible condones it,that is right everyone of the fundamentalists are on the band wagon about abortion being murder the same ones depend on their ministers to hail the words for the biblical scholars,1,Support,B,0,1,,,
2326,i stayed a couple of times at the londa beach hotel it is fantastic friendly stuff great service and beautiful location,i went to its website and indeed it looks like a magnificent place to stay in,1,Support,B,0,1,,,
994,saying there are experts on intelligent design is like saying there are experts on astrology,what always gets me with the intelligent design crowd is that in their aim of inserting an external designer into the mix of biological science they seem to miss or deliberately avoid one glaring fact  once life exists with varying degrees of success life designs itself according to the rules established by its environment and its own specific nature,1,Support,B,0,1,,,
1521,the national center for science education has a good reason to be concerned about intelligent design,perhaps what is needed is to distinguish between academic freedom and peer review,1,Support,B,0,1,,,
227,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","But he played down recent polls, saying UKIP will come, UKIP will go.",0,Attack,B,1,0,,,
1345,so tj you seem to have made quite a few foolish arguments how familiar are you with augustinetj  well i know that he believed the earth was created instantaneously not progressively and was according to scripture less than  years old,after some diversions to point out that augustine himself held some inconsistent positions tj finally comes to the quote i providedtji understand what he is saying but for this to be valid the unbeliever has to accurate in what he believes,0,Attack,B,0,1,,,
290,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,I am very confident UKIP is going to get a bigger percentage share of the vote than anybody can yet quite believe here in the Westminster village.,1,Support,B,0,1,,,
128,"Marketing UKIP as ""the people's army"" is a bitter irony.",A UKIP candidate in Somerset was suspended from the party on Tuesday after a photo of him apparently making a Nazi-style salute appeared on his Facebook page.,1,Support,B,0,1,,,
2425,European Parliament elections should involve only one voting district all of Europe and not separate country seats,There would be much more choice,1,Support,B,0,1,,,
766,UKIP doesn't need to win power to force the changes people want.,"We're not going to do a pact with UKIP anymore than I'm going to do a pact with the Lib Dems and go into the next election with them, said Mr Shapps.",0,Attack,B,1,0,,,
1641,i do not believe in science,all this is hard to understand,0,Attack,B,0,1,,,
620,"The sooner we are out of the EU, the sooner we can start making this country great again.",The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,0,Attack,B,1,0,,,
1534,heres some links to actual passages something nick failed to provide as requested,debates like this do nothing more but cause problems for people who are trying to pursue legitimate alternatives to neodarwinian theory,0,Attack,B,0,1,,,
382,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.",He said many people were beginning to prefer what UKIP was offering - which he called the politics of the common ground.,0,Attack,B,1,0,,,
1267,if intelligent design says nothing about the supposed designer then of what value is it if the designer created life millions or billions of years ago what was his purpose in doing so what iswas the designer like did the designer give specific instructions to his creations as most religions teach the id promoters delibrately leave such questions unanswered in their official pronouncements about id,discovery institute writes ,1,Support,B,0,1,,,
707,UKIP doesn't need to win power to force the changes people want.,"Foreign Secretary William Hague has meanwhile ruled out an electoral pact with UKIP, after a BBC poll suggested nearly 25% of Conservative councillors were in favour of such a deal.",0,Attack,B,0,1,,,
866,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,Mr Farage has successfully broadened UKIP's appeal away from Europe.,1,Support,B,0,1,,,
383,Many racists and especially xenophobes find the UKIP message appealing.,It is thought to have been one of the factors behind a mass defection of grassroots members to the UK Independence Party (UKIP) in some parts of the country.,1,Support,B,0,1,,,
49,"UKIP are just a toned down version of the BNP, racist and unelectable!",It has been a key part of his strategy to distance UKIP from the far right - its constitution bans former BNP members from joining.,0,Attack,B,1,0,,,
299,"It's true that UKIP dont have ideas to suit everyone, but at the moment they are heads above the pillocks at No 10 today.","Among other things, UKIP's ridiculous manifesto called for taxi drivers to be required to wear uniforms, for British weights and measures to be safeguarded and for the burka to be banned in public buildings.",0,Attack,B,1,0,,,
1623,some foolish men declare that a creator made the world,what is it with people like you  was the bible the first book you read and then you quit reading anything else can you defend your position without reference to the bible do you have any evidence yes evidence from another source that shows the bible is the word of god and not just a collection of books selected by the vatican to support a particular viewpoint why do you find it easier to believe in some all powerful supernatural creator that is eternal than a natural universe that is eternal is it possible to prove without reference to your book that god exists or does not exist  probably not,0,Attack,B,0,1,,,
246,I'm no fan of UKIP but well done to them for initiating a much needed shake up of British politics.,"And at by elections voters are not choosing a government - they can shout loudly and protest, safe in the knowledge that it won't change the person who lives in Downing Street.",1,Support,B,1,0,,,
260,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"Asked if this meant he was calling UKIP racist, he replied of course it is racist, of course, who doubts that?",0,Attack,B,1,0,,,
2097,you consider this refuting my evidence what amazes me is that you all scoff at creationism yet this is the best most of you can offer to refute scientific evidence which supports the flood,you ask someone to explain polystrate fossils three people do you plug your ears and go i can not hear you then demand that someone explain polystrate fossils,0,Attack,B,1,0,,,
1074,i dont agree with the very first statement that id limits its claims to what can be scientifically inferred from the empirical domain,sharky has pointed out the problem with id namely the flawed concept that ordinary and rarefied design can be detected reliably based on the same approach,1,Support,B,0,1,,,
1997, nothing in biology makes sense except in light of evolution, i definitely agree with evolution,1,Support,B,0,1,,,
229,"If you want an insight into just how the focus of UKIP is, go and read what their members, candidates and supporters write on the Telegraph.","The party sought to broaden its appeal beyond its core message of EU withdrawal, announcing policies in recent days on energy and welfare.",0,Attack,B,1,0,,,
738,It is more likely that Tory voters would vote tactically for UKIP to keep Labour out and that means Labour are at a real disadvantage. ,"UKIP defied the odds again at last year's European elections, beating Labour into third place, much to the dismay of those, on the left and right, who had written the party off as a busted flush.",1,Support,B,0,1,,,
2422,We should grant politicians immunity from prosecution,Immunity creates a perverse incentive to hang on to their office as long as possible,0,Attack,B,1,0,,,
898,teaching the creationismevolution controversy is important to student learning,preventing the teaching of creationism violates freedom of religion,1,Support,B,0,1,,,
1197,richard dawkins and victor stenger argue that the existence of a creative superintelligence or god are scientific questions,the first point stressed in my college biology class was in fact that we as scientists cannot ascribe purpose to chemical and biological functions,0,Attack,B,1,0,,,
2396,We should ban religious symbols in public buildings,Religious symbols cause problems in schools,1,Support,B,0,1,,,
545,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.",The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,0,Attack,B,1,0,,,
1155,icdesignas far as scientific findings go the numbers of evolution believing scientists is on a major decline,i think behe has made the case for obviousdesign within the cell and i dont think you will findanyone who could put it any more clear,1,Support,B,0,1,,,
1225, joeif we dont know then no one can say that a designer was not involved or not required,the only way that design could be detected in nature is if there were objects around that werent designed,1,Support,B,1,0,,,
1392,i never said anything about einsteins religious convictions,and seeing that pvm doesnt care about the truth why is he a scientiston the contrary i have been asking you several times now how does id explains the bacterial flagella,0,Attack,B,1,0,,,
1402,caseyas evidence that teaching id promotes religion auscs claims that phillip johnson the socalled father of intelligent design once told a religious audience that his goal is to use id to instill doubt about evolution in peoples minds and then introduce them to the truth of jesus christ,good arguments are worth far more than vehement objections,1,Support,B,1,0,,,
2475,We should create a United Nations standing army,A United Nations standing army is simply impossible to form,0,Attack,B,1,0,,,
352,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.",He added that he was very fortunate to have been backed by UKIP at the 2010 general election.,1,Support,B,0,1,,,
32,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","The United Kingdom Independence Party (UKIP) is now a significant contributory factor in costing the Conservative Party victories in marginal seats, his report says.",1,Support,B,0,1,,,
42,Cameron had it right and UKIP could tip the balance towards Labour in the crucial marginal seats in the GE where the battle will take place .,"But it caused tensions in the Tory ranks, with Mr Cameron accused of being out of touch with his grassroots.",0,Attack,B,1,0,,,
514,"UKIP don't lecture, they try to represent the people, which is why they are doing so well.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,B,0,1,,,
1403,good arguments are worth far more than vehement objections,liberals will loose this battle,0,Attack,B,0,1,,,
2197,surely the theory of evolution cannot predict whether a species is extinct or not,you are correct that fossil species have gone extinct is an observation,1,Support,B,0,1,,,
139,The only reason we are even having a sensible debate about Europe are UKIP.,The UKIP MEP reckoned a number of Conservatives who want a referendum on the EU in the current Parliament need to grow a backbone and do something about it.,1,Support,B,0,1,,,
728,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.","He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",0,Attack,B,1,0,,,
680,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,UKIP has evolved over the two decades since it was created from an anti-EU pressure group into a fully fledged party which has now proved that it can succeed beyond European elections.,0,Attack,B,1,0,,,
1988, genetic tests have proven that we are very closely related to certain apes a branch on the same family tree, evolution is a theory that is supported at the micro level,1,Support,B,0,1,,,
1853,no scientific evidence of course,the existence of the universe and life itself is considered mathematically impossibleim curious who other than yourself considers this to be the case,1,Support,B,0,1,,,
1386,i guess this means that what id proponents say about id is irrelevant even though said proponents are the ones who started idfascinating indeed,as for scientific evidence for id start with the genetic code,1,Support,B,1,0,,,
997,oasthadare we machines choosing between incorrect and correct responses or are we sentient being choosing between good and evil how could you not teach thisthats a good topic for sunday school,id is offered as an explanation for the complexity of life on earth which according to id proponents cannot be explained by random chance and survival of the fittest,1,Support,B,1,0,,,
1836,evolution has not ceased in any animal,again we hit walls of diction but its a great debate and im on your side evolutionists,1,Support,B,0,1,,,
1795,what evidence is there that universal evolution doesnt exist the universe constantly changes,this is not a debate on whether you can disprove it or not this is a debate on if in your mind its been proved,0,Attack,B,1,0,,,
320,Intellectually I rate Farage much higher than Cameron; he has a very sharp and quick wit and is an excellent public speaker.,"UK Independence party leader Nigel Farage has said he is expecting a big swing to his party in the seat, with most polls carried out in the seat putting the party third, ahead of Labour.",1,Support,B,0,1,,,
1131,mr,is a common creationist position which misunderstand that most mutations are mostly neutral few are strongly detrimental and some are beneficial,1,Support,B,0,1,,,
2457,All nations have a right to nuclear weapons,Public acknowledgement of the right to nuclear deterrence will benefit the public regulation of nuclear weapons generally,1,Support,B,0,1,,,
2575,id also like to add that i really disliked the music in this film maybe to the point that it dropped it below the town all by itself,to each his own but i actually loved the music in animal kingdom i thought it really set the mood and i am trying to track down the soundtrack,0,Attack,B,1,0,,,
1212,is actually quite simple,remember this is about islands claim and carters arguments,1,Support,B,0,1,,,
2315,great i loved him a fantastic actor,indeed he was amazing,1,Support,B,0,1,,,
962,the the myths and stories of the bible were never meant to be taken as history in our sense of the word and certainly not   science  ,  this will and is already descending into a debate about the philosophy of science,0,Attack,B,0,1,,,
847,"Ukip is the only party advocating withdrawal from the failing EU, a sensible idea for a lot of people!",The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,0,Attack,B,1,0,,,
1813,the processes of evolution have been observed,no thats incorrect,0,Attack,B,1,0,,,
1567,i agree he didnt want to confuse us,you are exactly right  evidence is all around you mountains of it in fact,0,Attack,B,0,1,,,
585,"The sooner we are out of the EU, the sooner we can start making this country great again.","Britain would prosper outside the EU, he argued, and talk of its losing trade was not credible.",1,Support,B,0,1,,,
2542,We should force think tanks to reveal all of their sources for resource funding,Think tanks??? power of objectivity is the best form of marketing for biased views,1,Support,B,0,1,,,
1000,i read the entire article,first and foremost  how does an animal without an immune system survive to acquire one,0,Attack,B,1,0,,,
2615,i actually really loved moon i was invested the entire way through,for some reason i was bored endlessly by moon i found myself uninterested and disorientated from the central character who could not connect with and had zero interest in,0,Attack,B,1,0,,,
744,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.",It is not clear how well the eurosceptics will get along - UKIP has said it will not work with the far right parties from France and the Netherlands,0,Attack,B,1,0,,,
2640,this film is easily one of the best movies ive ever seen yes it is pretty easy to guess the ending but it still wasnt ruined by that fact it is a work of art it is rewatchable,i wholeheartedly agree ive just seen it tonight and was blown away by it i will be thinking of this movie for a long time,1,Support,B,0,1,,,
2210,aikido judo and karate wado ryu would constitute a good combination,some of these martial arts videos are remarkable,1,Support,B,0,1,,,
869,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"UKIP's local election manifesto, concentrates on its flagship policy of ending open door immigration and putting pressure on the government not to lift restrictions on workers from Bulgaria and Romania on 1 January, which proved a successful formula in Eastleigh.",1,Support,B,0,1,,,
2350,suits is good but certainly not the best characters are pretty cool but plot and dialogue can be a bit cheesy sometimes unless dwight is a senior partner,and also bad acting,1,Support,B,0,1,,,
520,"Europe is no longer fit for purpose and we'd do better to be out than in, plus save a whole load of cash.",Former Europe Minister Denis MacShane said the EU was Britain's biggest trading partner.,0,Attack,B,1,0,,,
1734,if scientific inquiry has shown conclusively that genesis is at best allegorical then christians should reconsider beliefs that presume a historical interpretation of eden,doctrines such as original sin substitutionary atonement and the trinity are very well described in the bible,0,Attack,B,1,0,,,
899,preventing the teaching of creationism violates freedom of religion,biology can be studied in a creationist context,1,Support,B,0,1,,,
126,"If you want an insight into just how disorganised UKIP are, go and read what their members, candidates and supporters write on the Telegraph.",The party's campaigning effort has become far more professional and well-funded in the past two years as a result.,0,Attack,B,1,0,,,
190,UKIP are in with the City as much as the other three and I don't like the way they are whipping people up into a frenzy.,Farage admitted the party had not had time to properly vet all of its new recruits and he was forced to suspend a handful of them following newspaper reports of alleged racist comments.,1,Support,B,0,1,,,
1771,no but the point remains the same,so how is that not stupid if you can see the evidence for something and you continue to believe something else based on no evidence that is stupid,0,Attack,B,1,0,,,
2149,the people that already own weapons do not seem to be doing much to combat crime,well what do you expect everytime gun owners try and do anything to combat crime you liberal sissies yell and scream about vigilantism and foam at the mouth as you talk about how were taking the law into our own hands and that well be administering death sentences without trials for matters as trivial as jaywalking,0,Attack,B,1,0,,,
801,"The ratio of nutters in UKIP is far higher than in other parties, especially so since they seem determined to take all the Tories' fruitcakes off them.","Mr Cameron once described UKIP as a party of fruitcakes, loonies and closet racists.",1,Support,B,0,1,,,
582,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"He said the UK should quit the EU, with the referendum being moved forward.",1,Support,B,0,1,,,
466,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.","UKIP, which has called for withdrawal from the European Union and greater restrictions on immigration, has seen improved poll ratings this year.",1,Support,B,0,1,,,
1499,the term creation and creationists have very clear and religious meanings,you argue based on the ftes claims that the term creation and creationism had nothing to do with religion,0,Attack,B,1,0,,,
939,highlanderthe lack of evidence supporting materialist assumptions complexity is a chance arrangement means the opposite could be true,these two moves ruling out regularity and then ruling out chance  constitute the design inference,1,Support,B,0,1,,,
2099,women have been denigrated and made fun of for centuries i have just gotten tired of it and righteously so,both men and women have been denigrated and made fun of for centuries men are just better at denigrating and making fun,0,Attack,B,1,0,,,
377,"UKIP are just another bunch of freeloaders, using peoples fears and prejudice to gain votes so that they can get their snouts into the trough.","I think UKIP is a party that is really on the up, now that we have got the positive bit between our teeth, we are really going to go places.",0,Attack,B,1,0,,,
2207,im prochoice but to say that having an abortion should not or will not effect either parent is callous you will most likely at minimum wonder regretfully what could have been choice in abortion is not a small choice like whether to wear a blue or black suit and should not be,could not agree more,1,Support,B,0,1,,,
2647,i really liked this movie a lot loved the performances of all the actors and even the story but was not quite convinced with the ending,i liked the ending as well sort of like the ending of the graduate no point in adding a coda it is best left with loose ends,0,Attack,B,1,0,,,
1560,creationist want god to be both all powerful and outside the physical forces he supposedly created,genesis is very clear that the evening and the morning were the first day,0,Attack,B,1,0,,,
905,teaching creationism is comparable to teaching flat earthism,schools should not teach theories that are completely at odds with each other,1,Support,B,0,1,,,
1396,  it sounds like there was an overarching policy limiting students speech on campus for this one, i have been a christian most of my life and the ten years i lived outside the community was hell on earth,0,Attack,B,0,1,,,
2135,i believe abortion is a crime against humanity and should be outlawed,i think the same about religion why should you get your way and tryannise women and i not get mine,0,Attack,B,1,0,,,
1027,just look around,intelligent design is a dishonest way for   creationism   to try to appear scientific,0,Attack,B,1,0,,,
1519,it is entirely misleading to imply that academic freedom is gives license to present nonscience like idthese academic freedom bills which typically work in conjunction with the science standards are written to strictly prohibit the teaching of religion creationism creation science creation facts and id,islandno as i said they are typically by law strictly prohibitive of id creationism which is a huge difference that you dont want to willingly acknowledge,1,Support,B,0,1,,,
1118,i dont follow dr,it seems that so far id has focused on malaria and on the bacterial flagellum which shares homology with the type three secretory system used by bacteria responsible for the bubonic plague,1,Support,B,0,1,,,
1759,i didnt realize how crazy some people were,i wish i could express my support for your comment more fully,1,Support,B,0,1,,,
1247,you are ignoring my main point that catastrophism was closer to the truth then darwin,how was catastrophism closer then the original darwinian theory  catastrophism offered no mechanism for the changes that we see was completely wrong as to what catastrophes occurred  how severe they were and when they took place,0,Attack,B,1,0,,,
191,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"The UKIP candidate Richard Elvin came second with 5,988 votes, marking an impressive result for the party.",1,Support,B,0,1,,,
1,A vote for UKIP would be a vote for a Tory-UKIP alliance that would be more right-wing than a Tory government.,UKIP appealed to protest voters but also to Blue Collar Conservative voters.,1,Support,B,0,1,,,
2357,electric vehicles,low co emissions ,1,Support,B,0,1,,,
2414,We should grant politicians immunity from prosecution,Politicians should be able to make difficult decisions without fear that selecting one option will lead to their incarceration,1,Support,B,0,1,,,
295,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,B,1,0,,,
940,these two moves ruling out regularity and then ruling out chance  constitute the design inference,pvm is confused,0,Attack,B,1,0,,,
210,"The sooner we are out of the EU, the sooner we can start making this country great again.","It is doing the country serious damage because there are large numbers of potential investors in the UK who would bring employment here, who are being warned off because of the uncertainty all of this is creating.",0,Attack,B,1,0,,,
2471,We should create a United Nations standing army,A United Nations Standing Army would solve the problem of American military hegemony,1,Support,B,0,1,,,
2295,despite its price the ipad is still my favourite,you can get any other tablet for much less that has the same features,0,Attack,B,1,0,,,
551,UKIP isn't committed exclusively to either right-wing or left-wing ideology and that’s a very good place to be.,You all think euroscepticism is a right-wing view - it is not.,1,Support,B,0,1,,,
816,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,It comes as William Hague ruled out an electoral pact with UKIP.,0,Attack,B,1,0,,,
2458,All nations have a right to nuclear weapons,The right of selfdefence must be exercised in accordance with international law,0,Attack,B,1,0,,,
1289,i recommend this bookgod in the foxhole by charles sasser not that youll read it but hey its worth a try,in case you didnt see it their was an atheist or two in those foxholes but not for very long hahahasounds like a collection of anecdotal stories made by a biased source,0,Attack,B,1,0,,,
839,UKIP getting a large chunk of the vote in the EU elections sends a message to Europe that they cannot take the UK membership for granted.,Mr Farage also insisted he believes his party can win May's European elections.,1,Support,B,0,1,,,
1277,the whole point of bringing up the eye example is to demonstrate that id is an actual theory and not a simple example in which someone proclaims that something is too complex based on their own judgements,natural selection isnt random,1,Support,B,1,0,,,
1399,why dont we   add   those inand believe me those commandments werent invented at that time,why dont you tell meare they needed to for   health   and safety of the country,0,Attack,B,1,0,,,
341,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",Mr Farage said UKIP had succeeded in re-engaging many people who had given up on politics altogether.,1,Support,B,0,1,,,
369,A vote for UKIP is a vote to leave the EU and recover power over our national life.,Farage acknowledged that the first past the post system would make it difficult for his party to win a seat at Westminster and this would leave UKIP with little influence.,0,Attack,B,1,0,,,
1461,the bottom line is some interpretations of evolution leave little room for a caring god,which i argue is the main reason people have come to embrace id and object to sciencecouldnt atheism be the main reason people have come to embrace a certain type of evolution and object to id  the emotions so commonly seen in the rejection of id support this,0,Attack,B,0,1,,,
510,It's a protest vote because (most) people know that UKIP will never net in power.,But Mr Cameron dismissed UKIP's showing as a protest by voters and promised to stay true to his principles.,1,Support,B,0,1,,,
321,If UKIP are wise they will alter their attitude about the NHS and public services in general.,But they propose making a visa conditional on having health cover to reduce the burden on the NHS.,0,Attack,B,1,0,,,
401,The Tories should be running scared of UKIP.,"The justice secretary was asked about the threat to Tories from the eurosceptic party, and a BBC/Comres survey showing it was attracting disaffected Tories.",1,Support,B,0,1,,,
2535,We should allow voting at 16 in European Parliament elections,Youth are not represented in politics,1,Support,B,0,1,,,
2545,We should force think tanks to reveal all of their sources for resource funding,Think tanks may become smoke screens for criminal groups,1,Support,B,0,1,,,
2063,if you think we can not rise up against tyranny then you must support dictatorship,your twisted logic strikes again i realise that if a group of you were to take your guns and rise up against the current administration you would all be labelled terrorists this is not evidence that i support the current regime how you could twist it to seem so is beyond me,0,Attack,B,1,0,,,
1250,whats really illogical is when the study of   science   excludes god because you dont want him to exist,you have such books written as the consipiracy of ignorance by martin gross,0,Attack,B,0,1,,,
426,UKIP is not at all taking into account the financial effects of leaving the EU: Europe is the main market for the UK. ,UKIP has evolved over the two decades since it was created from an anti-EU pressure group into a fully fledged party which has now proved that it can succeed beyond European elections.,0,Attack,B,1,0,,,
511,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.",The group suggest that within five years UKIP will have more members than the Tories at the current rate of attrition.,0,Attack,B,0,1,,,
2215,is not it amazing how quickly creationists will accept natural selection and superfast evolution when it supports their beliefs,another of my favorites is how they loudly criticize radiometric dating most commonly radiocarbon dating because they know no other kind then shout from the rooftops that radiometric dating confirms the genuineness of two tousand year old manuscripts,1,Support,B,0,1,,,
1658,science is based on what can be observed  tested,intelligent design might be a seasoned exercise in rationalization but the claim that it is a science cannot be supported,0,Attack,B,0,1,,,
1252,it should readtruth is probably the best factor in determining intelligence and one cannot have it without gd,i think that is what is called a freudian slip,0,Attack,B,1,0,,,
60,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.","I think that it's a misjudgement frankly to equate the leadership of a party which is part of government with a protest group, particularly a protest group which frankly is more about immigration than it is about Europe.",0,Attack,B,1,0,,,
817,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"It is not just about UKIP it's that the British people are as interested and concerned about Europe, as they are about the economy, as they are about immigration.",1,Support,B,0,1,,,
985,im hardly the authority for all the great questions in life,im hardly the authority for all the great questions in life,0,Attack,B,0,1,,,
1235,btw you people continue to ignore the fact that natural processes cannot account for the origins of nature because natural processes only exist in nature,jaywhat makes you qualify as a design theorist  please be specific,1,Support,B,1,0,,,
2372,big bang theory good to see our own lives on television i guess ,i agree,1,Support,B,0,1,,,
117,Hopefully we will see our first UKIP MP before the general elections next year.,Many decent and patriotic people in this country have been willing to consider flirting with UKIP.,1,Support,B,0,1,,,
491,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",One stall is fronted by Marta Andreasen - a sitting UKIP MEP - who has called for the leader Nigel Farage to resign.,0,Attack,B,1,0,,,
333,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,The scale of the UKIP threat will be tested in May's European elections.,0,Attack,B,0,1,,,
830,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,UKIP has evolved over the two decades since it was created from an anti-EU pressure group into a fully fledged party which has now proved that it can succeed beyond European elections.,1,Support,B,0,1,,,
2498,I support the truth and reconciliation commission,Reconciliation can be used to conceal political corruption and patrimony,0,Attack,B,1,0,,,
1486,after reading the points between the ncse and the discovery institute on that claim i am still skeptical of this as well,the smoking guns are well established,0,Attack,B,1,0,,,
1173,not all this link was identified in my last reply    httpwww,actually the construction of the cell rather suggests chance,0,Attack,B,1,0,,,
1572,actually im not simply looking backwards,today july nd  the best solar eclipse of the century took place from india to japan,0,Attack,B,0,1,,,
1946, there is no scientist can give strong evidence to support evolution, i am going to borrow from churchill,1,Support,B,1,0,,,
1963, evolution is completely true darwin hit the nail right on the head when he defined the theory of evolution and the survival of the fittest understanding, evolution is simply the genetic change in populations of organisms over successive generations,1,Support,B,0,1,,,
2030, go read on the origin of species, if you wanted to start an actual debate you should have said there is no convincing evidence,1,Support,B,1,0,,,
2164,at most it will lead to another timothy mcveigh type incident,just a matter of time,1,Support,B,0,1,,,
1224,if we dont know then no one can say that a designer was not involved or not required, joeif we dont know then no one can say that a designer was not involved or not required,0,Attack,B,0,1,,,
1162,it always devolves to this when talking to id proponents,hasnt anybody here read a molecular cell biology textbook the machinery of the cell is a rube goldberg apparatus,1,Support,B,0,1,,,
1776,scientific subjects such as the creation and development of the universe arent really democratic topics,to me i do not see us evolving even if it takes forever it still does not show,0,Attack,B,1,0,,,
86,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","However, Mr Aker said messages on the EU and immigration were getting through to disillusioned voters.",0,Attack,B,1,0,,,
2636,this film is easily one of the best movies ive ever seen yes it is pretty easy to guess the ending but it still wasnt ruined by that fact it is a work of art it is rewatchable,ok so i thought it was only me but after watching this movie i had a massive headache also i thought the movie was terrible it was all over the damn place and difficult to follow,0,Attack,B,1,0,,,
2054,what is a repeatable experiment is made meaningless,what does this have to do with what you started out with can you not at least pick a topic and stick with it,0,Attack,B,1,0,,,
965,  when materialist impose the supernatural all they are doing is saying somethings are beyond being explained through nature and by science,jumpstartwhen materialist impose the supernatural all they are doing is saying somethings are beyond being explained through nature and by science,0,Attack,B,0,1,,,
1961, we have similar dna to a cabbage is that just because god was having a good joke with his angel mates, evolution is true im a christian but im not in denial adam and eve is a load of sh   its probably meant to be symbolic and easy to understand for the people of the day remember that was over  years ago,1,Support,B,0,1,,,
1577,isnt one of those choices objectively true,yes it is,0,Attack,B,0,1,,,
2504,The International Criminal Court should be recognised,It may be in the best interests of victims and their state for war criminals not to be brought to trial,0,Attack,B,1,0,,,
892,creationism makes a false historicalscientific claim that is detached from the broader precepts of belief in god,the bible is simply wrong if a literal interpretation is taken on this question the bible just is wrong and if you insist on holding a literalistic approach to scripture then the implications you claim do indeed follow,1,Support,B,0,1,,,
296,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","Farage went on to say that the people who voted UKIP had to be listened to, adding that we get it.",1,Support,B,0,1,,,
911,laurie goodstein, public opinion is unimportant to whether creationism belongs in science classes  public opinion does not determine whether creationism qualifies as science,0,Attack,B,1,0,,,
26,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"UKIP gained 136 county councillors in England's local elections, with the Lib Dems losing 106.",1,Support,B,0,1,,,
1134,prototypic should read phenotypic,as much as behes somewhat misleadingyet when lenski tracked down the mutations they tended to be degradative changes ones which destroyed genes or made them less efficient,1,Support,B,1,0,,,
