orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance,relevance human labeled
1531,It is more likely that Tory voters would vote tactically for UKIP to keep Labour out and that means Labour are at a real disadvantage. ,"Former Tory local government minister Bob Neill told the BBC's Daily Politics that it would be very tough for the Conservatives to defend all the seats they won four years ago and, given Labour's lead in the national opinion polls, the opposition was expected to do very well.",2,No Relation,C,1,0,0,,
25,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"Conservative Maria Hutchings won 10,559 votes, representing a 14 percentage points fall in her share of the vote since the general election, when she came second to Mr Huhne.",2,No Relation,C,0,0,1,,
382,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","Former UKIP deputy leader David Campbell Bannerman defected to the Tories soon after, expressing concerns about the party's direction.",0,Attack,C,1,0,0,,
1124,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.",He added that he was very fortunate to have been backed by UKIP at the 2010 general election.,1,Support,C,0,1,0,,
3457,if you think we can not rise up against tyranny then you must support dictatorship,your twisted logic strikes again i realise that if a group of you were to take your guns and rise up against the current administration you would all be labelled terrorists this is not evidence that i support the current regime how you could twist it to seem so is beyond me,0,Attack,C,1,0,0,,
3519,the medical establishment has convinced people that we are what we are because what our genes say we are,which is why the medical establishment endorses smoking drinking heavily and a fatty diet with no excercise because they believe we are predestined by our genes right why do you persist with these blatant lies,0,Attack,C,1,0,0,,
3516,where were the french on dday and the normandy invasion when hitler was burglaring their nation i do not recall history mentioning a frenchman around but the americans were saving their rears once again,are you really this historically ignorant,0,Attack,C,1,0,0,,
2050,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.","Mr Cameron also said he did not think it would be right for Britain - or in the national interest - to leave the EU entirely, pointing out that some 50% of nation's trade was with the EU.",0,Attack,C,1,0,0,,
1291,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"Jo Coburn spoke to Conservative MEP Sajjad Karim, who used to be a Lib Dem, but traced his political activities back to Tory circles when he was seven.",2,No Relation,C,0,0,1,,
1569,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.",But the peer said the choice for British voters at a general election was between David Cameron and Ed Miliband as prime minister.,0,Attack,C,1,0,0,,
2572,but we are not arguing that it is wrong,the theory of   intelligent design   holds that certain features of the universe and of living things are best explained by an intelligent causefine,0,Attack,C,0,0,1,,
1044,If the other parties do tackle the issues of EU and immigration I'll be more than happy to see UKIP disappear.,"And at by elections voters are not choosing a government - they can shout loudly and protest, safe in the knowledge that it won't change the person who lives in Downing Street.",1,Support,C,0,0,1,,
2017,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,Sir Menzies Campbell suggested the government was worried about a political backlash amid public concerns about immigration levels in general.,1,Support,C,0,1,0,,
2815,how are they standing in the way is research into id bannedpretty much especially if anyone who has publically known proid views prior to getting tenure is bound to not get it,pretty much especially if anyone who has publicly known proid views prior to getting tenure is bound to not get it,0,Attack,C,0,1,0,,
3361, mate, can we get one thing straight,1,Support,C,0,0,1,,
667,"UKIP are an independent party and have shown that their appeal is broad, making big dents in staunchly Labour voting areas as well as the recent bi-election successes.","Mr Farage, who heads the party's 12 representatives in the European Parliament, was injured in a light aircraft crash on the day of the general election.",2,No Relation,C,0,0,1,,
1513,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.","UKIP, which has called for withdrawal from the European Union and greater restrictions on immigration, has seen improved poll ratings this year.",1,Support,C,0,1,0,,
3482,evolution is the method that god used to create all things,well the point about evolution is that it does not need a god to tinker with it,0,Attack,C,1,0,0,,
2143,UKIP is a vessel through which a protest is being delivered. ,"After Conservative MPs effectively killed off the idea of House of Lords reform in August, Lib Dem leader Nick Clegg announced his party would oppose plans for boundary changes.",2,No Relation,C,0,0,1,,
3483,he was not discussing abortion nor was he promoting it,and you fail to answer the question,0,Attack,C,1,0,0,,
3393, what this is pointless first off if there wasnt evolution the diseases we have today wouldnt be as strong as they are and there wouldnt be humans everything starts somewhere and evolves   notice that almost all forms of complex life have both male and femalehorses cats dogs humans moths monkeys fish elephants etc, there are documented cases of specific species adapting over time,1,Support,C,0,1,0,,
3177,i find it immensely amusing when christians require proof before theyll believe in something,i agree totally with what you said cerin,0,Attack,C,0,1,0,,
2675,the same reason we dont teach literature in a home economics class,the reason we dont teach literature in home economics is because those two subject have seemingly absolutely nothing to do with one another,0,Attack,C,0,1,0,,
1015,If UKIP are wise they will alter their attitude about the NHS and public services in general.,"Under UKIP's plans, migrants would have to provide their insurance details when they registered with a GP and the costs of any treatment would be recovered from insurers by the NHS, which seems like just more admin work",1,Support,C,0,1,0,,
1305,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.",There is only one party in this country that can guarantee the people in this country will get a referendum on the EU and that is UKIP.,0,Attack,C,1,0,0,,
2443, features that appear vestigial and functionless actually serve a function eg,so what using   intelligent design    is the purpose of the appendixid simply predicted that the appendix would have a function,0,Attack,C,0,1,0,,
908,Cameron had it right and UKIP could tip the balance towards Labour in the crucial marginal seats in the GE where the battle will take place .,"Nigel is a passionate fighter, he doesn't sling the towel in.",1,Support,C,0,0,1,,
3440, how com everyone here is bickering try the flood, two darwinists spent hours standing at a flag pole trying to find the height of it,1,Support,C,0,0,1,,
872,Hopefully we will see our first UKIP MP before the general elections next year.,The by-election that Reform won in 1989 was crucial in convincing voters that a vote for them was not as wasted vote.,2,No Relation,C,0,1,0,,
2711,in science testing a hypothesis or theory means deriving predictions from them,you are using the common tactic of forcing someone to disprove a negative,0,Attack,C,1,0,0,,
384,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","The party's press officer, Gawain Towler, intervened on Tuesday evening, posting a message saying I can assure you that nobody has been asked to troll, people have been directed to the forum because it could be interesting.",2,No Relation,C,0,0,1,,
3825,European Parliament elections should involve only one voting district all of Europe and not separate country seats,This avoids the real questions about the European Parliament,0,Attack,C,1,0,0,,
3182,correction its an ancestor of both chimpanzees and humans,oh boy here we go again,1,Support,C,1,0,0,,
43,"The greens and ukip provide encouragement for labour and conservatives alike to address some issues people care about, albeit only lip service to retain votes mainly.",The UK Independence Party had its best ever local election night with a 14% share of the vote where they had candidates.,1,Support,C,0,1,0,,
2040,"The sooner we are out of the EU, the sooner we can start making this country great again.","Mr Cameron also said he did not think it would be right for Britain - or in the national interest - to leave the EU entirely, pointing out that some 50% of nation's trade was with the EU.",0,Attack,C,1,0,0,,
2525,mr,is a common creationist position which misunderstand that most mutations are mostly neutral few are strongly detrimental and some are beneficial,1,Support,C,0,0,1,,
3316, the one that suits its current environment surveys and grow up to breed, evolution is an embarrassment to science,0,Attack,C,1,0,0,,
3162,genesis  and  say and there was evening and there was morning a sixth day,i can see how it would be interpreted as a contradiction,0,Attack,C,0,0,1,,
3975,i remember being underwhelmed when this first came out but enough time had passed when i caught it on tv so perhaps i had just been in the wrong mood back then maybe this time ill enjoy it but no,brilliant film disliked by people with no imagination,0,Attack,C,1,0,0,,
429,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"Voters appear restive, often reluctant to support the larger parties.",1,Support,C,0,1,0,,
2041,Whether UKIP can deliver on their promises if they were to win power at the next general election is a moot point because they will not win power.,"He has vowed to scrap all speed cameras in the region, arguing that they sour police relations with law-abiding citizens and fail to cut road accidents.",2,No Relation,C,0,0,1,,
308,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,"Televised leader debates - long a feature of elections in the US - were held for the first time in the UK in 2010, on three successive weeks leading up to polling day.",2,No Relation,C,0,0,1,,
2765,instead this appears to be an abuse of copyright without an argument on crowthers part,the u,1,Support,C,0,0,1,,
1265,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",Labour accused the PM of trying to ditch the TV debates simply because he is too scared to defend his record.,2,No Relation,C,0,0,1,,
1110,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","He has been selected to stand for the Conservatives in May's European elections for the South West England seat, that also includes Gibraltar.",2,No Relation,C,0,0,1,,
64,"UKIP are a two trick pony, Europe and immigration that's it.","But under the terms of a 2007 agreement, he said the EU was legally obliged to provide support to more deprived areas, known as cohesion funding, including parts of the UK.",2,No Relation,C,0,0,1,,
2428,from mr,i have yet to read a single sentence from any id proponent that provides testable predictions about the type of informational properties we expect to find in nature if an intelligent agent were at work in designing a natural object,1,Support,C,0,0,1,,
1552,UKIP's sole aim at the general election is to get a smallish number of MPs elected but enough to hold the balance of power and do a deal with the Tories.,"We're not going to do a pact with UKIP anymore than I'm going to do a pact with the Lib Dems and go into the next election with them, said Mr Shapps.",0,Attack,C,1,0,0,,
2741,so tj you seem to have made quite a few foolish arguments how familiar are you with augustinetj  well i know that he believed the earth was created instantaneously not progressively and was according to scripture less than  years old,i will address the post by americans united for separation of church and state here and then address the question of constitutionality in another post,1,Support,C,0,0,1,,
1214,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,"His name is Nigel Farage, the leader of the UK Independence Party.",2,No Relation,C,0,0,1,,
1061,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","A default judgement was made in her favour by Exeter Employment Tribunal after UKIP, which denies the allegations, failed to lodge a defence.",2,No Relation,C,0,0,1,,
2049,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"While the number of immigrants arriving in the country remained virtually unaltered over the period, the increase was driven by a change in the number of people leaving Britain.",2,No Relation,C,0,0,1,,
3409, you know a debate like this can be put up to get intelligent information exchange, yes if what you are saying is true then im for it,1,Support,C,0,1,0,,
1624,UKIP are the only party willing to have a sensible open debate on the key issues affecting the country. ,"Separately, the Department of Health is reviewing how hospitals can more effectively recover money and enforce charges - with ministers acknowledging that current procedures are flawed.",2,No Relation,C,0,0,1,,
1506,UKIP are blatantly disregarding the possibility of man made climate change.,"And when married to the Europhobia innate to parts of the Conservative party, you have a diabolical cocktail that threatens the whole long-term structure of UK climate change and energy policy.",1,Support,C,0,1,0,,
1122,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,Their debate followed a Daily Politics flim looking at a possible pact between UKIP and the Tories.,2,No Relation,C,0,0,1,,
1123,"UKIP are a two trick pony, Europe and immigration that's it.",Lord Mandelson said Ed Miliband and the Labour Party was 'refreshing their thinking' after the breakdown in trust with the general public over the financial crisis.,2,No Relation,C,0,0,1,,
1881,Whether UKIP can deliver on their promises if they were to win power at the next general election is a moot point because they will not win power.,Mr Cameron wants to negotiate the return of some powers to Britain before a promised referendum by 2017.,2,No Relation,C,0,0,1,,
346,"Labour should be running scared of UKIP, now the working class are starting to realise that Labour is for middle class socialists and the public sector.",More than 80 Tory MPs rebelled earlier this year in demanding a referendum.,2,No Relation,C,0,0,1,,
3468,because there is evidence against kerry,yet there is evidence against bush and you have a double standard on applying your attacks on kerry to bush even when the same circumstances apply,0,Attack,C,1,0,0,,
3187,i agreed with you up until reasonable doubt,therefore your usurpation of supposed assumption of stated opinion cannot be proven or supported by evidence but is not substantial enough to answer the question specifically,1,Support,C,1,0,0,,
2587,theology it says in his profile,anybody that thinks there is currently a healthy scientific debate over intelligent design has missed the history of the last  years,1,Support,C,0,0,1,,
2363,if youre tired of debating pandas fine,if intelligent design is a valid scientific concept why is it that we have examples of idiotic design in so many organism including vertbrates all their eyes are wired backwards making their retinas vulnerable to damage,0,Attack,C,0,0,1,,
2005,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"The pair spoke to Andrew Neil and Jo Coburn on the Daily Politics ahead of Tuesday afternoon's Liberal Democrat conference debate on a motion about the EU,",2,No Relation,C,0,0,1,,
2081,UKIP is not at all taking into account the financial effects of leaving the EU: Europe is the main market for the UK. ,"Conservative party vice chairman Michael Fabricant said the party had struggled to present a distinctive message during the Eastleigh election, saying UKIP had managed to connect with traditional blue-collar Tory voters on issues such as crime and immigration in a way the Conservatives had not.",2,No Relation,C,0,0,1,,
1361,The reason why UKIP has gained so many votes is because the main parties refuse to deal with immigration and the EU.,"If I'd known what it was going to be like, I wouldn't have done it.",2,No Relation,C,0,0,1,,
2413,your argument is compelling until we expand the question of how did we get here to encompass the divine,with belief,0,Attack,C,0,1,0,,
1654,"The sooner we are out of the EU, the sooner we can start making this country great again.",Voters in Oldham East and Saddleworth will vote in the first by-election of the coalition era on Thursday.,2,No Relation,C,0,0,1,,
1037,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",I want to campaign for Britain to break free from the EU and UKIP are the party to do it.,1,Support,C,0,1,0,,
3259,ok,evolution has basically been proven there is no evidence for the biblical story common claims made by evolutionists,0,Attack,C,0,0,1,,
153,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","But some pundits believe UKIP to be on course to win next year's European elections, beating the Conservatives into second place.",0,Attack,C,0,0,1,,
1641,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"Essentially we are saying to the party don't panic, and trust us, one Cameron adviser said.",2,No Relation,C,0,0,1,,
1327,"In UKIP, we have a new political force which looks likely to poll very well in a national election.","Due to what the party says was a clerical error, between December 2004 and January 2006 he was not on the electoral register - making him an impermissible donor under UK electoral law.",2,No Relation,C,0,0,1,,
496,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,He can speak as a solid Brit who understands the benefits.,2,No Relation,C,0,0,1,,
44,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".",The other trend that continued here was the Liberal Democrats getting a thumping.,2,No Relation,C,0,0,1,,
3594,come on it is andy schlafly what do you expect from the spawn of phyllis,oh that explains a lot i actually forgot who she was had to google the name,1,Support,C,0,1,0,,
3160,in a literal translation genesis  and  state that god created the heavens and the earth in six days,as has already been covered,0,Attack,C,0,1,0,,
3065,but who could it be  is it you or me  or maybe the buddhists,is it me or is it you only time will tell,0,Attack,C,0,1,0,,
902,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.","The UK Independent Party says it is the only party which will pull the UK out of the European Union and, with Nigel Farage at the helm, will put us back on track.",0,Attack,C,1,0,0,,
2264,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.","Therefore, if he can argue that he has taken the lead in changing Brussels for the better - and that they have joined with him in making the EU more business friendly, then there is perhaps less need to grab back some powers.",2,No Relation,C,0,0,1,,
839,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.",Nigel Farage said most Ukippers have got robust views on immigration and he described them as sensible views.,0,Attack,C,1,0,0,,
675,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.","I will be in my constituency working hard for the people of the Highlands, as I do almost every Friday.",2,No Relation,C,0,0,1,,
2559,i believe arguments from the opposing camps that say it looks like it was designed so it must have been designed and natural selection could have produced it so we believe natural selection did produce it are not going to lead to resolution of this issue,behe assertsdesign is recognized in the purposeful arrangement of partswho decides if an arrangement of parts is purposeful  what does purposeful really mean in that statement  do the parts have purpose  does the arrangement have purpose  did the designer have purpose  if i take an old wristwatch and remove all the springs and gears and arrange them in a circle is the circle designed  if i throw them in a heap are all of the parts of the watch no longer designed  if i pick up some metal shavings off of the floor from under the lathe in the machine shop and arrange them into a complicated mathematical pattern that i generated using a computer program can you tell if this is a purposeful design or just a random designis a virus designed  a prion  a fragment of rna a benzene molecule  how can you tellwaving your hands and saying i know design when i see it and all life was obviously designed just wont cut it,1,Support,C,0,1,0,,
1656,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,I believe that what UKIP is doing is vital for this country.,0,Attack,C,1,0,0,,
2356,the the myths and stories of the bible were never meant to be taken as history in our sense of the word and certainly not   science  ,  this will and is already descending into a debate about the philosophy of science,0,Attack,C,0,0,1,,
1297,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","It's not about turning left or turning right, it's turning off, warned shadow leader of the House of Commons, speaking of the blow the coalition government had taken during the week.",2,No Relation,C,0,0,1,,
527,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,He told the BBC's Andrew Marr he did not want them to overshadow the campaign as he says they did in 2010.,2,No Relation,C,0,0,1,,
2718,for goodness sakes guys very few people are advocating the mandatory teaching of id in schools,tjlook what happened to richard stenburg when he had the courage to allow an id piece get published scientists and his peers jumped all over him,0,Attack,C,0,0,1,,
1958,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,The Bulgarian President Rosen Plevneliev has warned that Britain's immigration policy could harm its image as a great global power that pioneered integration.,0,Attack,C,1,0,0,,
2965,yes im fully aware what a solar eclipse is,actually im not simply looking backwards,0,Attack,C,0,0,1,,
2341,joewe look at the options,joegbtw pvm the scientific answer to ucd is we dont know,0,Attack,C,0,0,1,,
1476,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"With Tory MPs anxious about the march of UKIP and immigration high on voters' list of concerns, many believe that kite has been crafted in Downing Street.",2,No Relation,C,0,1,0,,
3067,if the existence of a fossil record contradicting parts of the bible then that does not disprove in and of itself the fossil record,it is indeed spiritually immature to equate death and decay with evil,1,Support,C,0,1,0,,
2454, jay intelligent design id has scientific merit in paleontology because in many instances it can be applied to the fossil record to detect where design has occurred in the history of life by finding the rapid introduction of large amounts of complex and specified information csi,since we proposed punctuated equilibria to explain trends it is infuriating to be quoted again and again by creationists  whether through design or stupidity i do not know  as admitting that the fossil record includes no transitional forms,1,Support,C,1,0,0,,
3453,the father deserves nothing but scorn and derision he is a murderous cretin whose stupidity killed his child,well that is a stupid statement stupid enough that i can not even wrap my head around it and make a proper comparison,0,Attack,C,1,0,0,,
640,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.","The consequence was that the story was leaked before Mike Nattrass, or indeed I, were actually ready for the story to go out.",2,No Relation,C,0,0,1,,
1488,UKIP isn't committed exclusively to either right-wing or left-wing ideology and that’s a very good place to be.,"Therefore no learning takes place - that is not right because it just cannot be, he told an event in London.",2,No Relation,C,0,0,1,,
3026,i would like your oppinion of my remarks    httpwww,obviously you havent done much reading on the aig website,0,Attack,C,0,0,1,,
3358, evolution is simply the genetic change in populations of organisms over successive generations, of course evolution is real as someone said it is fact there is no arguing and i find it really funny that people who agreed with someone on this side in saying evolution does not contradict god have actually put their comments on the for side its ridiculous you cant deny something thats being proven and i know this isnt the side for it but do i believe in god no and im the only one with any proof unless you dont count the fact you cant see or hear and then have the excuse yeah but i have faith as proof   and one more things those of you that think we evolved from monkeys its apes for a start and just because you are not a scientist and emencly intelligent like them and cannot understand the process dont make it any less true so to some up evolution is fact weather god is real or not maybe open your mind to the thought that evolution could be the answer to how and not why,1,Support,C,0,1,0,,
757,UKIP are in with the City as much as the other three and I don't like the way they are whipping people up into a frenzy.,"Speaking on Tuesday, Lib Dem leader Nick Clegg said his party had been on the back foot electorally since entering government in 2010 but was back in the saddle and confident after its victory in March's Eastleigh by-election.",2,No Relation,C,0,0,1,,
1479,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"The voters have understood that EU membership is making us poorer and less democratic and less free, he said.",1,Support,C,0,1,0,,
2712,you are using the common tactic of forcing someone to disprove a negative,there is nothing wrong with asking someone to disprove a negative that is with asking someone to provide evidence contrary to a claim,0,Attack,C,1,0,0,,
920,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.",But some Conservative MPs raised questions about the leadership.,2,No Relation,C,0,0,1,,
498,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.","Although the UK cannot veto the Budget on its own, Mr Osborne has said the fight will be joined over the issue and Brussels needs a reality check.",2,No Relation,C,0,0,1,,
1071,Intellectually I rate Farage much higher than Cameron; he has a very sharp and quick wit and is an excellent public speaker.,What worries me is that two thirds of people didn't bother to vote at all.,2,No Relation,C,0,0,1,,
3365, well to begin with there is a lot of strong evidence to support evolution the discovery of dna the discovery of fossils and primitive primates etc, i definitely think it has something to do with everything as there is quite a lot of evidence for it e,1,Support,C,0,1,0,,
1667,It's a protest vote because (most) people know that UKIP will never net in power.,He argued that his party was on a journey from a party of protest to a party of government.,0,Attack,C,1,0,0,,
1356,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.","It is fielding 1,217 candidates this time - a significant increase on previous campaigns but still not enough to qualify for a party election broadcast.",2,No Relation,C,0,0,1,,
3142,at the risk of sounding like my mother i dont know what happened to you that caused you to hate christianity so but it is evident that you absolutely hate it,but i can see she didnt teach you much,1,Support,C,1,0,0,,
939,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","Farage went on to say that the people who voted UKIP had to be listened to, adding that we get it.",1,Support,C,0,1,0,,
1250,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.",But his jibe did not go down well British MEPs from other parties.,2,No Relation,C,0,0,1,,
1847,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,Labour accused the PM of trying to ditch the TV debates simply because he is too scared to defend his record.,2,No Relation,C,0,0,1,,
688,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"Firms with apprenticeship schemes had a workforce that was more motivated and connected, he suggested.",2,No Relation,C,0,0,1,,
1918,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,We acknowledge that these pressures are also faced by many longer-established residents.,2,No Relation,C,0,0,1,,
2595,island referenced a  article however science does proceed and indeedabstract we apply the recently defined multipole vector framework to the frequencyspecific firstyear wmap sky maps estimating the lowl multipole coefficients from the highlatitude sky by means of a power equalization filter,   httpwww,1,Support,C,0,0,1,,
2282,if we are descended from animals then the unique relationship between man and god is undermined,it is not appropriate to teach creationism as a means for upholding the bible,0,Attack,C,1,0,0,,
2386,jumpstart helps us understand the eliminative nature of idit is difficult even improbable to imagine how such a process could happen without being jump started,how did life begin ,0,Attack,C,0,0,1,,
2409,forgot that atheism isnt a religion and if i say otherwise people will apologetically insist im wrong,atheism is merely the lack of theistic belief and it offers nothing beyond that,0,Attack,C,0,1,0,,
1401,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.","Mr Farage will tell members at the conference in London that, by the 2015 general election, UKIP will overtake the Lib Dems in terms of its support base.",1,Support,C,0,0,1,,
3956,Governments should be allowed to disrupt Internet service on grounds of national security,The right to internet access as a fundamental right,0,Attack,C,1,0,0,,
1331,I'm no fan of UKIP but well done to them for initiating a much needed shake up of British politics.,Plans include preventing migrants from claiming out-of-work benefits during their first three months in the UK and stopping benefit payments altogether after six months unless the claimant has a genuine chance of a job.,2,No Relation,C,0,0,1,,
2915,the national center for science education has a good reason to be concerned about intelligent design,perhaps what is needed is to distinguish between academic freedom and peer review,1,Support,C,0,0,1,,
1778,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,"And he accused the government of burying their head in the sand over the size of the Roma community living in the UK, which he said was revealed in a recent study by Salford University.",1,Support,C,0,1,0,,
2119,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,C,1,0,0,,
1066,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,UKIP received the money from a donor who was not on the electoral register.,2,No Relation,C,0,1,0,,
2098,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","Deputy Prime Minister Nick Clegg, whose Liberal Democrats oppose a referendum, said leaving altogether would make us less safe because we co-operate in the European Union to go after criminal gangs that cross borders.",0,Attack,C,1,0,0,,
2274,teaching evolution exclusively is dangerous to science and reason, creationism is scientifically testable,1,Support,C,0,1,0,,
2665,according to its advocates the designer responsible for intelligent design in biology could be any sort of creative intelligence capable of engineering the basic elements of life,complexity is the more the norm than the exception,0,Attack,C,0,0,1,,
2701,an underlying assumption of id is that intelligence is a property which we can generally understand through our observations of intelligent agents in the natural world, without a scientific definition of natural scientists cannot distinguish between natural explanations and supernatural ones,0,Attack,C,1,0,0,,
2272,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,"Stuart Wheeler has denied being sexist by saying women were nowhere near as good as men at games like chess, bridge and poker.",2,No Relation,C,0,0,1,,
657,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","The Conservative by-election candidate, Maria Hutchings, stood against Chris Huhne in 2010, coming second.",2,No Relation,C,0,0,1,,
2659,no id does not claim the designer is human like but since humans are the only known intelligence that is the only thing they have to compare id to,science is testable,0,Attack,C,0,0,1,,
2512,i dont follow dr,it seems that so far id has focused on malaria and on the bacterial flagellum which shares homology with the type three secretory system used by bacteria responsible for the bubonic plague,1,Support,C,0,0,1,,
3083,aig decries scientists for making unproven assumptions while making many of their own,you are ignoring centuries of good scholarship including that in the last century specifically engaging the arguments of historical criticism and socalled higher reasoning,1,Support,C,1,0,0,,
2640,like all theories evolution has changed over the years because of new evidence was discovered,you are ignoring my main point that catastrophism was closer to the truth then darwin,0,Attack,C,1,0,0,,
1251,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",The claim is firmly denied by Mr Bloom and is being investigated.,2,No Relation,C,0,0,1,,
526,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,Nigel Farage is an intelligent man.,2,No Relation,C,0,0,1,,
1564,UKIP want to get us out of the EU to make the British people much worse off then they already are.,"Deputy Prime Minister Nick Clegg, whose Liberal Democrats oppose a referendum, said leaving altogether would make us less safe because we co-operate in the European Union to go after criminal gangs that cross borders.",1,Support,C,0,1,0,,
2197,"UKIP do not bear scrutiny either as a coherent policy offer or a group of potential ministers , they are an insurgent party of protest with one message.",Mr Cameron dismissed UKIP's showing as a protest by voters and promised to stay true to his principles.,1,Support,C,0,1,0,,
3702,marihuana is the worst smelling thing in the world legalising it would kill my sense of smell,i do not like the smell of fish that does not mean it should be illegal,0,Attack,C,1,0,0,,
511,I'm no fan of UKIP but well done to them for initiating a much needed shake up of British politics.,I have to say I think David Cameron is not sure whether he wants to these debates.,2,No Relation,C,0,0,1,,
1543,"UKIP are a two trick pony, Europe and immigration that's it.",UKIP has evolved over the two decades since it was created from an anti-EU pressure group into a fully fledged party which has now proved that it can succeed beyond European elections.,0,Attack,C,1,0,0,,
3822,European Parliament elections should involve only one voting district all of Europe and not separate country seats,Big countries will dominate,0,Attack,C,1,0,0,,
1916,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","Mr Campbell Bannerman, one of UKIP's 12 MEPs in the European Parliament and deputy leader, lost out to Nigel Farage in a leadership contest in November.",2,No Relation,C,0,0,1,,
2343,and as with all scientific inferences further research can either confirm or refute that inference,as i said earlier experience demonstrates that it matters a great deal to an investigation whether or not that which is being investigated occurred via agency involvement or by nature operating freely,0,Attack,C,0,0,1,,
