orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance,relevance human labeled
2325,you can always check booking dot com it is always a safe choice i have been using it for several years now,indeed booking dot com is the best choice,1,Support,B,0,1,,,
1732,in genesis we have no reason to believe that one day meant any more than one day today,in genesis we have no reason to believe that one day meant any more than one day today,0,Attack,B,0,1,,,
1788,correction its an ancestor of both chimpanzees and humans,oh boy here we go again,1,Support,B,1,0,,,
2638,this film is easily one of the best movies ive ever seen yes it is pretty easy to guess the ending but it still wasnt ruined by that fact it is a work of art it is rewatchable,completely agree with the original post just watched it for a second time after i saw it years ago and i am completely blown away,1,Support,B,0,1,,,
1040,from wikipedia the scientific method,specifically the theory predicts that we will find large amounts of specified complexity in natural objects,1,Support,B,0,1,,,
1879,the aftermath of evolution has been witnessed but never the actual process itself,i have no patience for people like you,0,Attack,B,1,0,,,
435,It is more likely that Tory voters would vote tactically for UKIP to keep Labour out and that means Labour are at a real disadvantage. ,"UK Independence party leader Nigel Farage has said he is expecting a big swing to his party in the seat, with most polls carried out in the seat putting the party third, ahead of Labour.",1,Support,B,0,1,,,
2316,no it did not a lot of bits were too far fetched and the whole story was very americanized,it was indeed a bit tacky at times,1,Support,B,0,1,,,
1454,you give interesting and complex answers,take your time id rather have you think about it digest it and respond than give a hasty response which would not help us resolve these issues,0,Attack,B,0,1,,,
2097,you consider this refuting my evidence what amazes me is that you all scoff at creationism yet this is the best most of you can offer to refute scientific evidence which supports the flood,you ask someone to explain polystrate fossils three people do you plug your ears and go i can not hear you then demand that someone explain polystrate fossils,0,Attack,B,1,0,,,
1967, mate, can we get one thing straight,1,Support,B,0,1,,,
1721,the young earth creationist dogma demands that the obvious features of the earths geology can not exist,the young earth creationist dogma demands that the obvious features of the earths geology can not exist,0,Attack,B,0,1,,,
2460,All nations have a right to nuclear weapons,Humanitarian intervention becomes impossible in states that possess nuclear weapons,0,Attack,B,1,0,,,
740,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","In 2006, the lower-key Knapman retired, to be replaced by Nigel Farage, an eye-catching media performer who pledged to make UKIP a truly representative party, ending its image as a single-issue pressure group.",1,Support,B,0,1,,,
486,UKIP doesn't need to win power to force the changes people want.,A ComRes survey for BBC One's Sunday Politics found 22% of Tory local councillors supported a pact with the UKIP.,1,Support,B,0,1,,,
1359,pvmfirst of all the judge observed that the school board was strongly motivated by religious beliefs and the fact that they believed that id presented a scientific hypothesis and thus a valid secular purpose was their downfall ,bowmanmore on the aclus rubber stamped ruling by a practicing attorneynothing wrong with quoting from a well argued submission by the aclubowmanthat said none of this relates to the id ruling since the board members were not id advocates except perhaps superficially,0,Attack,B,1,0,,,
931,pvm i am sure that highlander is familiar with the  foundational works of behe and dembski  both rely on the absence of science being  able to explain a particular feature to infer design,highlanderpvm seems unaware randomness and design are mutually exclusive concepts,0,Attack,B,1,0,,,
895,openmindedness toward creationism is important,attempts to conceal the creationismevolution controversy from students are dogmatic promotions of evolution,1,Support,B,0,1,,,
1544,if it is then only a malicious god would tell it out of order use terms we cannot understand or have other traps while holding us to its words,the order of events in genesis i agree with   science  ,1,Support,B,1,0,,,
1583,the point of the debate is to set up a straw man that the world was created in six days that antichristians can knock down,then why does this argument always seem to come from the creationists  aig was not founded and is not funded by the scientific community,1,Support,B,1,0,,,
1441,its not about believing in id many people have come to accept by faith the existence of a god but rather that scientists do not believe that id has much of anything to offer scientifically speaking,creationism has more solid evidence than   evolution   does,0,Attack,B,1,0,,,
2044, it is only belief, youre right there isnt a shred of positive evidence for creationism and creationists dont even try,1,Support,B,0,1,,,
821,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.","He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",0,Attack,B,1,0,,,
1452,or that evolution is a process involving randomness and natural selection,or that evolution is a process involving randomness and natural selection,1,Support,B,0,1,,,
423,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!",Olly Neville said that if UKIP wanted to make a real difference it is by representing the people in Westminster politics.,0,Attack,B,1,0,,,
2034, sorry but this is not an opinion, darwin observed species and wrote it down  evidence,1,Support,B,0,1,,,
643,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","I was delighted to cast my vote for [UKIP leader] Nigel Farage's team in Sussex, where I live, said Lynam.",0,Attack,B,1,0,,,
86,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","However, Mr Aker said messages on the EU and immigration were getting through to disillusioned voters.",0,Attack,B,1,0,,,
2499,I support the truth and reconciliation commission,The South African reconciliation commission has proven itself to be ineffective,0,Attack,B,1,0,,,
2472,We should create a United Nations standing army,A United Nations standing army would be ideally suited to respond to contemporary crises,1,Support,B,0,1,,,
2357,electric vehicles,low co emissions ,1,Support,B,0,1,,,
1004,as much as i might believe that there is some sort of creator and that a creation occurred you cannot justifiably intermingle science and religion,id has no merit except as a religious idea,1,Support,B,0,1,,,
20,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"Asked whether some UKIP members were closet racists, he added that the truth is some UKIP members are.",0,Attack,B,1,0,,,
1850,hey i feel the same way almost took the brain cells out of my head,intelligent design doesnt refute evolution,1,Support,B,0,1,,,
1712,i am a strong believer in the authority and inspiration of the word of god,the fact that we do not know i believe only gives more power to godyes  our ignorance proves that there is a god  or maybe not,0,Attack,B,0,1,,,
1782,she said shes never seen an ape evolve into a human,i find it immensely amusing when christians require proof before theyll believe in something,1,Support,B,0,1,,,
2383,app based to do list is the way to go you can synchronise your lists on all your devices and have them everywhere you go ,i agree additionally mind maps can serve as a to do list and it might be hard to create and update it on paper,1,Support,B,0,1,,,
1366,from the above linked paper by peter irons i quote the followingpeter ironsin an undoubtedly unintentional slip which they may well regret the di authors have effectively given away the store with their concession that under the lemon test all that was necessary for judge jones to determine that an establishment clause violation had occurred was to find that the dover school board members had predominantly religious motivations for enacting their id policy,peter irons article is only one part of the montana law reviews take on this,0,Attack,B,1,0,,,
620,"The sooner we are out of the EU, the sooner we can start making this country great again.",The Lib Dem leader also argued that being in the EU meant that we keep ourselves safer because we can go after cross-border crime and terrorism and that we can look after the environment in a way which we can't on our own.,0,Attack,B,1,0,,,
911,laurie goodstein, public opinion is unimportant to whether creationism belongs in science classes  public opinion does not determine whether creationism qualifies as science,0,Attack,B,0,1,,,
850,UKIP and the Greens are the only parties to date that haven't screwed us all over.,"Ahead of May's local elections, Conservative cabinet minister Ken Clarke dismissed UKIP as a protest party and a collection of clowns.",0,Attack,B,1,0,,,
2152,she is just starting to grow and mature and its not healthy natural or right to have a pregnancy at that age she could cause alot of damage being that young,at this point i would assume other members to say good she deserves to have that damage done to her white i agree with you  percent it would be dangerous to her and the baby either way ,1,Support,B,1,0,,,
1168,we detect design by looking for the telltale signs that an intelligent agent acted,riiiight,0,Attack,B,1,0,,,
688,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,"Mr Farage, speaking to the BBC's Len Tingle, said the election result represented significant progress.",1,Support,B,0,1,,,
194,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.","In Barnsley Central last month, UKIP came an impressive second to Labour - on the back of a locally focused campaign, which argued that money going to Europe should be spent on the town instead.",0,Attack,B,1,0,,,
514,"UKIP don't lecture, they try to represent the people, which is why they are doing so well.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,B,0,1,,,
1650,aig argues that pretexts brought by the reader are to blame for difficulties accepting the bible as literal truth,the bible is true because the bible says so is incredibly juvenile logic,1,Support,B,0,1,,,
1931, evolutionist say we were boiling outerspace for a billion years in soup then bang we have earth                               retarted                 if evolution is real how come we cant take monkeys with us on airplanes   supposedly we evolved out of animals, i believe in evolution evolution is the mechanism that some species of animals and plants use to adapt to certain circumstances do to the change,1,Support,B,1,0,,,
2652,i turned this movie off halfway through because i was bored out of my skull then i come here and its got a high rating granted its got a good storyline good acting nice cinematography but somehow still managed to bore me to tears,im with you on this one brian both my husband and i sat there tempted to turn it off though there was nothing better on at the time so we sat it out,1,Support,B,0,1,,,
2358,low co emissions ,i do agree with this,1,Support,B,0,1,,,
397,"UKIP are an independent party and have shown that their appeal is broad, making big dents in staunchly Labour voting areas as well as the recent bi-election successes.","Addressing party members in Birmingham, he predicted UKIP would cause a political earthquake - particularly now that the EU leaders' desire for a fully federal Europe was out of the bag.",1,Support,B,0,1,,,
263,Many racists and especially xenophobes find the UKIP message appealing.,"He was a UKIP supporter, he said, because he wanted the UK to withdraw from the European Union, which is by no means a xeniphobic sentiment.",0,Attack,B,1,0,,,
406,"I suspect that even if political parties addressed many of the concerns that UKIP raise, it wouldn't make any difference - the UKIP voter would still find something about modern Britain objectionable.",But Mr Farage said he believed the number of Tory MPs committed to EU withdrawal was really rather small and those that were should consider whether they were in the right party.,0,Attack,B,0,1,,,
344,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"UKIP is still a party driven by a fundamental desire to get Britain out of the EU, and it's Conservatives, or at least Conservative leaners, who are the bulk of its supporters.",1,Support,B,0,1,,,
1395,but they do,how do public schools support hate of   religion  ,0,Attack,B,1,0,,,
1961, we have similar dna to a cabbage is that just because god was having a good joke with his angel mates, evolution is true im a christian but im not in denial adam and eve is a load of sh   its probably meant to be symbolic and easy to understand for the people of the day remember that was over  years ago,1,Support,B,1,0,,,
1587,read genesis chapter ,im going to ask both creationists and evolutionists to look at the following with a completely open mind for just one minute,0,Attack,B,0,1,,,
2479,We should use torture to obtain information from suspected terrorists,In the event of an imminent attack it is only reasonable to use force to find information,1,Support,B,0,1,,,
1725,if the   bible   is to be taken literally then wouldnt a literal interpretation include a literal interpretation of genesis,by supporting the idea that the bible stands or falls on a  day creation you have proven dr,1,Support,B,0,1,,,
1309,youre right much if not all of the claims about supernatural claimspremises of id make it invalid rest on some faulty views on what supernatural actually means,natural pertaining to or part of the observable world,0,Attack,B,0,1,,,
1193,theology it says in his profile,anybody that thinks there is currently a healthy scientific debate over intelligent design has missed the history of the last  years,1,Support,B,0,1,,,
612,"UKIP must get used to the idea of being widely criticised for their bullshit just as other parties always have and I find them racist, sexist, homophobic, embarrassing, unpleasant, fake, ill-prepared, trivial, incompetent, barely organised and dull.","The responsibility of politicians in this situation when people are getting anxious is to try to reassure them and give the facts, not panic and resort to populist measures that do harm.",1,Support,B,0,1,,,
2074,because there is evidence against kerry,yet there is evidence against bush and you have a double standard on applying your attacks on kerry to bush even when the same circumstances apply,0,Attack,B,1,0,,,
2294,way too expensive for what you get the only advantage is maybe the long life battery but even this is now standard in other laptops too,apple is really overpriced and their keyboards are low quality also the macbook air is heated up quite easily and the macbook pro is too heavy,0,Attack,B,0,1,,,
1475,i am glad that someone is trying to oppose the paradigm of undirected chancenonintelligent necessity,there is more than naturalism can engage,0,Attack,B,0,1,,,
928,pvm wrote however this is false and misleading,hghlanderthis is false and misleading,0,Attack,B,0,1,,,
2008, then again i often wondered as a child why and how the whole universe was created in the first place, evidence indicating intelligent design is abundant and overwhelming,1,Support,B,0,1,,,
341,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",Mr Farage said UKIP had succeeded in re-engaging many people who had given up on politics altogether.,1,Support,B,0,1,,,
226,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,"Laura Pidcock, from campaign group Show Racism the Red Card, told Today that these crude stereotypes perpetuated by UKIP were incredibly damaging.",1,Support,B,0,1,,,
140,Cameron had it right and UKIP could tip the balance towards Labour in the crucial marginal seats in the GE where the battle will take place .,"Because when it comes to being against Europe, the people prefer, between the original and the copy, they prefer the original.",1,Support,B,0,1,,,
845,"If you want an insight into just how mad and bad UKIP are, go and read what their members, candidates and supporters write on the Telegraph.",He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,B,0,1,,,
60,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.","I think that it's a misjudgement frankly to equate the leadership of a party which is part of government with a protest group, particularly a protest group which frankly is more about immigration than it is about Europe.",0,Attack,B,1,0,,,
2003, actually most leading scientists nowadays support evolution and of course its going to have massive holes in it thats what makes it a theory, well maybe there are some mistakes in the theory but as a whole concept is quite right and logical no,1,Support,B,0,1,,,
1641,i do not believe in science,all this is hard to understand,0,Attack,B,0,1,,,
1661,all of those socalled evidences have been debunked by real scientists with real degrees and have true understanding of science,it is unfortuanate that creationists cannot be persuaded by facts,1,Support,B,0,1,,,
1525,purelabor claims that there is no proof for either side,you cant offer anymore than theory for one or the other,0,Attack,B,0,1,,,
2310,nuclear energy is the most efficient once all potential hazards are eliminated,i tend to disagree the main problem with the nuclear power is that the plant cannot be switched off fast we are not able to control this process,0,Attack,B,1,0,,,
600,Young people have the most to lose by the UK leaving the EU yet UKIP have the nerve to believe that their view should prevail.,"The UKIP leader also stated that the priority for Britain should be to have more united communities and better job prospects for young people, rather than the economic benefits that some believe immigration can bring.",0,Attack,B,1,0,,,
1154,hi pvm they finally got things straightened out,icdesignas far as scientific findings go the numbers of evolution believing scientists is on a major decline,0,Attack,B,1,0,,,
2526,We should negotiate with terrorists,Even if negotiation with one group is successful others will take their place,0,Attack,B,1,0,,,
579,"ukip's policies on health, education, taxation and all the things that affect peoples lives are non-existent.","With UKIP keen to be seen as more than a party which just campaigns on leaving the EU, the conference will also discuss defence, education and housing.",0,Attack,B,1,0,,,
1351,first thanks for the reply,schenfinally to claim that id has no secular purposes that are not shams is quite a claim to make,0,Attack,B,1,0,,,
2045, youre right there isnt a shred of positive evidence for creationism and creationists dont even try, how com everyone here is bickering try the flood,0,Attack,B,1,0,,,
1245,in the th century fundamentalist supported the idea that new species appear abruptly catastrophism,like all theories evolution has changed over the years because of new evidence was discovered,0,Attack,B,1,0,,,
77,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","UKIP, which calls for withdrawal from the European Union and greater restrictions on immigration, has enjoyed much-improved opinion poll ratings in recent months and is expected to gain seats at next year's European Parliament elections.",0,Attack,B,0,1,,,
952,pvm the quotewe dont know but we do know a designer wasnt involved,id can be scientifically relevant if it were to take the scientific approaches used by real science such as criminology which uses means motives opportunities etc,0,Attack,B,1,0,,,
1267,if intelligent design says nothing about the supposed designer then of what value is it if the designer created life millions or billions of years ago what was his purpose in doing so what iswas the designer like did the designer give specific instructions to his creations as most religions teach the id promoters delibrately leave such questions unanswered in their official pronouncements about id,discovery institute writes ,1,Support,B,1,0,,,
1740,you said tentacles could become legs,because you cant imagine a reason why both chimps and humans have a chunk of dna that has the same viral code doesnt mean its   evolution  ,1,Support,B,1,0,,,
2517,We should negotiate with terrorists,Negotiation saves lives,1,Support,B,0,1,,,
393,The only reason we are even having a sensible debate about Europe are UKIP.,"The whole political scene is changing; it's changing because of the strength of UKIP, and I'm pleased about that.",1,Support,B,0,1,,,
2058,do you believe in purple unicorns on uranus have you or anyone been to uranus to check,uranus is a ball of gas genius,0,Attack,B,1,0,,,
732,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","The Green Party, so often the fourth contender in local election races, now faces a very serious rival for that spot in UKIP.",1,Support,B,0,1,,,
78,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"But in a chat with younger UKIP members it was grammar schools and university that came up most, and not questions of EU membership.",0,Attack,B,1,0,,,
153,"Despite their best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.",Mr Farage said the issue of Europe was resonating more with the British public.,0,Attack,B,1,0,,,
2219,in a proper debate the parties make belief statements with support in the second part you both ask examining questions of each others belief in the thrid part you both address those questions in the final part you conclude your debate with a closing statement now on the count of three you guys,sounds like a good plan to me,1,Support,B,0,1,,,
2451,The voting age should be lowered to sixteen years,Rights should be gained progressively,0,Attack,B,0,1,,,
2519,We should negotiate with terrorists,Negotiation encourages moderation,1,Support,B,0,1,,,
2547,We should force think tanks to reveal all of their sources for resource funding,Overregulating think tanks sets a dangerous precedent,0,Attack,B,1,0,,,
2461,All nations have a right to nuclear weapons,Possessing nuclear weapons will be counter to the peaceful interests of states,0,Attack,B,1,0,,,
2252,what about a second hand book sale,nobody buys books anymore,0,Attack,B,1,0,,,
1938, if your with god then there is no debate, yes i believe evolution is wrong,1,Support,B,0,1,,,
831,"Ukip, the Tea Party of the UK, just as daft, menacing and dishonest as their US counterpart.","Mr Wheeler, who has criticised David Cameron's attitude to the EU, said UKIP's success was vital.",0,Attack,B,1,0,,,
258,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.",Nigel Farage said most Ukippers have got robust views on immigration and he described them as sensible views.,0,Attack,B,1,0,,,
1915, look there is no proof that god or any thing in the bible existed where as there is proof to suggest that we are related to monkeys as we have the same arm structure and the same bioorganisms, its impossible to argue with you people,1,Support,B,1,0,,,
1509,oneinbillion observes that luskins claim id makes reliable inferences,stop eating at creationists heads and settle down a tad,0,Attack,B,1,0,,,
167,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,"If you want to have a managed migration policy, you cannot remain a member of the European Union.",0,Attack,B,1,0,,,
89,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"On many issues, UKIP presents the sort of policies that Conservative voters believe in and David Cameron's Conservative party sadly does not.",1,Support,B,0,1,,,
1953, evolution is just logic, hahaha theres always one that slips through the net,1,Support,B,1,0,,,
1417,idnetthe writer of this piece is working for a salary,the catch is getting people who think id is an attempt at   theocracy   to agree with us,0,Attack,B,0,1,,,
1387,as for scientific evidence for id start with the genetic code,as for scientific evidence for id start with the genetic code,0,Attack,B,0,1,,,
1348,i will address the post by americans united for separation of church and state here and then address the question of constitutionality in another post,in my previous post i discussed by the auscss arguments were flawedboth factually and logically,1,Support,B,0,1,,,
334,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",Godfrey Bloom's and other UKIP party members' actions are an insult to all those who have fought against fascism.,0,Attack,B,1,0,,,
1314,the cause of the big bang is currently unknown but it is also undergoing investigation,the ayn rand center and i agree for once about the fact that id is nothing more than bait and switch and that id at best is a religiously motivated attack on science as the di seems to admit in their own wedge document,1,Support,B,0,1,,,
124,Cameron had it right and UKIP could tip the balance towards Labour in the crucial marginal seats in the GE where the battle will take place .,"In the end, I think it will strengthen our role in Europe and our continued membership and the opportunities it gives Britain as a country.",1,Support,B,1,0,,,
1270,first id is being applied only to objects that have high levels of csi,according to its advocates the designer responsible for intelligent design in biology could be any sort of creative intelligence capable of engineering the basic elements of life,1,Support,B,0,1,,,
525,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","More people were considering voting for UKIP at a general election than ever before, he suggested, and this current poll surge was different from previous spikes in support which were linked to European elections.",1,Support,B,0,1,,,
901,the history of gods creation should be taught irrespective of it being considered science,schools should teach competing theories the idea that creationists reject mutation or natural selection is ridiculous,1,Support,B,0,1,,,
1378,unfortunately for them they have failed,why should i waste more than  seconds attempting to communicate with an ignoramusthere is a wonderful world wide web out there with a lot of substance,0,Attack,B,0,1,,,
460,"The sooner we are out of the EU, the sooner we can start making this country great again.","The voters have understood that EU membership is making us poorer and less democratic and less free, he said.",1,Support,B,0,1,,,
2106,although much younger than the dinosaur bones we had been collecting these fossils were still thousands of years old dating back to a time when the sahara was much wetter than today,really if this is another one of your fresh organic sample age of decades of time capsule because they were both on top of the ground you are officially delusional,0,Attack,B,1,0,,,
84,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.",UKIP neither share nor condone these right wing views.,0,Attack,B,1,0,,,
2035, darwin observed species and wrote it down  evidence, i think youll find there is,1,Support,B,0,1,,,
1095,if biology leads to new design if it is viewed in that contextand it never has and never will,and it never has and never will,0,Attack,B,0,1,,,
1911, yes yes yes the bible so contradicts that, you are under the mistaken impression that complexity and ability to buy washing machines equals more evolved,0,Attack,B,1,0,,,
404,A vote for UKIP is a vote to leave the EU and recover power over our national life.,"We simply cannot go to the British people and say to them support the European Union, we are going to reform it in the future.",1,Support,B,0,1,,,
1762,quite so well as christians themselves,the christian faith is a mockery to humankind,1,Support,B,1,0,,,
160,"UKIP appeal to the 'working class' and many of the those who have not bothered voting for a long time, come the general election it won't just be the Tories who feel the hit.","Before her appearance on I'm a Celebrity, Ms Dorries annoyed senior figures in her party when she said UKIP was run by arrogant posh boys.",0,Attack,B,1,0,,,
2099,women have been denigrated and made fun of for centuries i have just gotten tired of it and righteously so,both men and women have been denigrated and made fun of for centuries men are just better at denigrating and making fun,0,Attack,B,1,0,,,
1998, i definitely agree with evolution, what this is pointless first off if there wasnt evolution the diseases we have today wouldnt be as strong as they are and there wouldnt be humans everything starts somewhere and evolves   notice that almost all forms of complex life have both male and femalehorses cats dogs humans moths monkeys fish elephants etc,1,Support,B,1,0,,,
1662,it is unfortuanate that creationists cannot be persuaded by facts,kent hovind is where he belongs  both of his ministries creation science evangelism and his dinosaur theme park were forprofit organizations,1,Support,B,0,1,,,
671,"UKIP are indeed far from perfect, but they have grown as a party because the Establishment Parties have deceived the public for so long on informing and educating on WHAT IS THE EU SUPERSTATE project.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,B,0,1,,,
2026, there is absolutely no proof for evolution, i didnt see it so it cant be true,1,Support,B,0,1,,,
415,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists and sexists.,But UKIP MEP Godfrey Bloom told the same event he and party leader leader Nigel Farage wanted an invitation to a bunga bunga party hosted by former Italian prime minister Silvio Berlusconi.,0,Attack,B,1,0,,,
2607,after sitting through this movie i could not fathom why it is rated so high after the clone plot is revealed the movie lacks the grip and mystery altogether,i thought the rating was too high also i nearly fell asleep halfway through,1,Support,B,0,1,,,
1799,whether or not something is scientifically proven or a theory are simply human conventions that we try to apply to the unexplanable,read the whole comment that he makes first,1,Support,B,1,0,,,
1323,the di is quick to argue that jones overstepped its bound by declaring id not be scientific even though both the plaintiffs and the defendants insisted that the judge address this because the existence of a valid secular purpose which is not a sham is an important aspect in determining if something is unconstitutionaljudge jonesdefendants presented no convincing evidence that they were motived by any valid secular purposealthough defendants attempt to persuade this court that each board member who voted for the biology curriculum change did so for the secular purposed of improving science education and to exercise critical thinking skills their contentions are simply irreconcilable with the record evidence,for goodness sakes guys very few people are advocating the mandatory teaching of id in schools,0,Attack,B,1,0,,,
1648,many people claim that certain writings are the word of god,after the entire cain and able thing the brother left to another group of people to find a wife,1,Support,B,0,1,,,
1331,eventually they the smithsonian higherups determined that they could not terminate you sternberg for cause and they were not going to make you a martyr by firing you for publishing a paper on id,tjit is the scientific evidence that is important,1,Support,B,0,1,,,
468,UKIP actually wants to repeal the Human Rights act which is in place to guarantee basic human rights and would be disastrous if they ever were successful with this.,"I believe that what UKIP is doing is vital for this country, and of course the party's financial management is crucial.",0,Attack,B,1,0,,,
2455,All nations have a right to nuclear weapons,Nuclear weapons give states valuable agendasetting power on the international stage,1,Support,B,0,1,,,
1943, i feel the need to distinguish between microevolution and macroevolution, yes i believe the theory of evolution is wrong as there are no scientific facts about that,1,Support,B,0,1,,,
1088,none of these promises have much relevance to id as a concept nor have few if any come to fruition,the only reason there would be more research into junk dna would be because id supporters have misunderstood what id has to say about junk dna  which is precisely nothing,1,Support,B,0,1,,,
1964, evolution is simply the genetic change in populations of organisms over successive generations, of course evolution is real as someone said it is fact there is no arguing and i find it really funny that people who agreed with someone on this side in saying evolution does not contradict god have actually put their comments on the for side its ridiculous you cant deny something thats being proven and i know this isnt the side for it but do i believe in god no and im the only one with any proof unless you dont count the fact you cant see or hear and then have the excuse yeah but i have faith as proof   and one more things those of you that think we evolved from monkeys its apes for a start and just because you are not a scientist and emencly intelligent like them and cannot understand the process dont make it any less true so to some up evolution is fact weather god is real or not maybe open your mind to the thought that evolution could be the answer to how and not why,1,Support,B,0,1,,,
2591,movies should be fun entertaining this movie is not waste of my time,then dont watch it its that simple but dont say that movies should be one thing have you not read depressing literature or stared at melancholic paintings before,0,Attack,B,1,0,,,
890, allowing creationism in schools would violate the separation of church and state a separation of church and state necessitates that public schools not be a forum for upholding the validity or truth of certain faiths,evolution has no implications for morality it describes what has happened making no judgement about whether what has happened is good nonreligious ethicists are perfectly capable of making moral judgements and they regularly do so,1,Support,B,0,1,,,
1388,as for scientific evidence for id start with the genetic code,id explains the genetic code the same way we explain a computer code,0,Attack,B,0,1,,,
883,the theory of evolution is not falsifiable, teaching creationism is dangerous to science and reason  if a theory that does not follow the scientific method is taught in schools as science science and reasoning will be undermined,0,Attack,B,1,0,,,
1861,aristotle socrates and plato,that if you look into all beliefs and theories you will find a flawthis is very true for almost all theories,1,Support,B,0,1,,,
2489,The US should ban cluster bombs,The Ban is Unfeasible,0,Attack,B,1,0,,,
2205,five maybe ten sentences lean a direction and you invalidate the whole article good luck finding a news article that is completly objective and balanced,nice succinct summary on the state of affair with liberal journalism today,1,Support,B,0,1,,,
2656,the only good thing in this movie was dr schultz after that it was a yawn fest,this post is a yawn fest worst movie ever you should be tied up and forced to watch the baby geniuses movies or battlefield earth see what a real bad movie is like next,0,Attack,B,1,0,,,
2398,We should ban religious symbols in public buildings,A ban would be simple to enforce,1,Support,B,0,1,,,
665,UKIP and the Greens are the only parties to date that haven't screwed us all over.,UKIP say it proves their message is cutting through regularly.,1,Support,B,0,1,,,
2114,biomorphs are an embarrassing attempt to explain just how a complex structure such as an eye might come about by gradual mutations except they only do this by fooling you into believing the program mimics a natural possibility when it can not not when you are running the program and interfering at will,no they are not you quote a web site that is not dawkins interpretations of biomorphs and suggest that the web sites interpretation is what dawkins created biomorphs for,0,Attack,B,1,0,,,
2050, i take issue only with the word no in this title though without it there wouldnt be much debate so fair play, devils advocate creationism is true because creation the world exists and the bible exists in it and the bible confirms creationism,1,Support,B,1,0,,,
107,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.",There's an attitude that either you keep silent about everything that's been going on in UKIP and wit Farage or suffer the consequences.,1,Support,B,0,1,,,
2605,you are right it should be a nine stars hands down,agreed i thought this was a hell of a movie,1,Support,B,0,1,,,
418,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.","Mr Farage will tell members at the conference in London that, by the 2015 general election, UKIP will overtake the Lib Dems in terms of its support base.",1,Support,B,0,1,,,
364,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","He claimed UKIP could top the polls in the 2014 European elections if it could could take 27% of the vote, and recalled it has risen from third to second in last euro elections.",1,Support,B,0,1,,,
2439,Bribery is sometimes acceptable,The demand for bribes would end if companies stopped supplying them,0,Attack,B,1,0,,,
1642,all this is hard to understand,as i stated above i believe neither side,0,Attack,B,0,1,,,
917,the proiders claim that id uses scientific method infers design by testing positive predictionsdiscovery institute on id uses scien,island statesyou pretend like the appearance doesnt beg a real scientific question because you are overreacting to your perceived motivation of idists but not because you are thinking like an honest scientist would,1,Support,B,1,0,,,
2208,is it religion,yes it is see below,1,Support,B,0,1,,,
2531,US intervention in Libya lacking congressional approval was illegal,Congress was appropriately and openly consulted,0,Attack,B,1,0,,,
834,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",0,Attack,B,1,0,,,
