orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance,relevance human labeled
2079,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.","Conservative party vice chairman Michael Fabricant said the party had struggled to present a distinctive message during the Eastleigh election, saying UKIP had managed to connect with traditional blue-collar Tory voters on issues such as crime and immigration in a way the Conservatives had not.",1,Support,C,0,1,0,,
76,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,"The Conservatives have said only they are offering the public a real choice on Europe, with the promise of a referendum on the UK's re-negotiated membership in 2017.",2,No Relation,C,1,0,0,,
238,"The sooner we are out of the EU, the sooner we can start making this country great again.","This had left Labour and the Conservatives panicking, Mr Aker said, as they had not dealt with mass immigration and mass unemployment.",2,No Relation,C,0,1,0,,
3505,i have not studied evolution according to your way of thinking,really what a surprise so tell me if you do not know what it is or how it works how do you know that you are opposed to it,0,Attack,C,1,0,0,,
3562,it was a pretty clear rebuttal of the idea that the toe breeds social elitism marxism and nazisim,which although a very good point when it comes to refuting creationist claptrap is not even the major issue of this forum,1,Support,C,1,0,0,,
2540,all design is intelligent it takes thought to construct any type of design when you see things take place in science they happen because of all the laws that were put into place by an intelligent designergoing back to the idea of a storm and engines when you get in a car and turn the key you have a spontaneous violent storm erupt inside the engine it all takes place because of all the elements of the design working in concert to produce the effect this and all design requireintelligent thought ,icdesig,0,Attack,C,0,0,1,,
2688,the question who designed the designer is outside the scope of the scientific theory of id and is thus a philosophical or theological question that can only be addressed via philosophy or theology,debater jay richards answers this question quite clearly in a short video  at     www,0,Attack,C,0,1,0,,
3534,evolutionists cannot support their theory and expect you to find proof to support yours,i thought you said that you had been following the converstaion i guess you did not understand any of it,0,Attack,C,1,0,0,,
3416, people like you should be banned from this website, there is positive evidence against macroevolution,0,Attack,C,0,0,1,,
3925,US intervention in Libya lacking congressional approval was illegal,Congress was appropriately and openly consulted,0,Attack,C,1,0,0,,
2475, this is really your argument thats really unimpressive,that argument is using a trick of semantics,0,Attack,C,0,1,0,,
2017,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,Sir Menzies Campbell suggested the government was worried about a political backlash amid public concerns about immigration levels in general.,1,Support,C,0,1,0,,
2403,and i was just the reverse,i find much more animosity spouted by the atheist,0,Attack,C,0,1,0,,
3711,barcelona fc is usually the favourite for winning although this year they had their ups and downs,barcelona knows its game they are definitely gonna raise it again this year the team is just invincible i would bet my money on them,1,Support,C,0,1,0,,
3289,aithiesm constitutes that nothing created the universe, god does exist he created evolution,0,Attack,C,1,0,0,,
236,"For many UKIP voters, it does not particularly matter what the party's policies are, but that UKIP is not Labour or Conservative.","We are in a democracy, this is a democratic era and I would ask you to make an official apology.",2,No Relation,C,0,0,1,,
2865,its about being scientifically relevant,i appreciate he way you have taken time to methodically object,0,Attack,C,0,1,0,,
80,Plenty of survey's have shown UKIP to be the most hated of the main parties.,"But mention the high-speed rail line, HS2, which will connect London, Birmingham, Manchester and Leeds and there is a change of tone.",2,No Relation,C,0,0,1,,
2584,the universe is under no obligation to conform to anyones definition of science,anybody that thinks there is currently a healthy scientific debate over intelligent design has missed the history of the last  years,1,Support,C,0,1,0,,
2736,tj again only valid if you trust judge jones and judge jones is really only the aclu in disguise because of how much he copied from them,tji dont believe the  similarity in the aclus submission and the judges analysis was a lucky or freak coincidence im illinformed because i think he copied it rightyou seem to be ill informed about both the extent as well as the relevance of this so called copying,0,Attack,C,1,0,0,,
2296,schools should teach competing theories the idea that creationists reject mutation or natural selection is ridiculous,teaching creationism is in no way akin to child abuse,1,Support,C,0,1,0,,
3596,no biggy i am happy though that you did take more than reasonable precautions to prevent pregnancy in the first place,yep that is someting that many pro lifers also never take into account,1,Support,C,0,1,0,,
1531,It is more likely that Tory voters would vote tactically for UKIP to keep Labour out and that means Labour are at a real disadvantage. ,"Former Tory local government minister Bob Neill told the BBC's Daily Politics that it would be very tough for the Conservatives to defend all the seats they won four years ago and, given Labour's lead in the national opinion polls, the opposition was expected to do very well.",2,No Relation,C,0,1,0,,
499,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","Relations between Ms Andreasen and Mr Farage had been strained for some time, with Ms Andreasen calling for Mr Farage to quit after the party's poor performance in council elections in 2011.",2,No Relation,C,0,0,1,,
2499,mjhowever people do not do such things as design eyes or flagelli,it is also possible to detect design by reading what other experts say about socalled experts,1,Support,C,1,0,0,,
3451,most pro lifers do not care about women hence why they are pro life,it is idiotic thinking like this that makes me respect you less and less,0,Attack,C,1,0,0,,
4017,although the production was executed competently this dark fantasy did not suit my taste at all it felt as if a lot of effort was put into telling a story that wasnt worth telling,it a very good horror story to me i like the fantasy story more than the fascist story telling but fusing the two allows us to remember history,0,Attack,C,1,0,0,,
1359,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","David Campbell Bannerman, a Tory who became UKIP's deputy leader before returning to his former party, told Jo Coburn on the Daily Politics of his plans, which are set out in a new book.",2,No Relation,C,0,0,1,,
3515,nobody refused to treat her the first hospital just flat out misdiagnosed her,they were not insured they could not get in for treatment without insurance both were preventable deaths,0,Attack,C,1,0,0,,
953,The current smear strategy against UKIP is not pulling people back but pushing them towards UKIP and if this carries on then things are going to be a lot tighter by the time the general election comes.,"There needs to be a clearer narrative on immigration, stressing not only the need to restrict numbers, but also to determine which individuals, with what skills, enter our country, as UKIP proposes.",1,Support,C,0,1,0,,
2326,highlanderpvm seems unaware randomness and design are mutually exclusive concepts,naming two well known id proponents does not a citation make to support pvms twisted version of id arguments,0,Attack,C,0,1,0,,
3420, there is absolutely no proof for evolution, i didnt see it so it cant be true,1,Support,C,1,0,0,,
4051,the only good thing in this movie was dr schultz after that it was a yawn fest,it won  oscars and got great reviews so a lot of people disagree with you it was a really entertaining movie with a great cast definitely not one of the worst movies,0,Attack,C,1,0,0,,
988,"UKIP are a two trick pony, Europe and immigration that's it.","One talked of an old Labour family heritage coupled with a rough upbringing with friends who dealt drugs, before they were killed.",2,No Relation,C,0,0,1,,
1737,Plenty of survey's have shown UKIP to be the most hated of the main parties.,"The responsibility of politicians in this situation when people are getting anxious is to try to reassure them and give the facts, not panic and resort to populist measures that do harm.",2,No Relation,C,0,1,0,,
2084,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"UKIP had increased its vote by 50% in the general election and had many exciting plans for the future, he said, but it was time for a younger leader to show how liberating and enriching life would be outside the EU, saying he was confident one would emerge.",1,Support,C,0,1,0,,
1300,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.","The UK Independence Party came second in Middlesbrough and Rotherham, and finished third behind the Conservatives in Croydon North.",2,No Relation,C,0,0,1,,
3409, you know a debate like this can be put up to get intelligent information exchange, yes if what you are saying is true then im for it,1,Support,C,0,1,0,,
1216,"The UKIP mainstay vote is in normal working people because they never voted for 4 million immigrants, they never voted for Multiculturalism.","They support us working class folks, so I was delighted to cast my vote for [UKIP leader] Nigel Farage's team in Sussex, where I live, said Lynam.",1,Support,C,0,1,0,,
2355,while that is an interesting question it is hardly a scientific one,the the myths and stories of the bible were never meant to be taken as history in our sense of the word and certainly not   science  ,1,Support,C,1,0,0,,
3471,you need not be far left to support reasonable gun regulation,suckers bet i think so you antis are so damned scared of guns you do not havea clue of how to commit a murderous domestic terrorist act of that nature,0,Attack,C,1,0,0,,
3696,yes i never thought of that but that is a brilliant question and so true when you are part of a big family you should have a say in things that affect you ,this may be a first step in losing cultural individuality,0,Attack,C,0,0,1,,
969,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",Mention Farage and the facial expression you're met with is one of crumpled disgust.,0,Attack,C,1,0,0,,
24,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,She said she was absolutely ecstatic and the UKIP's performance showed that the coalition government was taking the country in the wrong direction.,1,Support,C,0,1,0,,
3304, read my comments and you will truly see the mistake and stupidity in evolution, yes yes yes the bible so contradicts that,1,Support,C,0,1,0,,
378,If UKIP is really the best our country can do for an alternative then we are all doomed.,"The party's then-leader, Lord Pearson, actively campaigned for Mr Hollobone in his constituency, Kettering.",2,No Relation,C,0,0,1,,
396,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"This year's general election cost the party Â£229,000 in lost deposits.",2,No Relation,C,1,0,0,,
1121,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,We've just selected someone to run for Orpington as our potential MP and he's of Indonesian origin and Muslim.,2,No Relation,C,0,0,1,,
3630,sometimes the state of the education system in the usa makes me cry,sometimes the state of the public education system in the us is downright criminally neglectful,1,Support,C,0,1,0,,
894,"It's true that UKIP dont have ideas to suit everyone, but at the moment they are heads above the pillocks at No 10 today.","According to the Mail on Sunday, the video footage was shot when Mrs Ayling was seeking selection as a Tory candidate for EU elections.",2,No Relation,C,0,0,1,,
302,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"This, Mr Cameron says, would follow a full renegotiation of relations with Brussels.",2,No Relation,C,0,1,0,,
2504,behe says intelligent agents can plan ahead and act on their plans,so we detect design by inferring that some parts appear to have been arranged for a purpose,0,Attack,C,0,1,0,,
59,"On voting day, this week the vast majority of the British public will not vote for UKIP.",It's not in itself the right word to use and it could seem disparaging to people who come from foreign countries and that's why I've asked him not to do it again.,2,No Relation,C,0,1,0,,
2473,why would consideration of the designer necessarily introduce religious discussions about theological questions clearly it is because his concept of the designer is a supernatural onewhich was exactly what i was arguing,the ayn rand center says id claims that design can be inferred merely from observed complexity specified complexityi,1,Support,C,0,1,0,,
2099,"Ukip has British values, wants to get British industry kick started back to the fore front again, become more self-sufficient.",The committee said the EU had helped to transform Europe from a continent of war to a continent of peace.,0,Attack,C,1,0,0,,
3665,not london for sure,why not london has it all culture fun exhibitions parks what more do you want,0,Attack,C,1,0,0,,
1692,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.","In their leaflets, UKIP says that 29 million Bulgarian and Romanians will have the right to live, work and draw benefits in the UK and while many will be fine, hard-working people, suggests the country may struggle to cope with another influx of people needing jobs, housing schools, hospitals and benefits.",1,Support,C,0,1,0,,
229,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,"UKIP faces all the organisational and financial trials of a small party, with some of the responsibilities and profile of a much larger political organisation, leaving little time to develop coherent policies.",1,Support,C,0,1,0,,
944,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","He pointed to the example of Norway, which has invested North Sea oil revenues in a sovereign wealth fund for decades, as to how the UK should maximise the benefits of shale gas.",2,No Relation,C,0,0,1,,
1369,"If you want an insight into just how mad and bad UKIP are, go and read what their members, candidates and supporters write on the Telegraph.","I'm no Robert Kilroy Silk, he says, citing the daytime television star who once aspired to lead the party.",2,No Relation,C,0,0,1,,
1332,"I suspect that even if political parties addressed many of the concerns that UKIP raise, it wouldn't make any difference - the UKIP voter would still find something about modern Britain objectionable.",But Mr Farage said he believed the number of Tory MPs committed to EU withdrawal was really rather small and those that were should consider whether they were in the right party.,0,Attack,C,0,0,1,,
3082,well once you accept the existence of an all powerful deity then anything is possible,aig decries scientists for making unproven assumptions while making many of their own,1,Support,C,1,0,0,,
1510,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.",UKIP leader Nigel Farage said any members proven to have extreme right wing views would be expelled.,0,Attack,C,1,0,0,,
140,If the other parties do tackle the issues of EU and immigration I'll be more than happy to see UKIP disappear.,"He told the BBC that UKIP, which wants Britain to leave the EU, was making its cause more mainstream among Labour and Tory MPs via its campaigning.",1,Support,C,0,0,1,,
1964,UKIP are blatantly disregarding the possibility of man made climate change.,"Indeed if UKIP threatens investment in low-carbon generation, it could represent a step back for the climate.",1,Support,C,0,1,0,,
2319,einsteins quotes are not supportive of id he was talking about the fabric of the universe not the means by which species evolve,science is ultimately based on the scientific method which is used to support and confirm physical and chemical laws,1,Support,C,0,0,1,,
509,"I don't see UKIP as being far right, they're just further right than the rest who have congregated arund the middle ground.",The decision to push ahead with the legalisation of same sex marriage met furious opposition from religious groups and some of Mr Cameron's own MPs.,1,Support,C,0,0,1,,
1352,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","Some leaders are born women, says the slogan on a small cushion on the bookshelf.",2,No Relation,C,0,0,1,,
2772,unfortunately for them they have failed,why should i waste more than  seconds attempting to communicate with an ignoramusthere is a wonderful world wide web out there with a lot of substance,0,Attack,C,1,0,0,,
3460,the problem with this is that usually when someone exercises their right it many times infringes on someones elses rights,do not even think about contriving how gay marrige violates your rights assmonkey that is the most ludicrous insane statement i have yet heard from the religious right,0,Attack,C,0,1,0,,
54,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,"His successor, former Conservative peer Lord Pearson, appeared not to be familiar with much of the policy programme during the 2010 campaign.",2,No Relation,C,0,0,1,,
1625,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.",But the prime minister said keeping the status quo was not an option.,2,No Relation,C,0,0,1,,
1658,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",I believe that what UKIP is doing is vital for this country.,1,Support,C,0,1,0,,
3377, why is it that when you try to look at the theory of evolution that it comes down to a god thing       as far as i am aware evolution has been tested  proven and those conditions reproduced, i think you will find that there is a vast amount of evidence for evolution if you would care to look,1,Support,C,0,1,0,,
794,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,"There is a big gap in UKIP's armoury and that is a foundation, Farage says.",2,No Relation,C,0,0,1,,
487,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",Eurosceptic UKIP's success in the local elections has renewed pressure on David Cameron to hold an in-out referendum.,1,Support,C,0,0,1,,
3009,are they any less a scientist because they use   science   and their   education   to prove that evolution is falsethey are not scientists because their evidence is false,god is not physical except as christ  a christian true believers,0,Attack,C,0,0,1,,
652,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","On the whole it's been a good year, Farage says.",1,Support,C,0,0,1,,
1927,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.","That said, Lord Davies told peers the bill was an excellent idea, because he was quite confident that any such inquiry would decide that the benefits of EU membership outweigh the costs.",0,Attack,C,1,0,0,,
2516,hilarious,but what about your opinion on idid is ridiculously and obviously not   science  ,0,Attack,C,0,0,1,,
564,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","And there's quite a lot of them, he added.",2,No Relation,C,0,0,1,,
304,The folk who are turning to UKIP are the ones fed up with being told what they can and can't say by the PC brigade.,"For rights reasons, David Cameron's Christmas card is not featured.",2,No Relation,C,0,0,1,,
3124,i do believe the world was created in  days,are we really arrogant enough to think that a day to us equals a day to god the thing is the bible never says how long a day is,0,Attack,C,1,0,0,,
2303,teaching creationism is akin to childabuse,preventing creationism to be taught is not violating freedom of religion,1,Support,C,1,0,0,,
3446,i do not hate america i hate stupid people that occupy american territory,but you protest and get all hysterical when someone suggests restricting terrorists from buying guns,0,Attack,C,1,0,0,,
3287,so what is the difference in saying god is nothing and there is no god and god is nonexistent there is no difference all of the above statements have the same meaning,zingo he can be taught i know that there is no difference between those statements,0,Attack,C,0,1,0,,
1171,I'm no fan of UKIP but well done to them for initiating a much needed shake up of British politics.,He labelled it outrageous that under the prime minister's proposal somebody can come [to the UK] on January 1 from Romania and within 12 weeks be entitled to employment benefits.,2,No Relation,C,0,0,1,,
751,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,UKIP have just selected someone to run for Orpington as our potential MP and he's of Indonesian origin and Muslim.,1,Support,C,0,1,0,,
2940,certainly there is value in the documents from which human culture has derived the christian bible the value of which is to be determined individually by the reader,how can anyone believe that the human race began with just one pair adam and eve and refuse to face the logical consequence that the human race would have to have with brothersister incest  if god wanted to start the human race with just one pair of biological ancestors then he must have ordained incestuous marriage for at least the first generation of humans,1,Support,C,0,0,1,,
2395,first and foremost  how does an animal without an immune system survive to acquire one, im talking about the evolution of the first immune system  you cant inherit what doesnt exist,0,Attack,C,0,1,0,,
620,The only reason we are even having a sensible debate about Europe are UKIP.,He told Sky News that he had no doubt people would seek to write off the Lib Dems on the basis of a single result.,2,No Relation,C,0,0,1,,
368,"UKIP are not the answer, they are simply an annoying addition to the problem.","He unsuccessfully ran for Parliament last year, after setting up his own anti-corruption party.",2,No Relation,C,0,0,1,,
1034,"If you want an insight into just how mad and bad UKIP are, go and read what their members, candidates and supporters write on the Telegraph.","For the first time, though, Mr Farage has a competitor for the title of best-known man at conference.",2,No Relation,C,0,0,1,,
2109,UKIP are blatantly disregarding the possibility of man made climate change.,The BBC understands that the prime minister's new policy chief Jo Johnson has had early sight of the pamphlet and it has been passed on to some of his policy groups.,2,No Relation,C,0,0,1,,
3837,We should fear the power of government over the internet,Internet regulation is necessary to ensure a safe internet,0,Attack,C,1,0,0,,
105,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,We cannot have any control over who comes to Britain while we are members of the EU.,0,Attack,C,0,0,1,,
644,"Marketing UKIP as ""the people's army"" is a bitter irony.",But UKIP leader Nigel Farage told MEPs that his eurosceptic group was angry about the uneven application of the Parliament's rules.,2,No Relation,C,0,0,1,,
2176,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,But after a strong showing from UKIP in the county council elections - which gained 139 more councillors - the Greens have lost their fourth position in terms of councillor number.,2,No Relation,C,1,0,0,,
3405, creationism is mythology and intelligent design is a politically based movement to secure the support of a certain segment of the population, i dont attempt to defend either intelligent design or creationism,1,Support,C,0,1,0,,
1754,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.","He said the UK should quit the EU, with the referendum being moved forward.",2,No Relation,C,0,1,0,,
3168,i agree with your definition of ignorance but i feel that ignorance crosses into stupidity when those who are ignorant but have the means to inform themselves fail to do so,yeah thats kinda true,0,Attack,C,0,1,0,,
3203,yesit has been proved we live in a sciencefi world and if we dont believe in science it is foolishness,evolution is basically common sense once you put down your bible and get out of the church,1,Support,C,0,1,0,,
2774,why should i waste more than  seconds attempting to communicate with an ignoramusim asking myself the same thing,of course the disco tute is the discovery of nonsense,0,Attack,C,0,1,0,,
2553, what features of the complexity of the cell points to intelligent design how does the complexity of the cell point to intelligent design these are the kinds of questions you should be answering with this argument,i asked the questions to give mr behe a hint about how to formulate a proper argument,1,Support,C,0,1,0,,
2085,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.",Conservative MEP Daniel Hannan said the Tories and UKIP should start having conversations and stop calling each other names.,2,No Relation,C,1,0,0,,
1066,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,UKIP received the money from a donor who was not on the electoral register.,2,No Relation,C,0,1,0,,
3625,i do not know if it will be found unconstitutional but there is an effort to simply get it repealed same effect in the end,well it is being challenged in the courts so the only way to overturn it would be to deem it no longer constitutional,1,Support,C,0,1,0,,
2442, features that appear vestigial and functionless actually serve a function eg, features that appear vestigial and functionless actually serve a function eg,0,Attack,C,0,1,0,,
2794,why dont you tell meare they needed to for   health   and safety of the country,the  commandments are not the sole source of morality,0,Attack,C,0,0,1,,
3301, you see a building and you have proof there is a builder, creationism is not out of the picture,1,Support,C,1,0,0,,
3370, as a general common sense rule you really shouldnt get into a debate against evolution unless you have some basic understanding of the process of evolution, i find it relevant to point out that the answers in the against evolution is wrong column are nearly twice as long as those in the for evolution is wrong,1,Support,C,0,1,0,,
484,Plenty of survey's have shown UKIP to be the most hated of the main parties.,If it manages to make a few gains on 5 May - and avoid slipping backwards - it should be enough to maintain the sense of momentum generated by its recent Westminster by-election successes.,2,No Relation,C,1,0,0,,
1354,"The sooner we are out of the EU, the sooner we can start making this country great again, and UKIP can deliver!","Ahead of May's local elections, Conservative cabinet minister Ken Clarke dismissed UKIP as a protest party and a collection of clowns.",0,Attack,C,1,0,0,,
2975,why do we even ask this question  people evolution is a fact   science   measures facts,is often confused for rhetoric,1,Support,C,0,0,1,,
818,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","The anti-European Union party is hoping to win the most seats in the contest, building on its strong poll ratings and success in last year's local elections.",1,Support,C,0,1,0,,
2674,the random comes in when particles of rna that came out of the primordial ooze aligned by chance in such a way to produce a singlecelled organism,intelligent design is in fact religiously basedso  ,0,Attack,C,0,0,1,,
1479,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"The voters have understood that EU membership is making us poorer and less democratic and less free, he said.",1,Support,C,0,1,0,,
928,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.",Chancellor George Osborne has pledged to fight UKIP's unacceptable proposal on an EU referndum.,0,Attack,C,1,0,0,,
3560,in my lifetime we have made huge strides but there is a lot more to learn,agreed that is why a sensible interpretation of new data is so important ,1,Support,C,0,1,0,,
2628,it is a fact that design can be determined in the absence of a designer,btw you people continue to ignore the fact that natural processes cannot account for the origins of nature because natural processes only exist in nature,0,Attack,C,1,0,0,,
1403,It's a protest vote because (most) people know that UKIP will never net in power.,Instead of disappearing off the opinion poll radar - as it has tended to do between European elections - UKIP's support has held up reasonably well.,0,Attack,C,1,0,0,,
3564,i do not seem to get the punchline maybe it is meant to be nonsensical,yes oddly the picture makes as much sense as most creationists ,1,Support,C,0,1,0,,
3346, they all kinds of evidence that evolution exists, evolution is just logic,1,Support,C,0,1,0,,
2721,tjthe government report on the issue validates the charges against the smithsonian institute, lets see would these titles copied from the table of contents of the house of representatives report entitled intolerance and the politicization of science at the smithsonian back up you or me  ,0,Attack,C,0,1,0,,
914,Many racists and especially xenophobes find the UKIP message appealing.,"Local council elections were also being held in Anglesey in Wales, which is currently classified as No Overall Control but is dominated by independents.",2,No Relation,C,0,0,1,,
1436,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Mr Dimitrov said UKIP leader Nigel Farage was usually very feeble in presenting solid arguments, suggesting he preferred to engage in propaganda which deviates markedly from the essence of the debate.",1,Support,C,0,1,0,,
479,The reason why UKIP has gained so many votes is because the main parties refuse to deal with immigration and the EU.,"He also suggested that UKIP might get its first seats in the UK Parliament at the general election in 2015, and argued it was not just taking votes from the right wing of British politics.",1,Support,C,0,1,0,,
3296, as an archaeologist i have to say that creationism is wrong, creationism is absurd and wrong and so its fellowtraveller intelligent design,1,Support,C,0,1,0,,
2868,i do not wish to begin to defend the di as i am not familiar enough with their theory,i am glad that someone is trying to oppose the paradigm of undirected chancenonintelligent necessity,0,Attack,C,1,0,0,,
2462,for starters   httpwww,the di is correct to point out that a lack of merit of id should not be confused with its religious implications however the combinations of its religious foundations with a lack of scientific content provides a strong argument against id having merit scientifically and delegates it to the realm of theology,1,Support,C,1,0,0,,
3595,they say that members within the same species are in competition with each other,they are those that survive better reproduce more members of a species can die if other members have better,1,Support,C,0,1,0,,
3140,i wouldnt just go as far to say that those in the bible lied about the miracles jesus performed,the bible is in fact useless,1,Support,C,1,0,0,,
806,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","YouGov polling guru Peter Kellner warned people around Ed Miliband, who were contemplating a referendum pledge, that it would be a foolish move.",2,No Relation,C,1,0,0,,
3000,there is no proof that there even exists a god to begin with so in that case you cant really use that either,read romans chapter ,0,Attack,C,1,0,0,,
348,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","Figures published earlier this month showed a further 57,000 fall in total unemployment but long-term joblessness continues to rise while nearly a million 18-24 year olds are still out of work.",2,No Relation,C,0,0,1,,
3885,Terrorism can sometimes be justified,Terrorism can lead to discussion,1,Support,C,0,1,0,,
198,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"By-elections always are as uneven as this, Mr Clegg commented, but in the general election UKIP will not gain many votes.",1,Support,C,0,1,0,,
991,Support for UKIP simply indicates that people have noticed that the major parties do not represent their interests.,Downing Street reacted to Mr Barroso's claims by saying the prime minister believed Europe needed to fundamentally change.,2,No Relation,C,0,0,1,,
3943,We should force think tanks to reveal all of their sources for resource funding,Think tanks should be assessed by the value of their ideas not by who funds them,0,Attack,C,1,0,0,,
1584,It's a protest vote because (most) people know that UKIP will never net in power.,But Mr Cameron dismissed UKIP's showing as a protest by voters and promised to stay true to his principles.,1,Support,C,0,1,0,,
711,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"The party was initially told to forfeit Â£14,481 but that was increased after the Electoral Commission took the case to the Appeal Court.",2,No Relation,C,0,0,1,,
3931,We should allow voting at 16 in European Parliament elections,There should not be different voting ages for different elections,0,Attack,C,1,0,0,,
3309, look there is no proof that god or any thing in the bible existed where as there is proof to suggest that we are related to monkeys as we have the same arm structure and the same bioorganisms, its impossible to argue with you people,1,Support,C,0,0,1,,
531,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","With our broadened platform between now and the next general election our aim is to replace the Lib Dems as the third party in British politics, Farage added.",0,Attack,C,1,0,0,,
1239,"UKIP are an independent party and have shown that their appeal is broad, making big dents in staunchly Labour voting areas as well as the recent bi-election successes.",The veteran Europhile rejected all talk of electoral pacts with UKIP at the next election.,2,No Relation,C,0,0,1,,
3436, god is just an imaginary friend for adults, creation is fantasy and you cant prove a fantasy,1,Support,C,0,1,0,,
1703,"ukip's policies on health, education, taxation and all the things that affect peoples lives are non-existent.","With UKIP keen to be seen as more than a party which just campaigns on leaving the EU, the conference will also discuss defence, education and housing.",0,Attack,C,1,0,0,,
2280, evolution is an observable fact  while creationists often attempt to describe evolution as merely a theory this is not exactly the case,teaching creationisms truth is necessary in upholding the truth of the bible,0,Attack,C,1,0,0,,
3380, you have to consider the alternative explanations for our existence and the evidence for and against each  oh by the way  year long consensus doesnt count as evidence      i dont think theres any need to go too deeply into the evidence for evolution by natural selection but as most people will know there is some although controversially scarce evidence in the fossil records for common ancestry as well as similarities of existing species physiological and genetic makeup, i think evolution is a far better explanation than the idea that the world is  years old and theres a guyinthesky,1,Support,C,0,1,0,,
2661,if intelligent design says nothing about the supposed designer then of what value is it if the designer created life millions or billions of years ago what was his purpose in doing so what iswas the designer like did the designer give specific instructions to his creations as most religions teach the id promoters delibrately leave such questions unanswered in their official pronouncements about id,discovery institute writes ,1,Support,C,0,0,1,,
5,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,The UKIP leader also shared his view that the Labour party will announce a pledge to hold a referendum on the UK's membership of the European Union in the run-up to the European elections.,2,No Relation,C,0,0,1,,
1406,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"She brings a wealth of experience - and a dedication to fight for what's best for the British people in Europe, he said.",2,No Relation,C,0,0,1,,
36,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"The Conservatives back like-for-like renewal, but the Lib Dems want a slimmed-down version, with a maximum of three submarines.",2,No Relation,C,0,0,1,,
1666,"Whatever you think of UKIP, you've got to admit that Farage is a superb speaker.","He's very outspoken - even the people who don't share his message think that he's a great speaker and fun to listen to, says Soini.",1,Support,C,0,1,0,,
